condition_id,condition_name,regimen_id,source_id
1552,follicular lymphoma,273,1
1553,follicular lymphoma,275,1
1554,follicular lymphoma,303,1
1555,follicular lymphoma,509,1
1556,follicular lymphoma,516,1
1557,follicular lymphoma,519,1
1558,follicular lymphoma,521,1
1559,follicular lymphoma,526,1
1560,follicular lymphoma,527,1
1561,follicular lymphoma,543,1
1562,follicular lymphoma,712,1
1563,follicular lymphoma,717,1
1564,follicular lymphoma,718,1
1565,follicular lymphoma,746,1
1566,follicular lymphoma,747,1
1567,follicular lymphoma,761,1
1568,follicular lymphoma,764,1
1569,follicular lymphoma,990,1
1570,follicular lymphoma,1115,1
1571,follicular lymphoma,1116,1
1572,follicular lymphoma,1145,1
1573,follicular lymphoma,1149,1
1574,follicular lymphoma,1152,1
1575,follicular lymphoma,1177,1
1576,follicular lymphoma,1178,1
1577,follicular lymphoma,1180,1
1578,follicular lymphoma,1225,1
1579,follicular lymphoma,1226,1
1580,follicular lymphoma,1311,1
1581,follicular lymphoma,1317,1
1582,follicular lymphoma,1333,1
1583,follicular lymphoma,1359,1
1584,follicular lymphoma,1362,1
1585,follicular lymphoma,1452,1
1586,follicular lymphoma,1454,1
1587,follicular lymphoma,1455,1
1588,follicular lymphoma,1481,1
1589,follicular lymphoma,1614,1
1590,follicular lymphoma,1672,1
1591,follicular lymphoma,1681,1
1592,follicular lymphoma,1688,1
1593,follicular lymphoma,1736,1
1594,follicular lymphoma,1757,1
1595,follicular lymphoma,1804,1
1596,follicular lymphoma,1819,1
1597,follicular lymphoma,1823,1
1598,follicular lymphoma,1824,1
1599,follicular lymphoma,1830,1
1600,follicular lymphoma,1831,1
1601,follicular lymphoma,1839,1
1602,follicular lymphoma,1840,1
1603,follicular lymphoma,1849,1
1604,follicular lymphoma,1850,1
1605,follicular lymphoma,1858,1
1606,follicular lymphoma,1877,1
1607,follicular lymphoma,1878,1
1608,follicular lymphoma,1969,1
1609,follicular lymphoma,1990,1
1610,follicular lymphoma,2006,1
1611,follicular lymphoma,2047,1
1612,follicular lymphoma,2132,1
1613,follicular lymphoma,2133,1
1614,follicular lymphoma,2138,1
1615,follicular lymphoma,2139,1
1616,follicular lymphoma,2148,1
1617,gallbladder cancer,341,1
1618,gallbladder cancer,342,1
1619,gallbladder cancer,345,1
1620,gallbladder cancer,350,1
1621,gallbladder cancer,355,1
1622,gallbladder cancer,365,1
1623,gallbladder cancer,391,1
1624,gallbladder cancer,560,1
1625,gallbladder cancer,1012,1
1626,gallbladder cancer,1060,1
1627,gallbladder cancer,1128,1
1628,gallbladder cancer,1209,1
1629,gallbladder cancer,1212,1
1630,gallbladder cancer,1214,1
1631,gallbladder cancer,1240,1
1632,gallbladder cancer,1245,1
1633,gallbladder cancer,1249,1
1634,gallbladder cancer,1251,1
1635,gallbladder cancer,1255,1
1636,gallbladder cancer,1257,1
1637,gallbladder cancer,1397,1
1638,gallbladder cancer,1869,1
1639,gallbladder cancer,1894,1
1640,gastric cancer,123,1
1641,gastric cancer,332,1
1642,gastric cancer,334,1
1643,gastric cancer,336,1
1644,gastric cancer,337,1
1645,gastric cancer,338,1
1646,gastric cancer,347,1
1647,gastric cancer,355,1
1648,gastric cancer,365,1
1649,gastric cancer,368,1
1650,gastric cancer,370,1
1651,gastric cancer,371,1
1652,gastric cancer,373,1
1653,gastric cancer,383,1
1654,gastric cancer,543,1
1655,gastric cancer,548,1
1656,gastric cancer,552,1
1657,gastric cancer,553,1
1658,gastric cancer,555,1
1659,gastric cancer,574,1
1660,gastric cancer,623,1
1661,gastric cancer,884,1
1662,gastric cancer,946,1
1663,gastric cancer,958,1
1664,gastric cancer,963,1
1665,gastric cancer,1012,1
1666,gastric cancer,1020,1
1667,gastric cancer,1047,1
1668,gastric cancer,1048,1
1669,gastric cancer,1094,1
1670,gastric cancer,1106,1
1671,gastric cancer,1110,1
1672,gastric cancer,1129,1
1673,gastric cancer,1138,1
1674,gastric cancer,1139,1
1675,gastric cancer,1154,1
1676,gastric cancer,1157,1
1677,gastric cancer,1160,1
1678,gastric cancer,1163,1
1679,gastric cancer,1164,1
1680,gastric cancer,1184,1
1681,gastric cancer,1204,1
1682,gastric cancer,1209,1
1683,gastric cancer,1210,1
1684,gastric cancer,1215,1
1685,gastric cancer,1394,1
1686,gastric cancer,1396,1
1687,gastric cancer,1397,1
1688,gastric cancer,1527,1
1689,gastric cancer,1528,1
1690,gastric cancer,1570,1
1691,gastric cancer,1639,1
1692,gastric cancer,1661,1
1693,gastric cancer,1713,1
1694,gastric cancer,1715,1
1695,gastric cancer,1748,1
1696,gastric cancer,1866,1
1697,gastric cancer,1869,1
1698,gastric cancer,1894,1
1699,gastric cancer,1926,1
1700,gastric cancer,2030,1
1701,gastric cancer,2035,1
1702,gastric cancer,2045,1
1703,gastric cancer,2046,1
1704,gastrointestinal stromal tumor,165,1
1705,gastrointestinal stromal tumor,314,1
1706,gastrointestinal stromal tumor,1354,1
1707,gastrointestinal stromal tumor,1473,1
1708,gastrointestinal stromal tumor,1729,1
1709,gastrointestinal stromal tumor,1772,1
1710,gastrointestinal stromal tumor,1869,1
1711,gastrointestinal stromal tumor,1876,1
1712,gastrointestinal stromal tumor,1923,1
1713,gastrointestinal stromal tumor,1932,1
1714,gestational trophoblastic neoplasia,840,1
1715,gestational trophoblastic neoplasia,1035,1
1716,gestational trophoblastic neoplasia,1546,1
1717,gestational trophoblastic neoplasia,1562,1
1718,giant-cell tumor of bone,915,1
1719,glioblastoma,238,1
1720,glioblastoma,239,1
1721,glioblastoma,379,1
1722,glioblastoma,456,1
1723,glioblastoma,457,1
1724,glioblastoma,458,1
1725,glioblastoma,764,1
1726,glioblastoma,1298,1
1727,glioblastoma,1302,1
1728,glioblastoma,1392,1
1729,glioblastoma,1397,1
1730,glioblastoma,1479,1
1731,glioblastoma,1480,1
1732,glioblastoma,1483,1
1733,glioblastoma,1655,1
1734,glioblastoma,1737,1
1735,glioblastoma,1801,1
1736,glioblastoma,1884,1
1737,glioblastoma,1981,1
1738,glioblastoma,1982,1
1739,glioblastoma,1983,1
1740,glioblastoma,1986,1
1741,graft versus host disease,150,1
1742,graft versus host disease,782,1
1743,graft versus host disease,784,1
1744,graft versus host disease,785,1
1745,graft versus host disease,1317,1
1746,graft versus host disease,1559,1
1747,graft versus host disease,1563,1
1748,graft versus host disease,1798,1
1749,graft versus host disease,1889,1
1750,hairy cell leukemia,226,1
1751,hairy cell leukemia,615,1
1752,hairy cell leukemia,616,1
1753,hairy cell leukemia,1362,1
1754,hairy cell leukemia,1366,1
1755,hairy cell leukemia,1615,1
1756,hairy cell leukemia,1755,1
1757,hairy cell leukemia,1878,1
1758,hairy cell leukemia,2093,1
1759,head and neck cancer,92,1
1760,head and neck cancer,258,1
1761,head and neck cancer,311,1
1762,head and neck cancer,338,1
1763,head and neck cancer,383,1
1764,head and neck cancer,390,1
1765,head and neck cancer,415,1
1766,head and neck cancer,421,1
1767,head and neck cancer,427,1
1768,head and neck cancer,428,1
1769,head and neck cancer,429,1
1770,head and neck cancer,430,1
1771,head and neck cancer,475,1
1772,head and neck cancer,476,1
1773,head and neck cancer,477,1
1774,head and neck cancer,485,1
1775,head and neck cancer,486,1
1776,head and neck cancer,535,1
1777,head and neck cancer,543,1
1778,head and neck cancer,544,1
1779,head and neck cancer,547,1
1780,head and neck cancer,548,1
1781,head and neck cancer,549,1
1782,head and neck cancer,573,1
1783,head and neck cancer,577,1
1784,head and neck cancer,578,1
1785,head and neck cancer,884,1
1786,head and neck cancer,945,1
1787,head and neck cancer,950,1
1788,head and neck cancer,953,1
1789,head and neck cancer,1160,1
1790,head and neck cancer,1163,1
1791,head and neck cancer,1165,1
1792,head and neck cancer,1166,1
1793,head and neck cancer,1562,1
1794,head and neck cancer,1661,1
1795,head and neck cancer,1714,1
1796,head and neck cancer,1733,1
1797,head and neck cancer,1748,1
1798,head and neck cancer,2045,1
1799,hemophagocytic lymphohistiocytosis,916,1
1800,hemophagocytic lymphohistiocytosis,1294,1
1801,hemophagocytic lymphohistiocytosis,1295,1
1802,heparin-induced thrombocytopenia,130,1
1803,heparin-induced thrombocytopenia,842,1
1804,heparin-induced thrombocytopenia,1459,1
1805,heparin-induced thrombocytopenia,1879,1
1806,hepatoblastoma,338,1
1807,hepatoblastoma,554,1
1808,hepatoblastoma,577,1
1809,hepatoblastoma,685,1
1810,hepatoblastoma,686,1
1811,hepatoblastoma,687,1
1812,hepatoblastoma,688,1
1813,hepatoblastoma,689,1
1814,hepatocellular carcinoma,121,1
1815,hepatocellular carcinoma,123,1
1816,hepatocellular carcinoma,147,1
1817,hepatocellular carcinoma,174,1
1818,hepatocellular carcinoma,239,1
1819,hepatocellular carcinoma,314,1
1820,hepatocellular carcinoma,328,1
1821,hepatocellular carcinoma,331,1
1822,hepatocellular carcinoma,355,1
1823,hepatocellular carcinoma,365,1
1824,hepatocellular carcinoma,366,1
1825,hepatocellular carcinoma,957,1
1826,hepatocellular carcinoma,969,1
1827,hepatocellular carcinoma,973,1
1828,hepatocellular carcinoma,988,1
1829,hepatocellular carcinoma,989,1
1830,hepatocellular carcinoma,1060,1
1831,hepatocellular carcinoma,1139,1
1832,hepatocellular carcinoma,1183,1
1833,hepatocellular carcinoma,1194,1
1834,hepatocellular carcinoma,1209,1
1835,hepatocellular carcinoma,1255,1
1836,hepatocellular carcinoma,1256,1
1837,hepatocellular carcinoma,1384,1
1838,hepatocellular carcinoma,1457,1
1839,hepatocellular carcinoma,1458,1
1840,hepatocellular carcinoma,1569,1
1841,hepatocellular carcinoma,1661,1
1842,hepatocellular carcinoma,1748,1
1843,hepatocellular carcinoma,1866,1
1844,hepatocellular carcinoma,1869,1
1845,hepatocellular carcinoma,1923,1
1846,hepatocellular carcinoma,1932,1
1847,hepatocellular carcinoma,1950,1
1848,hepatocellular carcinoma,1962,1
1849,hepatocellular carcinoma,2007,1
1850,hereditary hemorrhagic telangiectasia,1962,1
1851,high-grade b-cell lymphoma,171,1
1852,high-grade b-cell lymphoma,1051,1
1853,high-grade b-cell lymphoma,1474,1
1854,high-grade b-cell lymphoma,1484,1
1855,high-grade b-cell lymphoma,1784,1
1856,high-grade b-cell lymphoma,1819,1
1857,high-grade b-cell lymphoma,2006,1
1858,high-grade glioma pediatric,746,1
1859,high-grade glioma pediatric,1983,1
1860,high-grade glioma pediatric,1986,1
1861,hiv-associated lymphoma,214,1
1862,hiv-associated lymphoma,515,1
1863,hiv-associated lymphoma,516,1
1864,hiv-associated lymphoma,655,1
1865,hiv-associated lymphoma,656,1
1866,hiv-associated lymphoma,746,1
1867,hiv-associated lymphoma,932,1
1868,hiv-associated lymphoma,933,1
1869,hiv-associated lymphoma,1265,1
1870,hiv-associated lymphoma,1498,1
1871,hiv-associated lymphoma,1813,1
1872,hiv-associated lymphoma,1819,1
1873,hiv-associated lymphoma,1825,1
1874,hiv-associated lymphoma,1826,1
1875,hiv-associated lymphoma,1837,1
1876,hiv-associated lymphoma,1878,1
1877,hiv-associated lymphoma,1898,1
1878,hiv-associated lymphoma,1929,1
1879,hodgkin lymphoma,21,1
1880,hodgkin lymphoma,32,1
1881,hodgkin lymphoma,44,1
1882,hodgkin lymphoma,45,1
1883,hodgkin lymphoma,46,1
1884,hodgkin lymphoma,93,1
1885,hodgkin lymphoma,168,1
1886,hodgkin lymphoma,186,1
1887,hodgkin lymphoma,203,1
1888,hodgkin lymphoma,208,1
1889,hodgkin lymphoma,212,1
1890,hodgkin lymphoma,213,1
1891,hodgkin lymphoma,214,1
1892,hodgkin lymphoma,215,1
1893,hodgkin lymphoma,216,1
1894,hodgkin lymphoma,222,1
1895,hodgkin lymphoma,230,1
1896,hodgkin lymphoma,275,1
1897,hodgkin lymphoma,279,1
1898,hodgkin lymphoma,280,1
1899,hodgkin lymphoma,281,1
1900,hodgkin lymphoma,301,1
1901,hodgkin lymphoma,305,1
1902,hodgkin lymphoma,306,1
1903,hodgkin lymphoma,328,1
1904,hodgkin lymphoma,384,1
1905,hodgkin lymphoma,457,1
1906,hodgkin lymphoma,463,1
1907,hodgkin lymphoma,464,1
1908,hodgkin lymphoma,481,1
1909,hodgkin lymphoma,511,1
1910,hodgkin lymphoma,512,1
1911,hodgkin lymphoma,513,1
1912,hodgkin lymphoma,710,1
1913,hodgkin lymphoma,721,1
1914,hodgkin lymphoma,748,1
1915,hodgkin lymphoma,921,1
1916,hodgkin lymphoma,928,1
1917,hodgkin lymphoma,967,1
1918,hodgkin lymphoma,972,1
1919,hodgkin lymphoma,1001,1
1920,hodgkin lymphoma,1002,1
1921,hodgkin lymphoma,1004,1
1922,hodgkin lymphoma,1067,1
1923,hodgkin lymphoma,1085,1
1924,hodgkin lymphoma,1118,1
1925,hodgkin lymphoma,1228,1
1926,hodgkin lymphoma,1229,1
1927,hodgkin lymphoma,1243,1
1928,hodgkin lymphoma,1249,1
1929,hodgkin lymphoma,1274,1
1930,hodgkin lymphoma,1275,1
1931,hodgkin lymphoma,1344,1
1932,hodgkin lymphoma,1347,1
1933,hodgkin lymphoma,1454,1
1934,hodgkin lymphoma,1485,1
1935,hodgkin lymphoma,1486,1
1936,hodgkin lymphoma,1578,1
1937,hodgkin lymphoma,1609,1
1938,hodgkin lymphoma,1610,1
1939,hodgkin lymphoma,1612,1
1940,hodgkin lymphoma,1630,1
1941,hodgkin lymphoma,1661,1
1942,hodgkin lymphoma,1667,1
1943,hodgkin lymphoma,1675,1
1944,hodgkin lymphoma,1726,1
1945,hodgkin lymphoma,1748,1
1946,hodgkin lymphoma,1753,1
1947,hodgkin lymphoma,1806,1
1948,hodgkin lymphoma,1862,1
1949,hodgkin lymphoma,1878,1
1950,hodgkin lymphoma,1899,1
1951,hodgkin lymphoma,1911,1
1952,hodgkin lymphoma,1914,1
1953,hodgkin lymphoma,1929,1
1954,hodgkin lymphoma,2007,1
1955,hodgkin lymphoma,2098,1
1956,hodgkin lymphoma,2104,1
1957,hodgkin lymphoma,2150,1
1958,hodgkin lymphoma nodular lymphocyte-predominant,44,1
1959,hodgkin lymphoma nodular lymphocyte-predominant,515,1
1960,hodgkin lymphoma nodular lymphocyte-predominant,516,1
1961,hodgkin lymphoma nodular lymphocyte-predominant,746,1
1962,hodgkin lymphoma nodular lymphocyte-predominant,1819,1
1963,hodgkin lymphoma nodular lymphocyte-predominant,1830,1
1964,hodgkin lymphoma nodular lymphocyte-predominant,1837,1
1965,hodgkin lymphoma nodular lymphocyte-predominant,1878,1
1966,hodgkin lymphoma pediatric,47,1
1967,hodgkin lymphoma pediatric,48,1
1968,hodgkin lymphoma pediatric,298,1
1969,hodgkin lymphoma pediatric,305,1
1970,hodgkin lymphoma pediatric,719,1
1971,hodgkin lymphoma pediatric,907,1
1972,hodgkin lymphoma pediatric,1609,1
1973,hodgkin lymphoma pediatric,1686,1
1974,hodgkin lymphoma pediatric,1696,1
1975,hodgkin lymphoma pediatric,2073,1
1976,hypereosinophilic syndrome,97,1
1977,hypereosinophilic syndrome,231,1
1978,hypereosinophilic syndrome,613,1
1979,hypereosinophilic syndrome,1302,1
1980,hypereosinophilic syndrome,1354,1
1981,hypereosinophilic syndrome,1545,1
1982,hypereosinophilic syndrome,1652,1
1983,hypereosinophilic syndrome,1742,1
1984,hypereosinophilic syndrome,1889,1
1985,immune thrombocytopenia,156,1
1986,immune thrombocytopenia,166,1
1987,immune thrombocytopenia,783,1
1988,immune thrombocytopenia,843,1
1989,immune thrombocytopenia,923,1
1990,immune thrombocytopenia,924,1
1991,immune thrombocytopenia,925,1
1992,immune thrombocytopenia,926,1
1993,immune thrombocytopenia,1034,1
1994,immune thrombocytopenia,1202,1
1995,immune thrombocytopenia,1633,1
1996,immune thrombocytopenia,1798,1
1997,immune thrombocytopenia,1878,1
1998,immune thrombocytopenia,1882,1
1999,immune thrombocytopenia,2039,1
2000,inflammatory myofibroblastic tumor,731,1
2001,inherited coagulopathy,1878,1
2002,juvenile myelomonocytic leukemia,183,1
2003,kaposi sarcoma,43,1
2004,kaposi sarcoma,98,1
2005,kaposi sarcoma,239,1
2006,kaposi sarcoma,257,1
2007,kaposi sarcoma,338,1
2008,kaposi sarcoma,868,1
2009,kaposi sarcoma,1073,1
2010,kaposi sarcoma,1362,1
2011,kaposi sarcoma,1366,1
2012,kaposi sarcoma,1746,1
2013,langerhans cell histiocytosis,613,1
2014,langerhans cell histiocytosis,616,1
2015,langerhans cell histiocytosis,651,1
2016,langerhans cell histiocytosis,799,1
2017,langerhans cell histiocytosis,1070,1
2018,langerhans cell histiocytosis,1076,1
2019,langerhans cell histiocytosis,1551,1
2020,langerhans cell histiocytosis,2093,1
2021,langerhans cell histiocytosis,2103,1
2022,large granular lymphocytic leukemia,338,1
2023,large granular lymphocytic leukemia,764,1
2024,large granular lymphocytic leukemia,1557,1
2025,leiomyosarcoma,832,1
2026,leiomyosarcoma,837,1
2027,leiomyosarcoma,937,1
2028,leiomyosarcoma,971,1
2029,leiomyosarcoma,973,1
2030,leiomyosarcoma,1059,1
2031,leiomyosarcoma,1869,1
2032,leiomyosarcoma,2025,1
2033,light-chain (al) amyloidosis,223,1
2034,light-chain (al) amyloidosis,267,1
2035,light-chain (al) amyloidosis,269,1
2036,light-chain (al) amyloidosis,275,1
2037,light-chain (al) amyloidosis,338,1
2038,light-chain (al) amyloidosis,706,1
2039,light-chain (al) amyloidosis,730,1
2040,light-chain (al) amyloidosis,735,1
2041,light-chain (al) amyloidosis,741,1
2042,light-chain (al) amyloidosis,751,1
2043,light-chain (al) amyloidosis,846,1
2044,light-chain (al) amyloidosis,856,1
2045,light-chain (al) amyloidosis,926,1
2046,light-chain (al) amyloidosis,982,1
2047,light-chain (al) amyloidosis,1412,1
2048,light-chain (al) amyloidosis,1413,1
2049,light-chain (al) amyloidosis,1449,1
2050,light-chain (al) amyloidosis,1454,1
2051,light-chain (al) amyloidosis,1537,1
2052,light-chain (al) amyloidosis,1539,1
2053,light-chain (al) amyloidosis,1620,1
2054,light-chain (al) amyloidosis,1785,1
2055,light-chain (al) amyloidosis,1997,1
2056,light-chain (al) amyloidosis,2124,1
2057,liposarcoma,837,1
2058,liposarcoma,1059,1
2059,liposarcoma,2025,1
2060,low-grade glioma,384,1
2061,low-grade glioma,423,1
2062,low-grade glioma,424,1
2063,low-grade glioma,828,1
2064,low-grade glioma,1737,1
2065,low-grade glioma,1986,1
2066,low-grade glioma pediatric,384,1
2067,low-grade glioma pediatric,828,1
2068,low-grade glioma pediatric,1986,1
2069,low-grade glioma pediatric,2021,1
2070,low-grade serous ovarian cancer,338,1
2071,low-grade serous ovarian cancer,1464,1
2072,low-grade serous ovarian cancer,1746,1
2073,low-grade serous ovarian cancer,1904,1
2074,low-grade serous ovarian cancer,1962,1
2075,low-grade serous ovarian cancer,2016,1
2076,low-grade serous ovarian cancer,2026,1
2077,malignant peritoneal mesothelioma,147,1
2078,malignant pleural mesothelioma,275,1
2079,malignant pleural mesothelioma,338,1
2080,malignant pleural mesothelioma,391,1
2081,malignant pleural mesothelioma,440,1
2082,malignant pleural mesothelioma,445,1
2083,malignant pleural mesothelioma,571,1
2084,malignant pleural mesothelioma,572,1
2085,malignant pleural mesothelioma,577,1
2086,malignant pleural mesothelioma,605,1
2087,malignant pleural mesothelioma,609,1
2088,malignant pleural mesothelioma,973,1
2089,malignant pleural mesothelioma,1248,1
2090,malignant pleural mesothelioma,1249,1
2091,malignant pleural mesothelioma,1384,1
2092,malignant pleural mesothelioma,1661,1
2093,malignant pleural mesothelioma,1750,1
2094,malignant solid neoplasm braf-mutated,828,1
2095,malignant solid neoplasm braf-mutated,2093,1
2096,malignant solid neoplasm egfr-mutated,1063,1
2097,malignant solid neoplasm erbb2-mutated,1650,1
2098,malignant solid neoplasm erbb2-mutated,1759,1
2099,malignant solid neoplasm erbb2-mutated,2030,1
2100,malignant solid neoplasm erbb2-mutated,2031,1
2101,malignant solid neoplasm erbb3-mutated,1650,1
2102,malignant solid neoplasm msi-h or dmmr,962,1
2103,malignant solid neoplasm msi-h or dmmr,1044,1
2104,malignant solid neoplasm msi-h or dmmr,1748,1
2105,malignant solid neoplasm msi-h or dmmr,1905,1
2106,malignant solid neoplasm ntrk-mutated,1043,1
2107,malignant solid neoplasm ntrk-mutated,1444,1
2108,malignant solid neoplasm ret-mutated,1903,1
2109,malignant solid neoplasm smo-mutated or ptch-1-mutated (hedgehog),2116,1
2110,malignant solid neoplasm tmb-h,1748,1
2111,malt lymphoma,105,1
2112,malt lymphoma,106,1
2113,malt lymphoma,226,1
2114,malt lymphoma,275,1
2115,malt lymphoma,508,1
2116,malt lymphoma,509,1
2117,malt lymphoma,615,1
2118,malt lymphoma,616,1
2119,malt lymphoma,620,1
2120,malt lymphoma,621,1
2121,malt lymphoma,622,1
2122,malt lymphoma,981,1
2123,malt lymphoma,1145,1
2124,malt lymphoma,1452,1
2125,malt lymphoma,1454,1
2126,malt lymphoma,1481,1
2127,malt lymphoma,1567,1
2128,malt lymphoma,1878,1
2129,mantle cell lymphoma,18,1
2130,mantle cell lymphoma,59,1
2131,mantle cell lymphoma,132,1
2132,mantle cell lymphoma,204,1
2133,mantle cell lymphoma,210,1
2134,mantle cell lymphoma,211,1
2135,mantle cell lymphoma,214,1
2136,mantle cell lymphoma,226,1
2137,mantle cell lymphoma,233,1
2138,mantle cell lymphoma,242,1
2139,mantle cell lymphoma,273,1
2140,mantle cell lymphoma,275,1
2141,mantle cell lymphoma,278,1
2142,mantle cell lymphoma,282,1
2143,mantle cell lymphoma,463,1
2144,mantle cell lymphoma,508,1
2145,mantle cell lymphoma,509,1
2146,mantle cell lymphoma,516,1
2147,mantle cell lymphoma,543,1
2148,mantle cell lymphoma,615,1
2149,mantle cell lymphoma,616,1
2150,mantle cell lymphoma,746,1
2151,mantle cell lymphoma,761,1
2152,mantle cell lymphoma,1085,1
2153,mantle cell lymphoma,1115,1
2154,mantle cell lymphoma,1116,1
2155,mantle cell lymphoma,1145,1
2156,mantle cell lymphoma,1149,1
2157,mantle cell lymphoma,1150,1
2158,mantle cell lymphoma,1249,1
2159,mantle cell lymphoma,1292,1
2160,mantle cell lymphoma,1311,1
2161,mantle cell lymphoma,1314,1
2162,mantle cell lymphoma,1316,1
2163,mantle cell lymphoma,1317,1
2164,mantle cell lymphoma,1389,1
2165,mantle cell lymphoma,1390,1
2166,mantle cell lymphoma,1452,1
2167,mantle cell lymphoma,1454,1
2168,mantle cell lymphoma,1474,1
2169,mantle cell lymphoma,1481,1
2170,mantle cell lymphoma,1490,1
2171,mantle cell lymphoma,1519,1
2172,mantle cell lymphoma,1681,1
2173,mantle cell lymphoma,1757,1
2174,mantle cell lymphoma,1774,1
2175,mantle cell lymphoma,1811,1
2176,mantle cell lymphoma,1812,1
2177,mantle cell lymphoma,1819,1
2178,mantle cell lymphoma,1820,1
2179,mantle cell lymphoma,1821,1
2180,mantle cell lymphoma,1822,1
2181,mantle cell lymphoma,1826,1
2182,mantle cell lymphoma,1830,1
2183,mantle cell lymphoma,1832,1
2184,mantle cell lymphoma,1833,1
2185,mantle cell lymphoma,1834,1
2186,mantle cell lymphoma,1844,1
2187,mantle cell lymphoma,1845,1
2188,mantle cell lymphoma,1860,1
2189,mantle cell lymphoma,1875,1
2190,mantle cell lymphoma,1878,1
2191,mantle cell lymphoma,1886,1
2192,mantle cell lymphoma,1957,1
2193,mantle cell lymphoma,1989,1
2194,mantle cell lymphoma,1990,1
2195,mantle cell lymphoma,2048,1
2196,mantle cell lymphoma,2064,1
2197,mantle cell lymphoma,2089,1
2198,mantle cell lymphoma,2137,1
2199,mantle cell lymphoma,2138,1
2200,mantle cell lymphoma,2149,1
2201,marginal zone lymphoma,226,1
2202,marginal zone lymphoma,230,1
2203,marginal zone lymphoma,509,1
2204,marginal zone lymphoma,718,1
2205,marginal zone lymphoma,1149,1
2206,marginal zone lymphoma,1311,1
2207,marginal zone lymphoma,1317,1
2208,marginal zone lymphoma,1333,1
2209,marginal zone lymphoma,1452,1
2210,marginal zone lymphoma,1698,1
2211,marginal zone lymphoma,1736,1
2212,marginal zone lymphoma,1819,1
2213,marginal zone lymphoma,1830,1
2214,marginal zone lymphoma,1878,1
2215,marginal zone lymphoma,2047,1
2216,marginal zone lymphoma,2133,1
2217,marginal zone lymphoma,2149,1
2218,mediastinal gray-zone lymphoma,281,1
2219,mediastinal gray-zone lymphoma,826,1
2220,medulloblastoma,188,1
2221,medulloblastoma,660,1
2222,medulloblastoma,671,1
2223,medulloblastoma,672,1
2224,medulloblastoma,673,1
2225,medulloblastoma,674,1
2226,medulloblastoma,675,1
2227,medulloblastoma,676,1
2228,medulloblastoma,677,1
2229,medulloblastoma,678,1
2230,medulloblastoma,679,1
2231,medulloblastoma,680,1
2232,medulloblastoma,681,1
2233,medulloblastoma,746,1
2234,medulloblastoma,1282,1
2235,medulloblastoma,1916,1
2236,medulloblastoma,1917,1
2237,melanoma,27,1
2238,melanoma,197,1
2239,melanoma,202,1
2240,melanoma,203,1
2241,melanoma,239,1
2242,melanoma,243,1
2243,melanoma,249,1
2244,melanoma,250,1
2245,melanoma,338,1
2246,melanoma,382,1
2247,melanoma,400,1
2248,melanoma,403,1
2249,melanoma,471,1
2250,melanoma,536,1
2251,melanoma,575,1
2252,melanoma,580,1
2253,melanoma,581,1
2254,melanoma,582,1
2255,melanoma,583,1
2256,melanoma,650,1
2257,melanoma,652,1
2258,melanoma,741,1
2259,melanoma,742,1
2260,melanoma,828,1
2261,melanoma,829,1
2262,melanoma,833,1
2263,melanoma,834,1
2264,melanoma,835,1
2265,melanoma,836,1
2266,melanoma,837,1
2267,melanoma,1203,1
2268,melanoma,1293,1
2269,melanoma,1349,1
2270,melanoma,1354,1
2271,melanoma,1362,1
2272,melanoma,1366,1
2273,melanoma,1384,1
2274,melanoma,1386,1
2275,melanoma,1387,1
2276,melanoma,1469,1
2277,melanoma,1489,1
2278,melanoma,1639,1
2279,melanoma,1659,1
2280,melanoma,1661,1
2281,melanoma,1662,1
2282,melanoma,1743,1
2283,melanoma,1748,1
2284,melanoma,1897,1
2285,melanoma,1953,1
2286,melanoma,1980,1
2287,melanoma,1986,1
2288,melanoma,2019,1
2289,melanoma,2026,1
2290,melanoma,2093,1
2291,merkel cell carcinoma,169,1
2292,merkel cell carcinoma,681,1
2293,merkel cell carcinoma,1748,1
2294,msi-h or dmmr,962,1
2295,msi-h or dmmr,1044,1
2296,msi-h or dmmr,1748,1
2297,multiple myeloma,29,1
2298,multiple myeloma,197,1
2299,multiple myeloma,217,1
2300,multiple myeloma,248,1
2301,multiple myeloma,252,1
2302,multiple myeloma,253,1
2303,multiple myeloma,266,1
2304,multiple myeloma,267,1
2305,multiple myeloma,268,1
2306,multiple myeloma,269,1
2307,multiple myeloma,271,1
2308,multiple myeloma,272,1
2309,multiple myeloma,274,1
2310,multiple myeloma,275,1
2311,multiple myeloma,276,1
2312,multiple myeloma,284,1
2313,multiple myeloma,308,1
2314,multiple myeloma,338,1
2315,multiple myeloma,451,1
2316,multiple myeloma,452,1
2317,multiple myeloma,453,1
2318,multiple myeloma,454,1
2319,multiple myeloma,455,1
2320,multiple myeloma,529,1
2321,multiple myeloma,728,1
2322,multiple myeloma,730,1
2323,multiple myeloma,735,1
2324,multiple myeloma,738,1
2325,multiple myeloma,741,1
2326,multiple myeloma,746,1
2327,multiple myeloma,751,1
2328,multiple myeloma,764,1
2329,multiple myeloma,781,1
2330,multiple myeloma,786,1
2331,multiple myeloma,847,1
2332,multiple myeloma,848,1
2333,multiple myeloma,849,1
2334,multiple myeloma,850,1
2335,multiple myeloma,851,1
2336,multiple myeloma,852,1
2337,multiple myeloma,853,1
2338,multiple myeloma,854,1
2339,multiple myeloma,855,1
2340,multiple myeloma,856,1
2341,multiple myeloma,864,1
