anchor_drug_id,anchor_drug_name
3754,oxtriphylline
3755,oxybate
3756,oxybenzone
3757,oxybutynin
3758,oxychlorosene
3759,oxycodone
3760,oxyfedrine
3761,oxygen
3762,oxymetazoline
3763,oxymetholone
3764,oxymorphone
3765,oxypertine
3766,oxyphenbutazone
3767,oxyphencyclimine
3768,oxyphenisatin
3769,oxyphenonium
3770,oxyquinoline
3771,oxytetracycline
3772,oxytocin
3773,oyster allergenic extract
3774,ozanimod
3775,ozenoxacin
3776,ozone
3777,p-aminohippurate
3778,p-hydroxyamphetamine
3779,p-nitrobiphenyl
3780,p-tert-butylphenol-formaldehyde resin (low molecular weight)
3781,paclitaxel
3782,pacritinib
3783,padimate a
3784,padimate-o
3785,paeonia lactiflora root extract
3786,pafolacianine
3787,pafuramidine
3788,palbociclib
3789,pale dock pollen extract
3790,palifermin
3791,paliperidone
3792,palivizumab
3793,palm oil
3794,palmidrol
3795,palmitate
3796,palmitoleate
3797,palmitoyl oligopeptide
3798,palmitoyl tetrapeptide-7
3799,palmitoyl tripeptide-1
3800,palo verde pollen extract
3801,palonosetron
3802,palovarotene
3803,paltusotine
3804,pamabrom
3805,pamidronate
3806,panax notoginseng root extract
3807,pancreatin
3808,pancuronium
3809,pangamate
3810,panitumumab
3811,panobinostat
3812,pantethine
3813,panthenol
3814,pantoprazole
3815,pantothenate
3816,pantothenic acid
3817,papain
3818,papaverine
3819,paper birch pollen extract
3820,para grass pollen extract
3821,para-cresol
3822,parachlorophenol
3823,paraffin
3824,parakeet feather allergenic extract
3825,paraldehyde
3826,paramethadione
3827,paramethasone
3828,parasorbate
3829,parathyroid hormone
3830,parecoxib
3831,pareptide
3832,parethoxycaine
3833,pargyline
3834,paricalcitol
3835,paritaprevir
3836,parnaparin
3837,paromomycin
3838,paroxetine
3839,parthenolide
3840,pasireotide
3841,passiflora incarnata flower extract
3842,passion flower extract
3843,patent blue violet
3844,patiromer
3845,patisiran
3846,pazopanib
3847,peach allergenic extract
3848,peanut oil
3849,pecan allergenic extract
3850,pecan pollen extract
3851,pectin
3852,pefloxacin
3853,peg-100 stearate
3854,peg-60 sorbitan stearate
3855,pegademase bovine
3856,pegaptanib
3857,pegaspargase
3858,pegcetacoplan
3859,pegfilgrastim
3860,peginesatide
3861,peginterferon alfa-2a
3862,peginterferon alfa-2b
3863,peginterferon beta-1a
3864,pegloticase
3865,pegoterate
3866,pegoxol 7 stearate
3867,pegunigalsidase alfa
3868,pegvaliase
3869,pegvisomant
3870,pegzilarginase
3871,pelargonium sidoides root extract
3872,pembrolizumab
3873,pemetrexed
3874,pemigatinib
3875,pemirolast
3876,pemoline
3877,penbutolol
3878,penciclovir
3879,penfluridol
3880,penicillamine
3881,penicillin g
3882,penicillin g benzathine / penicillin g procaine
3883,penicillin v
3884,penicillium roquefortii allergenic extract
3885,penpulimab
3886,pentadecalactone
3887,pentadecanoic acid
3888,pentaerythritol
3889,pentafluoropropane
3890,pentagastrin
3891,pentamidine
3892,pentastarch
3893,pentazocine
3894,pentetate
3895,pentetate calcium
3896,pentetreotide
3897,pentifylline
3898,pentobarbital
3899,pentobarbital / phenytoin
3900,pentosan polysulfate
3901,pentostatin
3902,pentoxifylline
3903,peoniflorin
3904,peppermint oil
3905,pepsin a
3906,peracetic acid
3907,peramivir
3908,perampanel
3909,perazine
3910,perennial rye grass pollen extract
3911,perflenapent
3912,perflexane
3913,perflunafene
3914,perfluorohexyloctane
3915,perflutren
3916,pergolide
3917,perhexiline
3918,periciazine
3919,perindopril
3920,perindoprilat
3921,permethrin
3922,perphenazine
3923,pertussis vaccine
3924,pertuzumab
3925,peruvian balsam
3926,petrolatum
3927,peumus boldus leaf extract
3928,pexidartinib
3929,phellinus linteus mycelium extract
3930,phellodendron amurense bark extract
3931,phenacemide
3932,phenacetin
3933,phenazocine
3934,phenazopyridine
3935,phendimetrazine
3936,phenelzine
3937,phenethylamine
3938,phenformin
3939,phenicarbazide
3940,phenindamine
3941,phenindione
3942,pheniramine
3943,phenmetrazine
3944,phenobarbital
3945,phenol
3946,phenolate
3947,phenolphthalein
3948,phenolsulfonate
3949,phenolsulfonphthalein
3950,phenoperidine
3951,phenothrin
3952,phenoxyacetate
3953,phenoxybenzamine
3954,phenoxyethanol
3955,phenprocoumon
3956,phensuximide
3957,phentermine
3958,phentolamine
3959,phenyl salicylate
3960,phenyl trimethicone
3961,phenylacetaldehyde
3962,phenylacetate
3963,phenylalanine
3964,phenylbutazone
3965,phenylbutyrate
3966,phenylephrine
3967,phenylethyl alcohol
3968,phenylethyl resorcinol
3969,phenylmercuric nitrate
3970,phenylmercury
3971,phenylpropanolamine
3972,phenyltoloxamine
3973,phenytoin
3974,phloretin
3975,phlorhizin
3976,phloroglucinol
3977,pholcodine
3978,pholedrine
3979,phosphate ion
3980,phosphatidylserine
3981,phosphocysteamine
3982,phosphoric acid
3983,phosphorus
3984,phthalylsulfacetamide
3985,phthalylsulfathiazole
3986,physostigmine
3987,physostigmine / pilocarpine
3988,phytic acid
3989,phytosphingosine
3990,pibrentasvir
3991,picaridin
3992,picolinic acid
3993,picosulfurate
3994,picrate
3995,picrotoxin
3996,pidotimod
3997,piflufolastat
3998,pigment blue 16
3999,pignut hickory pollen extract
4000,piketoprofen
4001,pilocarpine
4002,pimagedine
4003,pimavanserin
4004,pimeclone
4005,pimecrolimus
4006,pimethixene
4007,pimobendan
4008,pimozide
4009,pin oak pollen extract
4010,pinacidil
4011,pinaverium
4012,pindolol
4013,pine bark extract
4014,pine needle oil (pinus mugo)
4015,pine tar
4016,pioglitazone
4017,pipamperone
4018,pipazethate
4019,pipecuronium
4020,pipemidate
4021,pipenzolate
4022,piperacetazine
4023,piperacillin
4024,piperazine
4025,piperidolate
4026,piperine
4027,piperonyl butoxide
4028,piperonyl butoxide / pyrethrins
4029,pipobroman
4030,pipothiazine
4031,pipoxolan
4032,piprozoline
4033,piracetam
4034,pirarubicin
4035,pirbuterol
4036,pirenoxine
4037,pirenzepine
4038,piretanide
4039,pirfenidone
4040,piribedil
4041,piridocaine
4042,pirlimycin
4043,piroctone
4044,piroctone olamine
4045,piroxicam
4046,pirtobrutinib
4047,pistachio nut allergenic extract
4048,pisum sativum (pea) extract
4049,pitavastatin
4050,pitch pine pollen extract
4051,pitolisant
4052,pivampicillin
4053,pivekimab sunirine
4054,pizotyline
4055,plains cottonwood pollen extract
4056,plantago seed
4057,plasma protein fraction
4058,plasminogen
4059,platinum
4060,platycodon grandiflorum root extract
4061,plazomicin
4062,plecanatide
4063,plerixafor
4064,plicamycin
4065,plozasiran
4066,podofilox
4067,podophyllin
4068,polacrilin
4069,polaprezinc
4070,polatuzumab vedotin
4071,poldine
4072,policapram
4073,policresulen
4074,polidocanol
4075,polidronium
4076,polifeprosan 20
4077,polignate sodium
4078,polihexanide
4079,"poliovirus vaccine inactivated, type 1 (mahoney)"
4080,"poliovirus vaccine inactivated, type 2 (mef-1)"
4081,"poliovirus vaccine inactivated, type 3 (saukett)"
4082,polixetonium
4083,poloxalene
4084,poloxamer 188
4085,poloxamer 237
4086,poloxamer 331
4087,poloxamer 407
4088,polyacrylamide (crosslinked; 2 mole percent bisacrylamide)
4089,polyaminopropyl biguanide
4090,polybutester
4091,polydatin
4092,polydextrose
4093,polyestradiol
4094,polyethylene glycol 1450
4095,polyethylene glycol 1500
4096,polyethylene glycol 200
4097,polyethylene glycol 300
4098,polyethylene glycol 3350
4099,polyethylene glycol 3500
4100,polyethylene glycol 400
4101,polyethylene glycol 4000
4102,polyethylene glycol 4500
4103,polyethylene glycol 600
4104,polyethylene glycol 6000
4105,polyethylene glycol 800
4106,polyethylene glycol 900
4107,polygala senega root extract
4108,polygeline
4109,polyglycolate
4110,polymetaphosphate
4111,polymyxin b
4112,polynoxylin
4113,polyoxyl 35 castor oil
4114,polyoxyl 40 stearate
4115,polyquaternium-10 (400 cps at 2%)
4116,polysaccharide-k
4117,polysilicone-15
4118,polysorbate 20
4119,polysorbate 60
4120,polysorbate 65
4121,polysorbate 80
4122,polysorbate 85
4123,polystyrene sulfonate
4124,polysulfated glycosaminoglycan
4125,polytetrafluoroethylene
4126,polythiazide
4127,polyvalent crotalidae antivenin
4128,polyvinyl alcohol
4129,pomalidomide
4130,pomegranate extract
4131,ponatinib
4132,ponazuril
4133,ponesimod
4134,poractant alfa
4135,posaconazole
4136,post oak pollen extract
4137,potassium
4138,potassium acetate
4139,potassium aspartate
4140,potassium bicarbonate
4141,potassium bitartrate
4142,potassium carbonate
4143,potassium chloride
4144,potassium citrate
4145,potassium dichromate
4146,potassium gluconate
4147,potassium hydroxide
4148,potassium iodate
4149,potassium iodide
4150,potassium ion
4151,potassium lactate
4152,potassium metabisulfite
4153,potassium nitrate
4154,potassium perchlorate
4155,potassium permanganate
4156,potassium phosphate
4157,potassium sodium tartrate
4158,potassium sulfate
4159,potassium triiodide
4160,poverty weed pollen extract
4161,povidone
4162,povidone k29-32
4163,povidone-iodine
4164,pozelimab
4165,ppg-15 stearyl ether
4166,practolol
4167,prademagene zamikeracel
4168,pradofloxacin
4169,prairie sagebrush pollen extract
4170,prajmaline
4171,pralatrexate
4172,pralidoxime
4173,pralmorelin
4174,pralsetinib
4175,pramipexole
4176,pramiverine
4177,pramlintide
4178,pramoxine
4179,prasterone
4180,prasugrel
4181,pravastatin
4182,prazepam
4183,praziquantel
4184,praziquantel / pyrantel
4185,prazosin
4186,prednazoline
4187,prednicarbate
4188,prednimustine
4189,prednisolone
4190,prednisolone / sulfacetamide
4191,prednisolone / trimeprazine
4192,prednisone
4193,prednylidene
4194,pregabalin
4195,pregnenolone
4196,prenylamine
4197,pretomanid
4198,prezatide
4199,prezatide copper
4200,prezatide copper acetate
4201,pridinol
4202,prifinium
4203,prilocaine
4204,primaquine
4205,primidone
4206,primula veris extract
4207,primycin
4208,pristinamycin
4209,privet pollen extract
4210,probenecid
4211,probenecid / sulopenem
4212,probucol
4213,procainamide
4214,procaine
4215,procarbazine
4216,procaterol
4217,prochlorperazine
4218,procyclidine
4219,profenamine
4220,proflavine
4221,progabide
4222,progesterone
4223,proglumetacin
4224,proglumide
4225,proguanil
4226,proline
4227,prolintane
4228,promazine
4229,promegestone
4230,promestriene
4231,promethazine
4232,propafenone
4233,propamidine
4234,propane
4235,propanidid
4236,propantheline
4237,proparacaine
4238,propentofylline
4239,propicillin
4240,propinox
4241,propiolactone
4242,propiomazine
4243,propionamide
4244,propionic acid
4245,propiverine
4246,propofol
4247,propolis wax
4248,propoxur
4249,propoxyphene
4250,propranolol
4251,propyl acetate
4252,propyl gallate
4253,propylene carbonate
4254,propylene glycol
4255,propylene glycol monolaurate
4256,propylene glycol monopalmitostearate
4257,propylene glycol monostearate
4258,propylene oxide
4259,propylhexedrine
4260,propyliodone
4261,propylparaben
4262,propylthiouracil
4263,propyperone
4264,propyphenazone
4265,proquazone
4266,proscillaridin
4267,protein c
4268,protein s
4269,prothionamide
4270,prothipendyl
4271,prothrombin
4272,protocatechualdehyde
4273,protriptyline
4274,proxibarbal
4275,proxigermanium
4276,proxyphylline
4277,prucalopride
4278,prussian blue insoluble
4279,pseudoephedrine
4280,pseudoisocytidine
4281,pseudomonas aeruginosa
4282,psyllium
4283,pumice
4284,purified protein derivative of tuberculin
4285,pussy willow pollen extract
4286,pyrantel
4287,pyrazinamide
4288,pyrethrins
4289,pyrethrum extract
4290,pyridostigmine
4291,pyridoxal
4292,pyridoxine
4293,pyrilamine
4294,pyrimethamine
4295,pyrithione
4296,pyritidium
4297,pyroglutamate
4298,pyrophosphate
4299,pyrrolidine
4300,pyrrolidone carboxylate
4301,pyrrolidonecarboxylic acid
4302,pyruvaldehyde
4303,pyruvate
4304,pyrvinium
4305,qs-21
4306,quackgrass pollen extract
4307,quadrosilan
4308,quaternium-15
4309,quaternium-18
4310,quaternium-24
4311,quazepam
4312,queen palm pollen extract
4313,quercetin
4314,quetiapine
4315,quinacrine
4316,quinagolide
4317,quinapril
4318,quinaprilat
4319,quinate
4320,quinestradol
4321,quinestrol
4322,quinethazone
4323,quinfamide
4324,quinidine
4325,quinine
4326,quinupramine
4327,quinupristin
4328,quizartinib
4329,rabacfosadine
4330,rabbit bush pollen extract
4331,rabeprazole
4332,"rabies immune globulin, human"
4333,rabies virus vaccine flury-lep strain
4334,racecadotril
4335,racementhol
4336,racemethionine
4337,racepinephrine
4338,ractopamine
4339,radium
4340,raffinose
4341,raloxifene
4342,raltegravir
4343,raltitrexed
4344,ramelteon
4345,ramipril
4346,ramiprilat
4347,ramucirumab
4348,ranibizumab
4349,ranitidine
4350,ranolazine
4351,rapacuronium
4352,raphanus sativa extract
4353,rasagiline
4354,rasburicase
4355,rat skin extract
4356,rauwolfia alkaloids
4357,ravulizumab
4358,raxibacumab
4359,razoxane
4360,rebaudioside a
4361,reboxetine
4362,red alder pollen extract
4363,red cedar pollen extract
4364,red imported fire ant allergenic extract
4365,red mulberry pollen extract
4366,red paper wasp venom protein
4367,red pine pollen extract
4368,red yeast rice
4369,redberry juniper pollen extract
4370,redwood pollen extract
4371,regadenoson
4372,regorafenib
4373,regrelor
4374,rehmannia glutinosa root extract
4375,relacorilant
4376,relatlimab
4377,relebactam
4378,relugolix
4379,remdesivir
4380,remestemcel-l
4381,remibrutinib
4382,remifentanil
4383,remimazolam
4384,remoxipride
4385,repaglinide
4386,repotrectinib
4387,reproterol
4388,rescinnamine
4389,reserpine
4390,reslizumab
4391,resmetirom
4392,resorcinol
4393,resorcinol monoacetate
4394,resveratrol
4395,retapamulin
4396,retatrutide
4397,reteplase
4398,retifanlimab
4399,revakinagene taroretcel
4400,revefenacin
4401,reviparin
4402,revumenib
4403,rezafungin
4404,rhamnose
4405,rho(d) immune globulin
4406,rhodamine b
4407,rhubarb allergenic extract
4408,rhubarb preparation
4409,ribavirin
4410,ribociclib
4411,riboflavin
4412,riboflavin 5'-phosphate
4413,riboprine
4414,ribose
4415,rice allergenic extract
4416,rice bran
4417,rice bran oil
4418,ricinoleate
4419,rifabutin
4420,rifampin
4421,rifamycin sv
4422,rifamycins
4423,rifapentine
4424,rifaximin
4425,rilmenidine
4426,rilonacept
4427,rilpivirine
4428,riluzole
4429,rilzabrutinib
4430,rimantadine
4431,rimegepant
4432,rimexolone
4433,rimiterol
4434,riociguat
4435,ripretinib
4436,risankizumab
4437,risdiplam
4438,risedronate
4439,risedronic acid
4440,risperidone
4441,ritlecitinib
4442,ritodrine
4443,ritonavir
4444,rituximab
4445,rivaroxaban
4446,rivastigmine
4447,river birch pollen extract
4448,rizatriptan
4449,rna
4450,robenacoxib
4451,robenidine
4452,rocky mountain juniper pollen extract
4453,rocuronium
4454,rofecoxib
4455,roflumilast
4456,rolapitant
4457,rolitetracycline
4458,romidepsin
4459,romifidine
4460,romiplostim
4461,romosozumab
4462,ronidazole
4463,ropeginterferon alfa-2b
4464,ropinirole
4465,ropivacaine
4466,rosa canina fruit extract
4467,rosa centifolia flower oil
4468,rose bengal
4469,rose petal extract
4470,rosemary oil
4471,rosiglitazone
4472,rosin
4473,rosmarinate
4474,rosmarinus officinalis preparation
4475,rosoxacin
4476,rosuvastatin
4477,rotenone
4478,rotigotine
4479,rough cocklebur pollen extract
4480,rough marshelder pollen extract
4481,roxarsone
4482,roxatidine
4483,roxithromycin
4484,royal jelly
4485,rozanolixizumab
4486,rubella virus vaccine live (wistar ra 27-3 strain)
4487,rubidium
4488,rucaparib
4489,rufinamide
4490,rumex crispus root extract
4491,ruscogenin
4492,russian olive pollen extract
4493,russian thistle pollen extract
4494,ruta graveolens flowering top oil
4495,rutin
4496,ruxolitinib
4497,s-adenosylmethionine
4498,saccharide isomerate
4499,saccharin
4500,saccharomyces cerevisiae
4501,sacituzumab
4502,sacrosidase
4503,sacubitril
4504,sacubitrilat
4505,safflower oil
4506,safflower seed allergenic extract
4507,safinamide
4508,safrole
4509,sage leaf allergenic extract
4510,sage oil
4511,sakuranetin
4512,salcaprozate
4513,salicyl alcohol
4514,salicylamide
4515,salicylic acid
4516,salicylic acid / thiosulfate
4517,salinomycin
4518,salix alba bark volatile oil
4519,salmeterol
4520,salmon allergenic extract
4521,salmon calcitonin
4522,salmon preparation
4523,salmonella enterica subsp. enterica serovar typhi
4524,salmonella typhi ty21a live antigen
4525,salsalate
4526,salt cedar pollen extract
4527,salt grass pollen extract
4528,saltbush pollen extract
4529,salvia miltiorrhiza root extract
4530,samarium
4531,samarium sm 153 lexidronam
4532,sambucus nigra flowering top
4533,samidorphan
4534,sandbur ragweed pollen extract
4535,santonin
4536,sapanisertib
4537,sapropterin
4538,saquinavir
4539,saralasin
4540,sarcosine
4541,sardine allergenic extract
4542,sarecycline
4543,sargramostim
4544,sarilumab
4545,sarolaner
4546,satralizumab
4547,satraplatin
4548,saw palmetto extract
4549,saw palmetto fruit extract
4550,saxagliptin
4551,schisandra chinensis fruit extract
4552,schizandra preparation
4553,schizochytrium dha oil
4554,scopolamine
4555,scotch pine pollen extract
4556,scrub pine pollen extract
4557,scutellaria baicalensis root extract
4558,sea salt
4559,sebacate
4560,sebelipase alfa
4561,sebetralstat
4562,secnidazole
4563,secobarbital
4564,secretin
4565,secukinumab
4566,segesterone
4567,seladelpar
4568,selamectin
4569,selegiline
4570,selenious acid
4571,selenium
4572,selenium sulfide
4573,selenocysteine
4574,selenomethionine
4575,selexipag
4576,selinexor
4577,selpercatinib
4578,selumetinib
4579,semaglutide
4580,semduramicin
4581,semuloparin
4582,"sennosides, usp"
4583,sepiapterin
4584,seractide
4585,serdexmethylphenidate
4586,serenoa preparation
4587,serine
4588,sermorelin
4589,serotonin
4590,serratiopeptidase
4591,sertaconazole
4592,sertindole
4593,sertraline
4594,sesame oil
4595,setmelanotide
4596,sevelamer
4597,sevoflurane
4598,shad scale pollen extract
4599,shagbark hickory pollen extract
4600,shark liver oil
4601,shea butter
4602,sheanut oil
4603,sheep sorrel pollen extract
4604,short ragweed pollen extract
4605,shortleaf pine pollen extract
4606,shrimp allergenic extract
4607,siberian elm pollen extract
4608,siberian ginseng preparation
4609,siberian ginseng root extract
4610,sibutramine
4611,silandrone
4612,silanol
4613,sildenafil
4614,silica dimethyl silylate
4615,silicon
4616,silicon dioxide
4617,"silicon dioxide, colloidal"
4618,silk allergenic extract
4619,silk sericin
4620,silodosin
4621,silodrate
4622,siltuximab
4623,silver
4624,silver cation
4625,silver citrate
4626,silver nitrate
4627,silver ragweed pollen extract
4628,silver sulfadiazine
4629,silymarin
4630,simaldrate
4631,simeprevir
4632,simethicone
4633,simvastatin
4634,sinapultide
4635,sincalide
4636,sinecatechins
4637,siponimod
4638,sipuleucel-t
4639,sirolimus
4640,sisomicin
4641,sitagliptin
4642,skatole
4643,skim milk
4644,slash pine pollen extract
4645,slender ragweed pollen extract
4646,smooth brome pollen extract
4647,smooth sumac pollen extract
4648,sobrerol
4649,sodium acetate
4650,sodium ascorbate
4651,sodium bicarbonate
4652,sodium bisulfate
4653,sodium bisulfite
4654,sodium bromide
4655,sodium carbonate
4656,sodium cation
4657,sodium chloride
4658,sodium chlorite
4659,sodium citrate
4660,sodium diacetate
4661,sodium dithionite
4662,sodium ferric gluconate complex
4663,sodium fluoride
4664,sodium gentisate
4665,sodium gluconate
4666,sodium gualenate
4667,sodium hydroxide
4668,sodium iodide
4669,sodium ironedetate
4670,sodium lauryl sulfoacetate
4671,sodium metabisulfite
4672,sodium molybdate(vi)
4673,sodium nitrate
4674,sodium phosphate
4675,"sodium phosphate, dibasic"
4676,"sodium phosphate, monobasic"
4677,sodium polystyrene sulfonate
4678,sodium stibogluconate
4679,sodium succinate
4680,sodium sulfate
4681,sodium sulfide
4682,sodium tartrate
4683,sodium tetradecyl sulfate
4684,sodium zirconium cyclosilicate
4685,sofosbuvir
4686,sofpironium
4687,solasulfone
4688,solifenacin
4689,solriamfetol
4690,somapacitan
4691,somatorelin
4692,somatostatin
4693,somatrem
4694,somatrogon
4695,somatropin
4696,sometribove
4697,sonidegib
4698,sorafenib
4699,sorbitan
4700,sorbitol
4701,sorghum bicolor pollen extract
4702,sotagliflozin
4703,sotalol
4704,sotatercept
4705,sotorasib
4706,sotrovimab
4707,southern bayberry pollen extract
4708,southern ragweed pollen extract
4709,soy sterol
4710,soybean oil
4711,soybean seed oil
4712,sparfloxacin
4713,sparsentan
4714,spectinomycin
4715,spermaceti
4716,spermidine
4717,spermine
4718,spesolimab
4719,spinosad
4720,spiny pigweed pollen extract
4721,spiramycin
4722,spirapril
4723,spironolactone
4724,spirulina
4725,squalane
4726,squalene
4727,standardized senna concentrate
4728,stannous chloride
4729,stannous fluoride
4730,stanozolol
4731,starch
4732,"starch, rice"
4733,"starch, tapioca"
4734,"starch, wheat"
4735,stavudine
4736,stearate
4737,stearyl alcohol
4738,stearyl fumarate
4739,stem bromelain
4740,stepronin
4741,stevioside
4742,stinging nettle extract
4743,stiripentol
4744,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine
4745,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 10a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 11a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 12f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 15b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 8 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine
4746,streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine
4747,streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine
4748,streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine
4749,streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine
4750,streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine
4751,streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine
4752,streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine
4753,streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine
4754,streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine
4755,streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine
4756,streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine
4757,streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine
4758,streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine
4759,streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine
4760,streptococcus pneumoniae type 1 capsular polysaccharide antigen
4761,streptococcus pneumoniae type 10a capsular polysaccharide antigen
4762,streptococcus pneumoniae type 11a capsular polysaccharide antigen
4763,streptococcus pneumoniae type 12f capsular polysaccharide antigen
4764,streptococcus pneumoniae type 14 capsular polysaccharide antigen
4765,streptococcus pneumoniae type 15b capsular polysaccharide antigen
4766,streptococcus pneumoniae type 17f capsular polysaccharide antigen
4767,streptococcus pneumoniae type 18c capsular polysaccharide antigen
4768,streptococcus pneumoniae type 19a capsular polysaccharide antigen
4769,streptococcus pneumoniae type 19f capsular polysaccharide antigen
4770,streptococcus pneumoniae type 2 capsular polysaccharide antigen
4771,streptococcus pneumoniae type 20 capsular polysaccharide antigen
4772,streptococcus pneumoniae type 22f capsular polysaccharide antigen
4773,streptococcus pneumoniae type 23f capsular polysaccharide antigen
4774,streptococcus pneumoniae type 3 capsular polysaccharide antigen
4775,streptococcus pneumoniae type 33f capsular polysaccharide antigen
4776,streptococcus pneumoniae type 4 capsular polysaccharide antigen
4777,streptococcus pneumoniae type 5 capsular polysaccharide antigen
4778,streptococcus pneumoniae type 6b capsular polysaccharide antigen
4779,streptococcus pneumoniae type 7f capsular polysaccharide antigen
4780,streptococcus pneumoniae type 8 capsular polysaccharide antigen
4781,streptococcus pneumoniae type 9n capsular polysaccharide antigen
4782,streptococcus pneumoniae type 9v capsular polysaccharide antigen
4783,streptococcus thermophilus
4784,streptokinase
4785,streptomycin
4786,streptozocin
4787,strontium
4788,strontium chloride
4789,strychnine
4790,styramate
4791,succimer
4792,succinate
4793,succinic acid
4794,succinylated gelatin
4795,succinylcholine
4796,succinylsulfathiazole
4797,sucralfate
4798,sucralose
4799,sucroferric oxyhydroxide
4800,sucrose
4801,sudan grass pollen extract
4802,sufentanil
4803,sugammadex
4804,sugar beet allergenic extract
4805,sugar beet pollen extract
4806,sulbactam
4807,sulbenicillin
4808,sulbutiamine
4809,sulconazole
4810,sulfabenzamide
4811,sulfacetamide
4812,sulfachlorpyridazine
4813,sulfachrysoidine
4814,sulfacytine
4815,sulfadiazine
4816,sulfadimethoxine
4817,sulfadoxine
4818,sulfaethidole
4819,sulfaguanidine
4820,sulfalene
4821,sulfamerazine
4822,sulfamethazine
4823,sulfamethizole
4824,sulfamethoxazole
4825,sulfamethoxazole / trimethoprim
4826,sulfamethoxypyridazine
4827,sulfametrole
4828,sulfamoxole
4829,sulfanilamide
4830,sulfapyridine
4831,sulfaquinoxaline
4832,sulfasalazine
4833,sulfate ion
4834,sulfathiazole
4835,sulfinpyrazone
4836,sulfisomidine
4837,sulfisoxazole
4838,sulfobromophthalein
4839,sulfur dioxide
4840,sulfur hexafluoride
4841,sulfuric acid
4842,sulfurous acid
4843,sulindac
4844,sulisobenzone
4845,sulopenem
4846,sulpiride
4847,sulthiame
4848,sultopride
4849,sumatriptan
4850,sunflower oil
4851,sunflower pollen extract
4852,sunitinib
4853,sunvozertinib
4854,suprofen
4855,suramin
4856,sutimlimab
4857,suvorexant
4858,suzetrigine
4859,sweet gum pollen extract
4860,sweet vernal grass pollen extract
4861,swertia japonica extract
4862,symclosene
4863,synephrine
4864,synthetic camphor
4865,"synthetic conjugated estrogens, a"
4866,"synthetic conjugated estrogens, b"
4867,syrian hamster skin extract
4868,tacalcitol
4869,tacrine
4870,tacrolimus
4871,tadalafil
4872,tafamidis
4873,tafasitamab
4874,tafenoquine
4875,tafluprost
4876,tag alder pollen extract
4877,tagraxofusp
4878,talampicillin
4879,talazoparib
4880,talbutal
4881,talc
4882,taletrectinib
4883,taliglucerase alfa
4884,talinexomer
4885,talinolol
4886,tall oat grass pollen extract
4887,talniflumate
4888,talquetamab
4889,tamarack pollen extract
4890,tamoxifen
4891,tamsulosin
4892,tangeretin
4893,tannic acid
4894,tantalum
