regimen_synonym_id,regimen_synonym,source_id,regimen_id
2176,"modified cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisolone",1,518
2177,"modified cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone",1,518
2178,"modified cyclophosphamide, oncovin (vincristine), prednisolone alternating with melphalan and prednisolone",1,1525
2179,"modified docetaxel, cisplatin, fluorouracil",1,1527
2180,"modified docetaxel, cisplatin, fluorouracil and bevacizumab",1,1528
2181,"modified folinic acid (l-leucovorin), fluorouracil, oxaliplatin",1,1139
2182,"modified folinic acid (l-leucovorin), fluorouracil, oxaliplatin, bevacizumab",1,1195
2183,"modified folinic acid (leucovorin), fluorouracil, irinotecan, oxaliplatin",1,1192
2184,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin",1,1139
2185,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin and radiation therapy",1,1573
2186,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, bevacizumab",1,1195
2187,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, cetuximab",1,1196
2188,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, nivolumab",1,1570
2189,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, panitumumab",1,1571
2190,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, pembrolizumab",1,1572
2191,"modified folinic acid (leucovorin), fluorouracil, oxaliplatin, sorafenib",1,1569
2192,"modified folinic acid, fluorouracil, irinotecan, oxaliplatin",1,1192
2193,"modified folinic acid, fluorouracil, oxaliplatin",1,1139
2194,"modified folinic acid, fluorouracil, oxaliplatin and radiation therapy",1,1573
2195,"modified folinic acid, fluorouracil, oxaliplatin, bevacizumab",1,1195
2196,"modified folinic acid, fluorouracil, oxaliplatin, cetuximab",1,1196
2197,"modified folinic acid, fluorouracil, oxaliplatin, nivolumab",1,1570
2198,"modified folinic acid, fluorouracil, oxaliplatin, panitumumab",1,1571
2199,"modified folinic acid, fluorouracil, oxaliplatin, pembrolizumab",1,1572
2200,"modified folinic acid, fluorouracil, oxaliplatin, sorafenib",1,1569
2201,modified gemcitabine and oxaliplatin,1,1255
2202,modified intermediate dose ara-c (cytarabine),1,18
2203,"modified irinotecan, fluorouracil, leucovorin",1,1338
2204,"modified irinotecan, fluorouracil, leucovorin (folinic acid)",1,1338
2205,"modified irinotecan, fluorouracil, leucovorin (folinic acid), bevacizumab",1,1339
2206,"modified irinotecan, fluorouracil, leucovorin, bevacizumab",1,1339
2207,"modified l-folinic acid (leucovorin), fluorouracil, oxaliplatin",1,1139
2208,"modified l-folinic acid (leucovorin), fluorouracil, oxaliplatin, irinotecan, cetuximab",1,1574
2209,"modified l-folinic acid (leucovorin), fluorouracil, oxaliplatin, nivolumab",1,1570
2210,"modified l-folinic acid, fluorouracil, oxaliplatin",1,1139
2211,"modified l-folinic acid, fluorouracil, oxaliplatin, bevacizumab",1,1195
2212,"modified l-folinic acid, fluorouracil, oxaliplatin, irinotecan, cetuximab",1,1574
2213,modified xelox (capecitabine) and irinotecan,1,342
2214,"modified xelox (capecitabine), irinotecan, bevacizumab",1,374
2215,mopp-abv hybrid,1,1610
2216,mopp-lo bleo,7,1613
2217,mopphdb,7,1613
2218,mp,1,1539
2219,mp,7,1539
2220,mp (prednisolone),1,1539
2221,mpb,1,260
2222,mpk,1,1421
2223,mpl,1,1617
2224,mpl + pred,7,1539
2225,"mpv, alternating with lendex",1,2126
2226,"mpv, alternating with revdex",1,2126
2227,"mpv, then lendex",1,2125
2228,"mpv, then revdex",1,2125
2229,mpv/lendex,1,2126
2230,mpv/revdex,1,2126
2231,mtp,1,1618
2232,mtx + mp,7,1472
2233,mtx/6-mp,7,1472
2234,"mustargen (mechlorethamine), oncovin (vincristine), procarbazine, prednisone alternating with adriamycin (doxorubicin), bleomycin, vinblastine, dacarbazine",1,1612
2235,"mustargen (mechlorethamine), oncovin (vincristine), procarbazine, prednisone, adriamycin (doxorubicin), bleomycin, vinblastine",1,1610
2236,mv,1,1591
2237,mv,7,1591
2238,mvp,1,1619
2239,mvp,7,1619
2240,mvp (vinblastine),1,1619
2241,mvp (vindesine),1,1619
2242,"mvp, alternating with lendex",1,2126
2243,"mvp, alternating with revdex",1,2126
2244,"mvp, then lendex",1,2125
2245,"mvp, then revdex",1,2125
2246,mvp/lendex,1,2126
2247,mvp/revdex,1,2126
2248,mxeliri,1,342
2249,mxeliri and bevacizumab,1,374
2250,myocet (non-pegylated liposomal doxorubicin) and cyclophosphamide,1,759
2251,nab-paclitaxel and gemcitabine,1,1241
2252,nab-paclitaxel followed by dose-dense adriamycin (doxorubicin) and cyclophosphamide,1,1668
2253,"nab-paclitaxel followed by dose-dense adriamycin (doxorubicin) and cyclophosphamide, with atezolizumab",1,1669
2254,nab-paclitaxel followed by dose-dense epirubicin and cyclophosphamide,1,1670
2255,"nanoliposomal irinotecan, fluorouracil, oxaliplatin",1,1644
2256,navelbine (vinorelbine) and platinol (cisplatin),1,384
2257,nedaplatin and radiation therapy,1,1646
2258,ng,1,1241
2259,nimustine and radiation therapy,1,1655
2260,ninlaro,1,1413
2261,ninlaro and dexamethasone,1,1412
2262,ninlaro dex,1,1412
2263,ninlaro monotherapy,1,1413
2264,"ninlaro, revlimid, dex",1,1391
2265,"ninlaro, revlimid, dexamethasone",1,1391
2266,ninlaro-lendex,1,1391
2267,ninlaro-revdex,1,1391
2268,nivolumab and radiation therapy,1,1660
2269,"nivolumab, then ipilimumab",1,1662
2270,noac,1,1278
2271,non-pegylated liposomal doxorubicin,1,1664
2272,nordic flox,1,1139
2273,note,1,1539
2274,novantrone (mitoxantrone) and ara-c (cytarabine),1,1278
2275,np,1,384
2276,npld,1,1664
2277,npld and bev,1,1663
2278,npld/bev,1,1663
2279,"numbering of days is based on pre-phase-&gt;a-&gt;b-&gt;c; however, certain patient populations received different ordering of regimen, see below.",1,1265
2280,"ofatumumab, cyclophosphamide, hydroxydaunorubicin, oncovin, prednisone",1,1672
2281,"ofatumumab, dexamethasone, high-dose ara-c (cytarabine), platinol (cisplatin)",1,1674
2282,"ofatumumab, etoposide, solumedrol (methylprednisolone) high-dose ara-c (cytarabine), platinol (cisplatin)",1,1675
2283,"ofatumumab, fludarabine, cyclophosphamide",1,1676
2284,"ofatumumab, ifosfamide, carboplatin, etoposide",1,1677
2285,"ofatumumab, reduced-dose (mini) cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1678
2286,off,1,1139
2287,off,7,1139
2288,olf,1,1139
2289,omad,7,2119
2290,"oncovin (vincristine), etoposide, prednisone, adriamycin (doxorubicin)",1,1686
2291,"oncovin (vincristine), procarbazine, prednisone, adriamycin (doxorubicin)",1,1696
2292,"oncovin, adriamycin, dex",1,852
2293,"oncovin, adriamycin, dex, pred",1,2065
2294,"oncovin, adriamycin, dex, pred, quinine",1,2066
2295,"oncovin, adriamycin, dexamethasone",1,852
2296,"oncovin, adriamycin, dexamethasone, prednisone",1,2065
2297,"oncovin, adriamycin, dexamethasone, prednisone, quinine",1,2066
2298,"oncovin, doxil, dex",1,852
2299,"oncovin, doxil, dexamethasone",1,852
2300,opa,7,125
2301,oxaliplatin and prednisone,1,1698
2302,oxaliplatin and radiation therapy,1,1702
2303,oxaliplatin modified de gramont,1,1139
2304,"oxaliplatin, fludarabine, ara-c (cytarabine), rituximab",1,1687
2305,"oxaliplatin, fluorouracil, folinic acid",1,1139
2306,"oxaliplatin, fluorouracil, folinic acid (leucovorin)",1,1139
2307,"oxaliplatin, folinic acid (leucovorin), 5-fu (fluorouracil)",1,1699
2308,"oxaliplatin, leucovorin (folinic acid), fluorouracil",1,1139
2309,"oxaliplatin, leucovorin, fluorouracil",1,1139
2310,oxmdg,1,1139
2311,p,1,338
2312,p+g,1,1232
2313,p-vabec,1,2062
2314,paccbev,1,403
2315,paclitaxel,1,338
2316,paclitaxel and carboplatin,1,338
2317,paclitaxel and cisplatin,1,338
2318,paclitaxel and gemcitabine,1,391
2319,paclitaxel and herceptin (trastuzumab),1,338
2320,paclitaxel and ifosfamide,1,1343
2321,paclitaxel and radiation therapy,1,1714
2322,paclitaxel and topotecan,1,338
2323,paclitaxel and trastuzumab (th),1,338
2324,paclitaxel monotherapy,1,338
2325,"paclitaxel, carboplatin, bevacizumab",1,403
2326,"paclitaxel, carboplatin, etoposide",1,1732
2327,"paclitaxel, carboplatin, radiation therapy",1,415
2328,"paclitaxel, cisplatin, fluorouracil",1,1733
2329,"paclitaxel, cisplatin, gemcitabine",1,1767
2330,"paclitaxel, gemcitabine, cisplatin",1,1767
2331,"paclitaxel, ifosfamide",1,1343
2332,"paclitaxel, pertuzumab, ado-trastuzumab emtansine",1,1718
2333,"paclitaxel, platinol (cisplatin), fluorouracil",1,1733
2334,pad,1,852
2335,pad,7,852
2336,pad (pegylated liposomal doxorubicin substituted),1,852
2337,pad doxil,1,852
2338,"pano, bortezomib, dexamethasone",1,268
2339,"pano, velcade, dexamethasone",1,268
2340,pano-bort-dex,1,268
2341,pano-ld,1,1205
2342,pano-lendex,1,1205
2343,pano-rd,1,1205
2344,pano-revdex,1,1205
2345,pano-tvd,1,276
2346,pano-vd,1,268
2347,pano-velcade-dex,1,268
2348,pano-vtd,1,276
2349,panobinostat and carfilzomib,1,453
2350,panobinostat and kyprolis,1,453
2351,"panobinostat, bortezomib, dexamethasone",1,268
2352,"panobinostat, bortezomib, thaldex",1,276
2353,"panobinostat, bortezomib, thalidomide, dex",1,276
2354,"panobinostat, bortezomib, thalidomide, dexamethasone",1,276
2355,"panobinostat, lenalidomide, dexamethasone",1,1205
2356,"panobinostat, revlimid, dexamethasone",1,1205
2357,"panobinostat, velcade, dexamethasone",1,268
2358,"panobinostat, velcade, thaldex",1,276
2359,"panobinostat, velcade, thalidomide, dex",1,276
2360,"panobinostat, velcade, thalidomide, dexamethasone",1,276
2361,panobinostat-bort-dex,1,268
2362,panobinostat-ld,1,1205
2363,panobinostat-lendex,1,1205
2364,panobinostat-rd,1,1205
2365,panobinostat-revdex,1,1205
2366,panobinostat-tvd,1,276
2367,panobinostat-vd,1,268
2368,panobinostat-velcade-dex,1,268
2369,panobinostat-vtd,1,276
2370,pc,1,338
2371,pc and rt,1,415
2372,pcb,1,338
2373,pcd,1,781
2374,pcg,1,1767
2375,pd,1,1785
2376,pdc,1,781
2377,pe,1,384
2378,pe,7,384
2379,pe + rt,1,426
2380,peb,1,232
2381,peb,7,232
2382,pegylated liposomal doxorubicin,1,1746
2383,pegylated liposomal doxorubicin and carboplatin,1,338
2384,pei,1,2113
2385,pem-cis,1,571
2386,pembro-pd,1,1787
2387,pembro-pomdex,1,1787
2388,"pembrolizumab, pomalidomide, dexamethasone",1,1787
2389,"pembrolizumab, pomalyst, dex",1,1787
2390,"pembrolizumab, pomalyst, dexamethasone",1,1787
2391,pembrolizumab-pd,1,1787
2392,pembrolizumab-pomdex,1,1787
2393,pemcbev,1,440
2394,pememetrexed and platinol (cisplatin),1,571
2395,pemetrexed and cisplatin,1,571
2396,pemetrexed and gefitinib,1,1232
2397,"pemetrexed, carboplatin, bevacizumab",1,440
2398,"pemetrexed, cisplatin, bevacizumab",1,338
2399,pemp,1,571
2400,"pentostatin, cyclophosphamide, ofatumumab",1,1734
2401,"pentostatin, cyclophosphamide, rituximab",1,1736
2402,"pentostatin, endoxan (cyclophosphamide), rituximab",1,1736
2403,per,1,1736
2404,pertuzumab and trastuzumab-dm1 (ado-trastuzumab emtansine),1,1758
2405,pertuzumab and trastuzumab-dm1 (trastuzumab emtansine),1,1758
2406,pf,1,543
2407,pf,7,543
2408,pfl,7,490
2409,pg,1,391
2410,ph,1,338
2411,phenylalanine mustard (melphalan),1,338
2412,phenylalanine mustard (melphalan) and fluorouracil,1,543
2413,"phenylalanine mustard (melphalan), 5-fluorouracil, tamoxifen",1,1766
2414,"phenylalanine mustard (melphalan), adriamycin (doxorubicin), fluorouracil",1,1722
2415,pi,1,1343
2416,plado,1,338
2417,platinol (cisplatin) and cyclophosphamide,1,338
2418,platinol (cisplatin) and doxorubicin,1,338
2419,platinol (cisplatin) and etoposide,1,384
2420,platinol (cisplatin) and fluorouracil,1,543
2421,platinol (cisplatin) and taxol (paclitaxel),1,338
2422,platinol (cisplatin) and vinorelbine,1,384
2423,"platinol (cisplatin), cyclophosphamide, epidoxorubicin (epirubicin), etoposide",1,1731
2424,"platinol (cisplatin), epirubicin, fluorouracil, gemcitabine",1,1740
2425,"platinol (cisplatin), epirubicin, taxol (paclitaxel)",1,1761
2426,"platinol (cisplatin), etoposide",1,384
2427,"platinol (cisplatin), etoposide, bleomycin",1,232
2428,"platinol (cisplatin), etoposide, ifosfamide",1,2113
2429,"platinol (cisplatin), etoposide, radiation therapy",1,426
2430,"platinol (cisplatin), etoposide, vinblastine",1,1762
2431,"platinol (cisplatin), leucovorin (folinic acid), fluorouracil",1,623
2432,"platinol (cisplatin), leucovorin, fluorouracil",1,623
2433,"platinol (cisplatin), vinblastine, bleomycin",1,302
2434,"platinol (cisplatin), vindesine, mitomycin",1,1619
2435,"platinol (cisplatin), vp-16 (etoposide), bleomycin",1,232
2436,pld,1,1746
2437,pld and bev,1,1744
2438,pld/bev,1,1744
2439,pldc,1,338
2440,plf,1,623
2441,pmb,7,1521
2442,poc,7,1737
2443,pola-br,1,229
2444,"polatuzumab vedotin, bendamustine, rituximab",1,229
2445,"polatuzumab, rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), prednisone",1,1784
2446,pom + lodex,1,1785
2447,pomalidomide,1,338
2448,pomalidomide and dex,1,1785
2449,pomalidomide and dexamethasone,1,1785
2450,pomalidomide and low-dose dexamethasone,1,1785
2451,pomalidomide monotherapy,1,338
2452,"pomalidomide, bortezomib, dex",1,1807
2453,"pomalidomide, bortezomib, dexamethasone",1,1807
2454,"pomalidomide, cyclophosphamide, dexamethasone",1,781
2455,"pomalidomide, cyclophosphamide, prednisone",1,1735
2456,"pomalidomide, dexamethasone, daratumumab",1,849
2457,"pomalidomide, dexamethasone, keytruda",1,1787
2458,"pomalidomide, velcade (bortezomib), dexamethasone",1,1807
2459,pomalidomide-vd,1,1807
2460,pomalyst,1,338
2461,pomalyst and dex,1,1785
2462,pomalyst and dexamethasone,1,1785
2463,"pomalyst, dexamethasone keytruda",1,1787
2464,"pomalyst, dexamethasone pembrolizumab",1,1787
2465,"pomalyst, velcade, dex",1,1807
2466,"pomalyst, velcade, dexamethasone",1,1807
2467,pomalyst-vd,1,1807
2468,pomcyd,1,781
2469,pomcydex,1,781
2470,pomcyp,1,1735
2471,pomdex,1,1785
2472,ppf,1,1733
2473,pred,1,1798
2474,pred monotherapy,1,1798
2475,prednisolone,1,1796
2476,"prednisolone, adriamycin (doxorubicin), cyclophosphamide, etoposide, bleomycin, oncovin (vincristine), methotrexate",1,1709
2477,"prednisolone, mitoxantrone, cyclophosphamide, etoposide, bleomycin, oncovin (vincristine)",1,1781
2478,prednisone,1,1798
2479,prednisone and tamoxifen,1,338
2480,"prednisone, doxorubicin, oncovin (vincristine), cyclophosphamide, etoposide,",1,1706
2481,"prednisone, etoposide, novantrone (mitoxantrone)",1,1752
2482,"prednisone, etoposide, procarbazine, cyclophosphamide",1,1757
2483,"prednisone, vinblastine, adriamycin (doxorubicin), gemcitabine",1,1806
2484,"prednisone, vincristine, adriamycin (doxorubicin), bleomycin, etoposide, cyclophosphamide",1,2062
2485,"procarbazine, ccnu (lomustine), vincristine",1,1737
2486,"procarbazine, ccnu, vincristine",1,1737
2487,"prolix (prednisone), methotrexate, adriamycin (doxorubicin), cyclophosphamide, etoposide, cytarabine, bleomycin, oncovin (vincristine), methotrexate",1,1803
2488,"prolix (prednisone), methotrexate, adriamycin (doxorubicin), cyclophosphamide, etoposide, mustargen (mechlorethamine), oncovin (vincristine), procarbazine, prednisone",1,1804
2489,"ps-341 (bortezomib), adriamycin (doxorubicin), dexamethasone",1,852
2490,"ps-341 (bortezomib), adriamycin (doxorubicin), low-dose dexamethasone",1,852
2491,"ps-341 (bortezomib), adriamycin liposomal (doxorubicin liposomal), dexamethasone alternating with velcade (bortezomib), cyclophosphamide, dexamethasone",1,1721
2492,"ps-341 (bortezomib), adriamycin liposomal (pegylated liposomal doxorubicin), dexamethasone alternating with velcade (bortezomib), cyclophosphamide, dexamethasone",1,1721
2493,"ps-341 (bortezomib), pegylated liposomal adriamycin (doxorubicin), dexamethasone",1,852
2494,"ps-341, adriamycin, dexamethasone",1,852
2495,"ps-341, liposomal adriamycin, dexamethasone",1,1617
2496,psoralen and ultra-violet a,1,1805
2497,pt,1,338
2498,pulsed decadron,1,926
2499,pulsed dex,1,926
2500,pulsed dexamethasone,1,926
2501,"purinethol (mercaptopurine), oncovin (vincristine), methotrexate, prednisone",1,1789
2502,pv,1,384
2503,pvb,1,302
2504,pvda,7,1471
2505,pvm,1,1619
2506,pvp16b,1,232
2507,r,1,1454
2508,r-b,1,226
2509,r-beam,1,214
2510,r-ceop,1,1814
2511,r-chop (prednisolone),1,1819
2512,r-chop (sc rituximab),1,1819
2513,r-chop-14 (prednisolone),1,1820
2514,r-chop-14 (sc rituximab),1,1820
2515,r-chop-21,1,1819
2516,r-chvp+i,1,1823
2517,r-codox-m (pegylated liposomal doxorubicin substituted),1,1825
2518,r-codox-m (pld substituted),1,1825
2519,r-codox-m/r-ivac (pegylated liposomal doxorubicin substituted),1,1826
2520,r-codox-m/r-ivac (pld substituted),1,1826
2521,r-cvd,1,1891
2522,r-cybord,1,1891
2523,"r-epoch, dose-escalated",1,1837
2524,r-fc,1,1116
2525,r-fcm,1,1116
2526,r-fcm,7,1116
2527,r-g,1,1243
2528,r-hd-mtx/ara-c,1,814
2529,r-mcp (ccnu),1,1850
2530,r-minichop (sc rituximab),1,1854
2531,r-thp-cop-14,1,1859
2532,r-vad+c,1,1860
2533,r-vcd,1,1891
2534,r2,1,1452
2535,r2b,1,1812
2536,r^2,1,1452
2537,"rad-001 (everolimus), velcade (bortezomib), rituximab",1,1892
2538,rb,1,226
2539,rb-chop,1,2138
2540,rb/rc,1,278
2541,rchop,1,1819
2542,rclb,1,508
2543,rcvd,1,1891
2544,rcyd,1,730
2545,rd,1,1449
2546,rdc,1,730
2547,rei,1,1848
2548,rep,1,728
2549,retifanlimab monotherapy,1,681
2550,rev,1,1454
2551,rev monotherapy,1,1454
2552,revcydex,1,730
2553,revdex,1,1449
2554,revdex-ixa,1,1391
2555,revlimid,1,1454
2556,revlimid (lenalidomide) and dexamethasone,1,1449
2557,revlimid (lenalidomide) and high-dose dexamethasone,1,1449
2558,revlimid (lenalidomide) and low-dose dexamethasone,1,1449
2559,revlimid (lenalidomide) and prednisone,1,1451
2560,"revlimid (lenalidomide), endoxan (cyclophosphamide), prednisone",1,728
2561,"revlimid (lenalidomide), low-dose dexamethasone, cyclophosphamide",1,730
2562,"revlimid (lenalidomide), low-dose dexamethasone, low-dose cyclophosphamide",1,730
2563,"revlimid (lenalidomide), rituximab, bendamustine",1,1812
2564,"revlimid (lenalidomide), velcade (bortezomib), dexamethasone",1,1890
2565,"revlimid (lenalidomide), velcade (bortezomib), dexamethasone, cyclophosphamide",1,1891
2566,revlimid and dexamethasone,1,1449
2567,revlimid and prednisone,1,1451
2568,"revlimid, kyprolis, dex",1,730
2569,"revlimid, kyprolis, dexamethasone",1,730
2570,"revlimid, mp",1,1617
2571,"revlimid, velcade, cytoxan, dex",1,1891
2572,"revlimid, velcade, cytoxan, dexamethasone",1,1891
2573,"revlimid, velcade, dex",1,1890
2574,"revlimid, velcade, dexamethasone",1,1890
2575,revlimid-vd,1,1890
2576,revpred,1,1451
2577,ribociclib and tamoxifen,1,1271
2578,ripad+c,1,1875
2579,rituximab and bendamustine,1,226
2580,rituximab and bendamustine alternating with rituximab and cytarabine,1,278
2581,rituximab and chlorambucil,1,508
2582,rituximab and gemcitabine,1,1243
2583,rituximab and high dose ara-c (cytarabine),1,1844
2584,"rituximab and hyaluronidaase, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone every 14 days",1,1820
2585,"rituximab and hyaluronidaase, reduced-dose (mini) cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1854
2586,"rituximab and hyaluronidase, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisolone",1,1819
2587,rituximab and revlimid (lenalidomide),1,1452
2588,"rituximab followed by cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1809
2589,"rituximab, ""mega"" (high-dose) cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne every 14 days",1,1852
2590,"rituximab, adriamycin (doxorubicin), bleomycin, vinblastine, dacarbazine",1,1862
2591,"rituximab, adriamycin (doxorubicin), cyclophosphamide, vindesine, bleomycin, prednisone",1,1810
2592,"rituximab, bendamustine",1,226
2593,"rituximab, bendamustine, ara-c (cytarabine)",1,1811
2594,"rituximab, bendamustine, lenalidomide",1,1812
2595,"rituximab, bicnu (carmustine), etoposide, ara-c (cytarabine), cyclophosphamide",1,211
2596,"rituximab, bicnu (carmustine), etoposide, ara-c (cytarabine), melphalan",1,214
2597,"rituximab, bortezomib, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,2138
2598,"rituximab, cladribine, cyclophosphamide",1,1868
2599,"rituximab, cladribine, mitoxantrone, dexamethasone",1,1824
2600,"rituximab, cyclophosphamide, doxil (pegylated liposomal doxorubicin), oncovin (vincristine), prednisone",1,1813
2601,"rituximab, cyclophosphamide, epirubicin (70 mg/m^2 dosing), oncovin (vincristine), prednisone",1,1815
2602,"rituximab, cyclophosphamide, epirubicin (90 mg/m^2 dosing), oncovin (vincristine), prednisone",1,1816
2603,"rituximab, cyclophosphamide, etoposide, oncovin (vincristine), prednisone",1,1814
2604,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), marqibo (vincristine liposomal), prednisone",1,1817
2605,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), etoposide, prednisone, 14-day cycles",1,1818
2606,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1819
2607,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne alternating with rituximab, dexamethasone, high-dose ara-c (cytarabine), oxaliplatin",1,1821
2608,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne alternating with rituximab, dexamethasone, high-dose ara-c (cytarabine), platinol (cisplatin)",1,1822
2609,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisolone",1,1819
2610,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisolone every 14 days",1,1820
2611,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone",1,1819
2612,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone every 14 days",1,1820
2613,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone every 21 days",1,1819
2614,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone given every 21 days",1,1819
2615,"rituximab, cyclophosphamide, hydroxydaunorubicin (doxorubicin), vp-16 (etoposide), prednisolone, interferon-a2a",1,1823
2616,"rituximab, cyclophosphamide, hydroxydaunorubicin, oncovin, prednisone",1,1819
2617,"rituximab, cyclophosphamide, oncovin (vincristine), doxil (pegylated liposomal doxorubicin), methotrexate",1,1825
2618,"rituximab, cyclophosphamide, oncovin (vincristine), doxil (pegylated liposomal doxorubicin), methotrexate alternating with rituximab, ifosfamide, vepesid (etoposide), ara-c (cytarabine)",1,1826
2619,"rituximab, cyclophosphamide, oncovin (vincristine), doxorubicin, methotrexate",1,1825
2620,"rituximab, cyclophosphamide, oncovin (vincristine), doxorubicin, methotrexate alternating with rituximab, ifosfamide, vepesid (etoposide), ara-c (cytarabine)",1,1826
2621,"rituximab, cyclophosphamide, oncovin (vincristine), prednisone, adriamycin (doxorubicin), methotrexate",1,1827
2622,"rituximab, cyclophosphamide, prednisone or prednisolone",1,1828
2623,"rituximab, cyclophosphamide, vincristine, prednisone",1,1830
2624,"rituximab, cyclophosphamide, vorinostat, etoposide, prednisone",1,1829
2625,"rituximab, dexamethasone, bicnu (carmustine), etoposide, ara-c (cytarabine), melphalan",1,1831
2626,"rituximab, dexamethasone, high-dose ara-c (cytarabine), carboplatin",1,1832
2627,"rituximab, dexamethasone, high-dose ara-c (cytarabine), oxaliplatin",1,1833
2628,"rituximab, dexamethasone, high-dose ara-c (cytarabine), platinol (cisplatin)",1,1834
2629,"rituximab, dexamethasone, high-dose ara-c (cytarabine), platinol (cisplatin) alternating with rituximab, vp-16 (etoposide), ifosfamide, methotrexate",1,1835
2630,"rituximab, etoposide, ifosfamide",1,1848
2631,"rituximab, etoposide, prednisone, oncovin (vincristine), cyclophosphamide, hydroxydaunorubicin (doxorubicin)",1,1837
2632,"rituximab, etoposide, solumedrol (methylprednisolone) high-dose ara-c (cytarabine), platinol (cisplatin)",1,1838
2633,"rituximab, fludarabine, cyclophosphamide",1,1116
2634,"rituximab, fludarabine, cyclophosphamide, mitoxantrone",1,1116
2635,"rituximab, fludarabine, mitoxantrone",1,1839
2636,"rituximab, fludarabine, novantrone (mitoxantrone), dexamethasone",1,1840
2637,"rituximab, fludarabine, novantrone, dexamethasone",1,1840
2638,"rituximab, gemcitabine, cyclophosphamide, vincristine, prednisolone",1,1841
2639,"rituximab, gemcitabine, dexamethasone, platinol (cisplatin)",1,1842
2640,"rituximab, gemcitabine, oxaliplatin",1,1843
2641,"rituximab, high-dose methotrexate, ara-c (cytarabine)",1,814
2642,"rituximab, hyperfractionated cyclophosphamide, vincristine, adriamycin (doxorubicin), dexamethasone altenating with rituximab, methotrexate, ara-c (cytarabine)",1,1845
2643,"rituximab, hyperfractionated cyclophosphamide, vincristine, adriamycin (doxorubicin), dexamethasone alternating with rituximab, methotrexate, ara-c (cytarabine)",1,1845
2644,"rituximab, ifosfamide, carboplatin, etoposide",1,1847
2645,"rituximab, ifosfamide, carboplatin, etoposide, revlimid (lenalidomide)",1,1873
2646,"rituximab, ifosfamide, etoposide",1,1848
2647,"rituximab, inotuzumab ozogamicin",1,1849
2648,"rituximab, mega, cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1851
2649,"rituximab, methotrexate, ccnu (lomustine), procarbazine",1,1850
2650,"rituximab, methotrexate, procarbazine",1,1855
2651,"rituximab, methotrexate, procarbazine, vincristine",1,1856
2652,"rituximab, mini, cyclophosphamide, epirubicin, o?? (vinblastine), prednisone",1,1853
2653,"rituximab, mitoxantrone, chlorambucil, prednisolone",1,1850
2654,"rituximab, navelbine (vinorelbine), ifosfamide, mitoxantrone, prednisone",1,1857
2655,"rituximab, oxaliplatin, ara-c (cytarabine), dexamethasone",1,1833
2656,"rituximab, ps-341 (bortezomib), adriamycin (doxorubicin), dexamethasone, chlorambucil",1,1875
2657,"rituximab, reduced-dose (mini) cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), predniso(lo)ne",1,1854
2658,"rituximab, revlimid (lenalidomide), cyclophosphamide, hydroxydaunorubicin (doxorubicin), oncovin (vincristine), prednisone",1,1861
2659,"rituximab, thalidomide, prednisone, etoposide, procarbazine, cyclophosphamide",1,1886
