row_id,interventions_id,clinical_trial_id,name,other_name,source_id
118566,4280350,NCT00470301,cyclophosphamide,Cytoxan,6
118567,4280350,NCT00470301,cyclophosphamide,Endoxan,6
118568,4280350,NCT00470301,cyclophosphamide,Endoxana,6
118569,4280351,NCT00840268,Hydroxypropyl Guar Galactomannan (HPGG) 0.25% ophthalmic gel,HPGG,6
118570,4280352,NCT00840268,Hydroxypropyl Guar Galactomannan Vehicle,HPGG Vehicle,6
118571,4280358,NCT02033525,XCEL-M-ALPHA and standard rehabilitation,XCEL-M-ALPHA,6
118572,4280363,NCT00824993,Ibandronate,Boniva,6
118573,4280366,NCT02142530,Carfilzomib,Kyprolis®,6
118574,4280367,NCT02142530,Belinostat,Beleodaq,6
118575,4280371,NCT00749125,Lexapro,Escitalopram,6
118576,4280381,NCT00274846,cyclophosphamide,Cytoxan,6
118577,4280382,NCT00274846,fludarabine phosphate,Fludara,6
118578,4280384,NCT04398446,Hemp-based CBD,Ananda Hemp CBD Spectrum Gelcaps,6
118579,4280392,NCT04386746,Gemcitabine,Gemzar,6
118580,4280393,NCT04386746,Docetaxel,Taxotere,6
118581,4280402,NCT01001130,fluticasone furoate group,according to label and physician's decision,6
118582,4280419,NCT01589367,Metformin,Arm1_Metformin_experimental,6
118583,4280420,NCT01589367,Placebo,Arm2_Letrozole alone_Placebo,6
118584,4280421,NCT02095938,amisulpride,Solian,6
118585,4280426,NCT06209281,Lower dose atropine sulfate eye drops,Eye drops,6
118586,4280427,NCT06209281,Low dose atropine sulfate eye drops,Eye drops,6
118587,4280428,NCT06209281,placebo,Eye drops,6
118588,4280430,NCT03041701,Dasatinib,Sprycel,6
118589,4280431,NCT03041701,Dasatinib,Sprycel,6
118590,4280432,NCT03041701,Ganitumab,Insulin-like Growth Factor 1 Receptor (IGF-1R) Antibody AMG479,6
118591,4280436,NCT03929367,Oxytocin,Pitocin,6
118592,4280456,NCT00095667,lapatinib ditosylate,GSK572016,6
118593,4280456,NCT00095667,lapatinib ditosylate,GW-572016,6
118594,4280456,NCT00095667,lapatinib ditosylate,GW2016,6
118595,4280456,NCT00095667,lapatinib ditosylate,Lapatinib,6
118596,4280456,NCT00095667,lapatinib ditosylate,Tykerb,6
118597,4280470,NCT02584504,Alirocumab,REGN727,6
118598,4280470,NCT02584504,Alirocumab,SAR236553,6
118599,4280475,NCT01898793,Fludarabine,2-F-ara-AMP,6
118600,4280475,NCT01898793,Fludarabine,2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl),6
118601,4280475,NCT01898793,Fludarabine,75607-67-9,6
118602,4280475,NCT01898793,Fludarabine,9H-purin-6-amine,6
118603,4280475,NCT01898793,Fludarabine,Beneflur,6
118604,4280475,NCT01898793,Fludarabine,Fludara,6
118605,4280475,NCT01898793,Fludarabine,fludarabine-5'-monophosphate,6
118606,4280476,NCT01898793,Cyclophosphamide,CPM,6
118607,4280476,NCT01898793,Cyclophosphamide,Cytoxan®,6
118608,4280502,NCT04328493,Chloroquine phosphate,Chloroquine,6
118609,4280523,NCT04610567,Methotrexate-LDE phase 1,MTX-LDE phase 1,6
118610,4280524,NCT04610567,Methotrexate-LDE phase 2,MTX-LDE phase 2,6
118611,4280529,NCT02182895,Saxagliptin,DPP4 inhibitor,6
118612,4280529,NCT02182895,Saxagliptin,Onglyza,6
118613,4280532,NCT00195195,Sirolimus,Rapamune,6
118614,4280535,NCT01075646,ropivacaine,(wound infusion ropivacaine),6
118615,4280536,NCT01075646,saline solution,wound infusion saline solution,6
118616,4280547,NCT04046146,Indocyanine Green,17478-701-02,6
118617,4280547,NCT04046146,Indocyanine Green,IC-Green,6
118618,4280547,NCT04046146,Indocyanine Green,ICG,6
118619,4280551,NCT04395612,niraparib combined with brivanib,Treatment group1,6
118620,4280552,NCT04395612,niraparib combined with toripalimab,Treatment group2,6
118621,4280568,NCT00176046,viscum album pini,"Iscador P serie 0, 1, 2",6
118622,4280569,NCT00176046,viscum album pini,"Iscador P Serie 0, 1, 2",6
118623,4280597,NCT04523246,Normal Saline,saline,6
118624,4280598,NCT01749046,Remegal,AED,6
118625,4280598,NCT01749046,Remegal,Beprodon,6
118626,4280601,NCT01737346,lomustine and procarbazine,CCNU,6
118627,4280601,NCT01737346,lomustine and procarbazine,Matulan,6
118628,4280602,NCT02523911,Simethicone,Gas-X Infant Drops,6
118629,4280602,NCT02523911,Simethicone,Infants Gas Relief,6
118630,4280602,NCT02523911,Simethicone,Infants Simethicone,6
118631,4280602,NCT02523911,Simethicone,Infants' Mylicon,6
118632,4280603,NCT02523911,Placebo,Inert solution,6
118633,4280604,NCT02523911,sodium sulfate/potassium sulfate/magnesium sulfate solution,Suprep Bowel Prep Kit,6
118634,4280614,NCT00953667,"Immediate Release Niacin, Extended Release Niacin, Endotoxin",Niacor,6
118635,4280614,NCT00953667,"Immediate Release Niacin, Extended Release Niacin, Endotoxin",Niaspan,6
118636,4280617,NCT00033267,temsirolimus,CCI-779,6
118637,4280617,NCT00033267,temsirolimus,Torisel,6
118638,4280617,NCT00033267,temsirolimus,cell cycle inhibitor 779,6
118639,4280619,NCT01596140,Vemurafenib,PLX4032,6
118640,4280619,NCT01596140,Vemurafenib,RO5185426,6
118641,4280619,NCT01596140,Vemurafenib,Zelboraf®,6
118642,4280620,NCT01596140,Everolimus,Afinitor®,6
118643,4280620,NCT01596140,Everolimus,RAD001,6
118644,4280621,NCT01596140,Temsirolimus,Temodar,6
118645,4280641,NCT01889667,ORMD-0801 Dose # 1,Oral Insulin,6
118646,4280642,NCT01889667,ORMD-0801 Dose # 2,Oral Insulin,6
118647,4280644,NCT05638867,Aspirin + Clopidogrel + Rivaroxaban,Triple Antithrombotic Therapy,6
118648,4280645,NCT05638867,Aspirin + Clopidogrel,Dual Antiplatelet Therapy,6
118649,4280646,NCT02926638,Erlotinib Hydrochloride,"Cp-358,774",6
118650,4280646,NCT02926638,Erlotinib Hydrochloride,OSI-774,6
118651,4280646,NCT02926638,Erlotinib Hydrochloride,Tarceva,6
118652,4280667,NCT03301467,Avacopan,CCX168,6
118653,4280668,NCT03301467,Avacopan Matching Placebo,placebo,6
118654,4280674,NCT01021267,Saw palmetto berry extract,Prostasan,6
118655,4280680,NCT00434967,Candesartan cilexetil,ATACAND,6
118656,4280681,NCT00434967,Hydrochlorothiazide,HCTZ,6
118657,4280704,NCT01227993,Finasteride,Proprecia,6
118658,4280704,NCT01227993,Finasteride,Proscar,6
118659,4280706,NCT01045967,Prevacid®,Lansoprazole (generic name),6
118660,4280715,NCT04656067,"Oxytocin ,Tranexamic acid and Ethamsylate",Dicynon,6
118661,4280715,NCT04656067,"Oxytocin ,Tranexamic acid and Ethamsylate","Syntocinon , Kapron",6
118662,4280730,NCT02867267,Thymosin alpha 1,thymalfasin,6
118663,4280739,NCT00986167,Quetiapine XR,Seroquel XR,6
118664,4280754,NCT02511067,Tocilizumab,Actemra,6
118665,4280755,NCT02511067,Ranibizumab,"Lucentis, Susvimo",6
118666,4280765,NCT04708067,Bintrafusp Alfa,Anti-PDL1/TGFb Trap MSB0011359C,6
118667,4280765,NCT04708067,Bintrafusp Alfa,M7824,6
118668,4280765,NCT04708067,Bintrafusp Alfa,MSB0011359C,6
118669,4280768,NCT00738738,PD-0332334,imagabalin,6
118670,4280791,NCT05107193,afatinib,GILOTRIF®,6
118671,4280797,NCT04355793,Ruxolitinib,INCB018424,6
118672,4280802,NCT02545738,Liraglutide,Victoza,6
118673,4280804,NCT02310867,Belatacept,Nulojix,6
118674,4280815,NCT06217367,50 mg Diphenhydramine,Benadryl®,6
118675,4280816,NCT06217367,10 mg Loratadine,Claritin®,6
118676,4280817,NCT06217367,5 mg Desloratadine,Aerius®,6
118677,4280819,NCT00457730,Duloxetine,Cymbalta,6
118678,4280820,NCT00457730,Placebo,Sugar Pill,6
118679,4280829,NCT01786967,Fesoterodine Fumarate,Toviaz,6
118680,4280832,NCT01421667,brentuximab vedotin,Adcetris; SGN-35,6
118681,4280836,NCT01738438,Cabozantinib,XL184,6
118682,4280838,NCT00627367,Hydromorphone,Dilaudid,6
118683,4280839,NCT00627367,Nonprotocolized,Usual Care,6
118684,4280848,NCT03618238,Anlotinib,Anlotinib Hydrochloride,6
118685,4280849,NCT00896038,Aprepitant,Emend,6
118686,4280863,NCT01411267,AC220,Quizartinib,6
118687,4280864,NCT01411267,Cytarabine,Ara-C,6
118688,4280864,NCT01411267,Cytarabine,Arabinosylcytosine,6
118689,4280864,NCT01411267,Cytarabine,Cytosar®-U,6
118690,4280864,NCT01411267,Cytarabine,Cytosine Arabinoside,6
118691,4280865,NCT01411267,Etoposide,Etopophos,6
118692,4280865,NCT01411267,Etoposide,Etoposide phosphate,6
118693,4280865,NCT01411267,Etoposide,Toposar®,6
118694,4280865,NCT01411267,Etoposide,VP-16,6
118695,4280865,NCT01411267,Etoposide,VePesid®,6
118696,4280866,NCT01411267,Methotrexate,Amethopterin,6
118697,4280866,NCT01411267,Methotrexate,MTX,6
118698,4280866,NCT01411267,Methotrexate,Methotrexate Sodium,6
118699,4280866,NCT01411267,Methotrexate,Otrexup™,6
118700,4280866,NCT01411267,Methotrexate,Rasuvo®,6
118701,4280866,NCT01411267,Methotrexate,Rheumatrex®,6
118702,4280866,NCT01411267,Methotrexate,Trexall™,6
118703,4280875,NCT05488067,atorvastatin,Lipitor,6
118704,4280893,NCT00725439,Talarozole,R115866,6
118705,4280893,NCT00725439,Talarozole,Rambazole,6
118706,4280911,NCT01521312,saxagliptin,Onglyza,6
118707,4280932,NCT01184872,Vancomycin or Semi-Synthetic Penicillins (SSPs),"Cloxacillin,",6
118708,4280932,NCT01184872,Vancomycin or Semi-Synthetic Penicillins (SSPs),"Flucloxacillin,",6
118709,4280932,NCT01184872,Vancomycin or Semi-Synthetic Penicillins (SSPs),"Oxacillin,",6
118710,4280942,NCT05153772,AlphaMedix,Pb212-octreotide analog,6
118711,4280943,NCT05675072,FB2001,FB2001 for Inhalation,6
118712,4280944,NCT05675072,FB2001 placebo,placebo,6
118713,4280947,NCT04980872,Miransertib,ARQ 092,6
118714,4280947,NCT04980872,Miransertib,MK-7075,6
118715,4280950,NCT02136693,Placebo,inert compound,6
118716,4280977,NCT02197572,Sapanisertib,INK128,6
118717,4280977,NCT02197572,Sapanisertib,MLN0128,6
118718,4280977,NCT02197572,Sapanisertib,TAK-228,6
118719,4280995,NCT01800968,Liraglutide,Victoza,6
118720,4281004,NCT01065012,Udenafil 50 mg,WC3043,6
118721,4281005,NCT01065012,Udenafil 100 mg,WC3043,6
118722,4281006,NCT01065012,Udenafil 150 mg,WC3043,6
118723,4281007,NCT01065012,Placebo Matching 50 mg Udenafil,Placebo 50 mg,6
118724,4281008,NCT01065012,Placebo Matching 100 mg Udenafil,Placebo 100 mg,6
118725,4281009,NCT01065012,Placebo Matching 150 mg Udenafil,Placebo 150 mg,6
118726,4281025,NCT06367712,Letrozole tablets,HCG,6
118727,4281037,NCT02859012,Axitinib,Inlyta,6
118728,4281066,NCT03428568,Nexium,Aciloc,6
118729,4281068,NCT03428568,Clarithromycin,Klacid,6
118730,4281074,NCT02960412,furosemide,Lasix,6
118731,4281084,NCT02033512,Transdermal Hormone Replacement Therapy,Biolipideo/B2®,6
118732,4281085,NCT02033512,Transdermal Nanoformulation,"Biolipid/B2, Biolipideo/B2, Evidence Soluções Farmaêuticas",6
118733,4281086,NCT02033512,Transdermal formulation,Biolipid/B2®,6
118734,4281092,NCT03800212,treatment for ampullary adenocarcinoma,no other intervention name to add,6
118735,4281096,NCT01474772,Pregabalin,Lyrica,6
118736,4281103,NCT05378672,Dasiglucagon,"Zegalogue, ZP4207",6
118737,4281108,NCT03263572,Cytarabine,.beta.-Cytosine arabinoside,6
118738,4281108,NCT03263572,Cytarabine,1-.beta.-D-Arabinofuranosyl-4-amino-2(1H)pyrimidinone,6
118739,4281108,NCT03263572,Cytarabine,1-.beta.-D-Arabinofuranosylcytosine,6
118740,4281108,NCT03263572,Cytarabine,1-Beta-D-arabinofuranosyl-4-amino-2(1H)pyrimidinone,6
118741,4281108,NCT03263572,Cytarabine,1-Beta-D-arabinofuranosylcytosine,6
118742,4281108,NCT03263572,Cytarabine,1.beta.-D-Arabinofuranosylcytosine,6
118743,4281108,NCT03263572,Cytarabine,"2(1H)-Pyrimidinone, 4-Amino-1-beta-D-arabinofuranosyl-",6
118744,4281108,NCT03263572,Cytarabine,"2(1H)-Pyrimidinone, 4-amino-1.beta.-D-arabinofuranosyl-",6
118745,4281108,NCT03263572,Cytarabine,ARA-cell,6
118746,4281108,NCT03263572,Cytarabine,Alexan,6
118747,4281108,NCT03263572,Cytarabine,Ara-C,6
118748,4281108,NCT03263572,Cytarabine,Arabine,6
118749,4281108,NCT03263572,Cytarabine,Arabinofuranosylcytosine,6
118750,4281108,NCT03263572,Cytarabine,Arabinosylcytosine,6
118751,4281108,NCT03263572,Cytarabine,Aracytidine,6
118752,4281108,NCT03263572,Cytarabine,Aracytin,6
118753,4281108,NCT03263572,Cytarabine,Aracytine,6
118754,4281108,NCT03263572,Cytarabine,Beta-cytosine Arabinoside,6
118755,4281108,NCT03263572,Cytarabine,CHX-3311,6
118756,4281108,NCT03263572,Cytarabine,Cytarabinum,6
118757,4281108,NCT03263572,Cytarabine,Cytarbel,6
118758,4281108,NCT03263572,Cytarabine,Cytosar,6
118759,4281108,NCT03263572,Cytarabine,Cytosine Arabinoside,6
118760,4281108,NCT03263572,Cytarabine,Cytosine-.beta.-arabinoside,6
118761,4281108,NCT03263572,Cytarabine,Cytosine-beta-arabinoside,6
118762,4281108,NCT03263572,Cytarabine,Erpalfa,6
118763,4281108,NCT03263572,Cytarabine,Starasid,6
118764,4281108,NCT03263572,Cytarabine,Tarabine PFS,6
118765,4281108,NCT03263572,Cytarabine,U 19920,6
118766,4281108,NCT03263572,Cytarabine,U-19920,6
118767,4281108,NCT03263572,Cytarabine,Udicil,6
118768,4281108,NCT03263572,Cytarabine,WR-28453,6
118769,4281109,NCT03263572,Methotrexate,Abitrexate,6
118770,4281109,NCT03263572,Methotrexate,Alpha-Methopterin,6
118771,4281109,NCT03263572,Methotrexate,Amethopterin,6
118772,4281109,NCT03263572,Methotrexate,Brimexate,6
118773,4281109,NCT03263572,Methotrexate,CL 14377,6
118774,4281109,NCT03263572,Methotrexate,CL-14377,6
118775,4281109,NCT03263572,Methotrexate,Emtexate,6
118776,4281109,NCT03263572,Methotrexate,Emthexat,6
118777,4281109,NCT03263572,Methotrexate,Emthexate,6
118778,4281109,NCT03263572,Methotrexate,Farmitrexat,6
118779,4281109,NCT03263572,Methotrexate,Fauldexato,6
118780,4281109,NCT03263572,Methotrexate,Folex,6
118781,4281109,NCT03263572,Methotrexate,Folex PFS,6
118782,4281109,NCT03263572,Methotrexate,Lantarel,6
118783,4281109,NCT03263572,Methotrexate,Ledertrexate,6
118784,4281109,NCT03263572,Methotrexate,Lumexon,6
118785,4281109,NCT03263572,Methotrexate,MTX,6
118786,4281109,NCT03263572,Methotrexate,Maxtrex,6
118787,4281109,NCT03263572,Methotrexate,Medsatrexate,6
118788,4281109,NCT03263572,Methotrexate,Metex,6
118789,4281109,NCT03263572,Methotrexate,Methoblastin,6
118790,4281109,NCT03263572,Methotrexate,Methotrexate LPF,6
118791,4281109,NCT03263572,Methotrexate,Methotrexate Methylaminopterin,6
118792,4281109,NCT03263572,Methotrexate,Methotrexatum,6
118793,4281109,NCT03263572,Methotrexate,Metotrexato,6
118794,4281109,NCT03263572,Methotrexate,Metrotex,6
118795,4281109,NCT03263572,Methotrexate,Mexate,6
118796,4281109,NCT03263572,Methotrexate,Mexate-AQ,6
118797,4281109,NCT03263572,Methotrexate,Novatrex,6
118798,4281109,NCT03263572,Methotrexate,Rheumatrex,6
118799,4281109,NCT03263572,Methotrexate,Texate,6
118800,4281109,NCT03263572,Methotrexate,Tremetex,6
118801,4281109,NCT03263572,Methotrexate,Trexeron,6
118802,4281109,NCT03263572,Methotrexate,Trixilem,6
118803,4281109,NCT03263572,Methotrexate,WR-19039,6
118804,4281110,NCT03263572,Ponatinib,AP-24534,6
118805,4281110,NCT03263572,Ponatinib,AP24534,6
118806,4281118,NCT00432172,Epirubicin,Ellence,6
118807,4281119,NCT00432172,Cyclophosphamide,Cytoxan,6
118808,4281120,NCT00432172,Docetaxel,Taxotere,6
118809,4281121,NCT00432172,Exemestane,aromasil,6
118810,4281122,NCT00432172,Goserelin,Zoladex,6
118811,4281123,NCT00432172,Carboplatin,Paraplatin,6
118812,4281129,NCT00893412,Fast-release Orodispersible Tramadol Tablet (Tradonal odis®),Tradonal odis®,6
118813,4281135,NCT03644472,nitrate rich beetroot juice,Beet-It Organic Shot,6
118814,4281136,NCT03644472,nitrate depleted beetroot juice,Beet-it Organic Shot Placebo,6
118815,4281139,NCT04105972,ELX/TEZ/IVA,VX-445/VX-661/VX-770,6
118816,4281139,NCT04105972,ELX/TEZ/IVA,elexacaftor/tezacaftor/ivacaftor,6
118817,4281140,NCT04105972,TEZ/IVA,VX-661/VX-770,6
118818,4281140,NCT04105972,TEZ/IVA,tezacaftor/ivacaftor,6
118819,4281141,NCT04105972,IVA,VX-770,6
118820,4281141,NCT04105972,IVA,ivacaftor,6
118821,4281157,NCT05072093,Offering of on-demand oral PrEP,"emtricitabine/tenofovir disoproxil, Truvada",6
118822,4281158,NCT05072093,Offering of STI PEP,doxycycline,6
118823,4281159,NCT05072093,Injectable PrEP,"Apretude, Cabotegravir",6
118824,4281160,NCT04677972,Ebselen,SPI-1005,6
118825,4281168,NCT02369172,Bupropion,Zyban,6
118826,4281170,NCT05478239,ArtemiCoffee,Artemisia annua (Aa) coffee,6
118827,4281186,NCT05644093,SPL026 IV,DMT,6
118828,4281187,NCT05644093,SPL026 IM,DMT,6
118829,4281190,NCT01188772,Sofosbuvir,GS-7977,6
118830,4281190,NCT01188772,Sofosbuvir,PSI-7977,6
118831,4281190,NCT01188772,Sofosbuvir,Sovaldi®,6
118832,4281192,NCT01188772,PEG,Pegasys®,6
118833,4281193,NCT01188772,RBV,Copegus®,6
118834,4281202,NCT01955772,"Enteral nutrition alanyl-glutamin, Dipeptiven","All patients will received, whatever treatment arm, intravenous alanyl-glutamin, Dipeptiven which have AMM.",6
118835,4281205,NCT02730572,Concerta,Methylphenidate,6
118836,4281206,NCT02730572,Concerta AG formulation,Methylphenidate,6
118837,4281207,NCT02730572,Concerta EG formulation,Methylphenidate,6
118838,4281225,NCT00597493,Sorafenib and Temozolomide,Nexavar,6
118839,4281225,NCT00597493,Sorafenib and Temozolomide,Temodar,6
118840,4281241,NCT00792467,ITF2357,"Givinostat, histone deacetylase inhibitor",6
118841,4281242,NCT02835846,Estrogen Cream,Premarin Cream®,6
118842,4281259,NCT00769795,IMC-A12,Cixutumumab,6
118843,4281264,NCT03306472,Megestrol Acetate 40 MG,Megace,6
118844,4281265,NCT03306472,Megestrol Acetate 160 MG,Megace,6
118845,4281282,NCT01715740,Chinese Herbal Medicine (CHM),- Eliminate Wind Powder,6
118846,4281282,NCT01715740,Chinese Herbal Medicine (CHM),- Hsiao-feng-san,6
118847,4281282,NCT01715740,Chinese Herbal Medicine (CHM),- Qing-shang-fang-feng-tang,6
118848,4281282,NCT01715740,Chinese Herbal Medicine (CHM),- yokukansan,6
118849,4281282,NCT01715740,Chinese Herbal Medicine (CHM),QSFFT (Qin-shang-fang-fen-tang),6
118850,4281282,NCT01715740,Chinese Herbal Medicine (CHM),XFS (Xiao-feng-san):,6
118851,4281288,NCT05077540,oxytocin,Active Comparator,6
118852,4281289,NCT05077540,misoprostol,Active Comparator,6
118853,4281307,NCT00730067,sildenafil,Viagra,6
118854,4281312,NCT04931667,Lorecivivint,SM04690,6
118855,4281313,NCT01289067,Satraplatin,JM-118,6
118856,4281314,NCT01055067,Tivantinib (ARQ 197),Tivantinib,6
118857,4281316,NCT04084067,Indocyanine Green,IC-GREEN™,6
118858,4281316,NCT04084067,Indocyanine Green,ICG,6
118859,4281323,NCT02933593,Labetalol,Trandate®,6
118860,4281324,NCT02933593,Hydralazine,Apresoline,6
118861,4281325,NCT02933593,nifedipine,Procardia,6
118862,4281344,NCT01052701,Ribavirin,Ribavirin (RBV),6
118863,4281345,NCT01052701,Ribavirin plus Abacavir (ABC),RBV + ABC,6
118864,4281382,NCT01109212,Bindarit,AF2838,6
118865,4281389,NCT02543346,Cetirizine,Reactine,6
118866,4281389,NCT02543346,Cetirizine,Zyrtec,6
118867,4281440,NCT06423846,Total intravenous anesthesia group,TIVA group,6
118868,4281441,NCT06423846,sevoflurane group,SEVO group,6
118869,4281445,NCT00904046,Pioglitazone,Thiazolidinedione,6
118870,4281457,NCT01390246,Bupropion SR,Zyban,6
118871,4281457,NCT01390246,Bupropion SR,buproban,6
118872,4281459,NCT01390246,Placebo,Control,6
118873,4281460,NCT00659646,gentamicin-collagen sponge and levofloxacin,Collatamp G,6
118874,4281461,NCT00659646,Levofloxacin only,"Tavanic, Levaquin",6
118875,4281463,NCT04818346,INCB054707,Povorcitinib,6
118876,4281465,NCT03348046,Biosimilar Infliximab,Remsima®,6
118877,4281466,NCT00514046,Vandetanib,Caprelsa,6
118878,4281477,NCT04072146,"Vaenicline oral tablet 1 mg, then OC-01 (varenicline solution) nasal spray 0.12 mg",varenicline,6
118879,4281478,NCT04072146,OC-01 (varenicline solution) nasal spray 0.12 mg then Varenicline oral tablet 1 mg,varenicline,6
118880,4281491,NCT06264440,BIIB122,DNL151,6
118881,4281504,NCT04082767,Precedex,dexmedetomidine,6
118882,4281506,NCT01857193,ribociclib (LEE011),LEE011,6
118883,4281508,NCT01857193,Everolimus (RAD001),RAD001,6
118884,4281532,NCT04359212,thromboprophylaxis with low-molecular-weight heparin or fondaparinux,thromboprophylaxis,6
118885,4281546,NCT03618472,Metformin Hydrochloride 850 MG,if any,6
118886,4281547,NCT03618472,Placebo Oral Tablet,if any,6
118887,4281549,NCT04004572,LEAP regimen,Anlotinib,6
118888,4281549,NCT04004572,LEAP regimen,Pegaspargase,6
118889,4281549,NCT04004572,LEAP regimen,Sintilimab,6
118890,4281563,NCT00094172,Atorvastatin,Lipitor,6
118891,4281564,NCT00094172,Placebo,Placebo Treatment,6
118892,4281572,NCT05557812,non-eugenol based ZOE base material with Ferric Sulfate in primary molar pulpotomies,CAVIT,6
118893,4281573,NCT05557812,eugenol based zinc oxide and Ferric Sulfate,Intermediate Restorative Material (IRM),6
118894,4281594,NCT00478972,Rimonabant,Acomplia,6
118895,4281594,NCT00478972,Rimonabant,SR141716,6
118896,4281607,NCT02909972,ALRN-6924 in combination with cytarabine,ALRN-6924 in combination with Ara-C,6
118897,4281615,NCT04530981,Ripretinib,QINLOCK,6
118898,4281627,NCT03047772,Atorvastatin,Statin,6
118899,4281637,NCT01342172,Lenalidomide,Revlimid,6
118900,4281646,NCT03970304,Vivotif Typhoid Oral Vaccine,Ty21a Typhoid Oral Vaccine,6
118901,4281653,NCT00941304,Oxycodone,Oxycodone capsule,6
118902,4281654,NCT00941304,Buprenorphine,BELBUCA,6
118903,4281654,NCT00941304,Buprenorphine,BEMA Buprenorphine,6
118904,4281654,NCT00941304,Buprenorphine,Buprenorphine HCl buccal film,6
118905,4281654,NCT00941304,Buprenorphine,Buprenorphine HCl buccal soluble film,6
118906,4281655,NCT00941304,Placebo Film,BEMA placebo,6
118907,4281655,NCT00941304,Placebo Film,Placebo,6
118908,4281655,NCT00941304,Placebo Film,Placebo buccal film,6
118909,4281656,NCT00941304,Placebo Capsule,Oxycodone placebo,6
118910,4281656,NCT00941304,Placebo Capsule,Placebo,6
118911,4281663,NCT05755204,LA-CAB,Apretude,6
118912,4281664,NCT05755204,TDF/FTC,Truvada,6
118913,4281665,NCT04807504,Ropivacaine,Naropin,6
118914,4281666,NCT00616304,L-arginine hydrochloride,"L-arginine hydrochloride (Pharmalab, Australia)",6
118915,4281672,NCT02312804,BGJ398,BGJ 398,6
118916,4281673,NCT02312804,Carboplatin,Paraplatin,6
118917,4281674,NCT02312804,Paclitaxel,Taxol,6
118918,4281675,NCT01184404,Bosentan,Tracleer Bosentan,6
118919,4281680,NCT00386425,Drotrecogin alfa (activated),LY203638,6
118920,4281680,NCT00386425,Drotrecogin alfa (activated),Xigris,6
118921,4281681,NCT02656472,Tranexamic acid,TXA,6
118922,4281682,NCT02656472,Epsilon Aminocaproic Acid,EACA,6
118923,4281688,NCT02623738,Latanoprost ophthalmic solution 0.005%,Latanoprost,6
118924,4281717,NCT02816138,Nicotine,Nicoderm CQ,6
118925,4281717,NCT02816138,Nicotine,Nicotrol,6
118926,4281721,NCT05681312,systemic proteolytic enzyme (Tibrolin),tibrolin,6
118927,4281728,NCT03236012,Botulinum Toxin Type A (Botox),"Manual Muscle Testing (MMT), Labs (CBC, BMP, PFT'S, (FEV1 & FVC)), Iodine Starch Skin Test",6
118928,4281735,NCT03519295,MPDL3280A,atezolizumab,6
118929,4281736,NCT03519295,mDCF,"modified docetaxel, cisplatin, and fluorouracil",6
118930,4281739,NCT05173246,JS001,recombinant humanized anti-PD-1 monoclonal antibody for injection,6
118931,4281740,NCT05173246,nab-paclitaxel,Paclitaxel for injection (Albumin Bound),6
118932,4281741,NCT05173246,Cisplatin,Cisplatin for injection,6
118933,4281742,NCT05173246,Carboplatin,Carboplatin for injection,6
118934,4281745,NCT03485846,Narlaprevir,Arlansa,6
118935,4281746,NCT03485846,Ritonavir,Norvir,6
118936,4281747,NCT03485846,Daclatasvir,Daklinza,6
118937,4281756,NCT00709046,High dose pantoprazole infusion,Pantoloc,6
118938,4281757,NCT00709046,Standard dose pantoprazole infusion,Pantoloc,6
118939,4281762,NCT04145193,Standard of Care - mFOLFOX6,"FOLFOX (Oxaliplatin, Folinic acid (leucovorin), Fluorouracil (5-FU))",6
118940,4281763,NCT04145193,E1 - mFOLFOX and durvalumab,Durvalumab (MEDI-4736),6
118941,4281764,NCT04145193,"E2 - mFOLFOX6, durvalumab and oleclumab",Durvalumab (MEDI-4736) + Oleclumab (MEDI-9447),6
118942,4281765,NCT04145193,"E3 - mFOLFOX6, durvalumab and monalizumab",Durvalumab (MEDI-4736) + Monalizumab (IPH2201),6
118943,4281767,NCT04827030,Ropivacaïne Hydrochloride by Erector Spinae block,Naropin,6
118944,4281768,NCT04827030,Ropivacaïne Hydrochloride by Paravertebral block,Naropin,6
118945,4281769,NCT02285530,TPF induction chemotherapy,TPF protocol group,6
118946,4281773,NCT05430230,Naproxen 500 Mg,non steroidal anti inflammatory drugs (NSAID),6
118947,4281787,NCT02197767,rituximab,Rituxan,6
118948,4281799,NCT01283867,Mycophenolate Mofetil,Cellcept,6
118949,4281811,NCT00663338,Rotigotine,Neupro,6
118950,4281814,NCT02364167,Standard therapy,Pharmacologic therapy of postoperative pain,6
118951,4281817,NCT02226367,prazosin hydrochloride,Pfizer Minipress,6
118952,4281817,NCT02226367,prazosin hydrochloride,prazosin,6
118953,4281818,NCT02226367,placebo,sugar pill,6
118954,4281819,NCT01859767,[123I]MNI-672 SPECT,MNI-672,6
118955,4281822,NCT01731067,Cocktail probe drugs,Caffeine (a cup of coffee),6
118956,4281822,NCT01731067,Cocktail probe drugs,Oral intake of the cocktail probe drugs :,6
118957,4281822,NCT01731067,Cocktail probe drugs,bupropion 25 mg,6
118958,4281822,NCT01731067,Cocktail probe drugs,dextromethorphan 5 mg,6
118959,4281822,NCT01731067,Cocktail probe drugs,fexofenadine 25mg,6
118960,4281822,NCT01731067,Cocktail probe drugs,flurbiprofen 25 mg,6
118961,4281822,NCT01731067,Cocktail probe drugs,midazolam 1 mg,6
118962,4281822,NCT01731067,Cocktail probe drugs,omeprazole 5 mg,6
118963,4281823,NCT02637167,Rifaximin,Xifaxan,6
