legacy_anchor_drug_id,legacy_anchor_drug_name,quarantine_reason
177,(2s)-1-{4-[(4-anilino-5-bromo-2-pyrimidinyl)amino]phenoxy}-3-(dimethylamino)-2-propanol,no_rxnorm_ingredient_evidence
178,(2s)-1-{[5-(1h-indazol-5-yl)-3-pyridinyl]oxy}-3-(7ah-indol-3-yl)-2-propanamine,no_rxnorm_ingredient_evidence
179,"(2s)-2,3-bis{[(3r,7r)-3,7,11,15-tetramethylhexadecyl]oxy}propyl (2r)-2-hydroxy-3-[(hydroxyphosphinato)oxy]propyl phosphate",no_rxnorm_ingredient_evidence
180,"(2s)-2,3-diaminobutanoic acid",no_rxnorm_ingredient_evidence
181,"(2s)-2,8-diaminooctanoic acid",no_rxnorm_ingredient_evidence
182,(2s)-2-(1h-indol-3-yl)hexanoic acid,no_rxnorm_ingredient_evidence
183,(2s)-2-(1h-indol-3-yl)pentanoic acid,no_rxnorm_ingredient_evidence
184,"(2s)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",no_rxnorm_ingredient_evidence
185,(2s)-2-(3-carbamimidamidophenyl)-3-[hydroxy(3-phenylpropyl)phosphoryl]propanoic acid,no_rxnorm_ingredient_evidence
186,(2s)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,no_rxnorm_ingredient_evidence
187,(2s)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine,no_rxnorm_ingredient_evidence
188,(2s)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,no_rxnorm_ingredient_evidence
189,(2s)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,no_rxnorm_ingredient_evidence
190,(2s)-2-(butyryloxy)-3-hydroxypropyl nonanoate,no_rxnorm_ingredient_evidence
191,"(2s)-2-({4-[(2s)-1-(2-amino-4-oxo-1,4-dihydro-6-quinazolinyl)-3-{[2-({(2r,3r,4s,5r)-3,4-dihydroxy-5-[(phosphonooxy)methyl]tetrahydro-2-furanyl}amino)-2-oxoethyl]amino}-2-hydroxy-2-propanyl]benzoyl}ami no)pentanedioic acid",no_rxnorm_ingredient_evidence
192,(2s)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-isopropyl-9h-purin-2-yl}amino)-3-methyl-1-butanol,no_rxnorm_ingredient_evidence
193,"(2s)-2-[(2,1,3-benzothiadiazol-4-ylsulfonyl)amino]-2-phenyl-n-pyridin-4-ylacetamide",no_rxnorm_ingredient_evidence
194,"(2s)-2-[(2,4-dichloro-benzoyl)-(3-trifluoromethyl-benzyl)-amino]-3-phenyl-propionic acid",no_rxnorm_ingredient_evidence
195,"(2s)-2-[(3ar,4r,7s,7as)-1,3-dioxooctahydro-2h-4,7-methanoisoindol-2-yl]propanoic acid",no_rxnorm_ingredient_evidence
196,"(2s)-2-[(5-benzofuran-2-yl-thiophen-2-ylmethyl)-(2,4-dichloro-benzoyl)-amino]-3-phenyl-propionic acid",no_rxnorm_ingredient_evidence
197,(2s)-2-[3-(aminomethyl)phenyl]-3-[(r)-[(1r)-1-{[(benzyloxy)carbonyl]amino}-2-methylpropyl](hydroxy)phosphoryl]propanoic acid,no_rxnorm_ingredient_evidence
198,(2s)-2-[3-(aminomethyl)phenyl]-3-[(r)-hydroxy{(1r)-2-methyl-1-[(phenylsulfonyl)amino]propyl}phosphoryl]propanoic acid,no_rxnorm_ingredient_evidence
199,(2s)-2-[3-(aminomethyl)phenyl]-3-{(s)-hydroxy[(1r)-2-methyl-1-{[(2-phenylethyl)sulfonyl]amino}propyl]phosphoryl}propanoic acid,no_rxnorm_ingredient_evidence
200,"(2s)-2-amino-1-(5-tert-butyl-1,3,4-oxadiazol-2-yl)propan-1-one",no_rxnorm_ingredient_evidence
201,"(2s)-2-amino-3-phenylpropane-1,1-diol",no_rxnorm_ingredient_evidence
202,"(2s)-2-amino-4-(methylsulfanyl)-1-(1,3-thiazol-2-yl)butane-1,1-diol",no_rxnorm_ingredient_evidence
203,"(2s)-2-amino-4-(methylsulfanyl)-1-pyridin-2-ylbutane-1,1-diol",no_rxnorm_ingredient_evidence
204,(2s)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,no_rxnorm_ingredient_evidence
205,"(2s)-2-amino-6-[[(3r,4r)-1-[(1s)-1-carboxy-2-[(s)-methylsulfinyl]ethyl]-2-oxo-4-sulfanylazetidin-3-yl]amino]-6-oxohexanoic acid",no_rxnorm_ingredient_evidence
206,"(2s)-2-ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",no_rxnorm_ingredient_evidence
207,(2s)-2-ethoxy-3-{4-[2-(10h-phenoxazin-10-yl)ethoxy]phenyl}propanoic acid,no_rxnorm_ingredient_evidence
208,(2s)-2-hydroxy-2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]-3-(pentafluorophenoxy)propanamide,no_rxnorm_ingredient_evidence
209,(2s)-2-hydroxy-2h-chromene-2-carboxylic acid,no_rxnorm_ingredient_evidence
210,(2s)-2-hydroxyoctanoic acid,no_rxnorm_ingredient_evidence
211,"(2s)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",no_rxnorm_ingredient_evidence
212,(2s)-2-methyl-3-phenylpropanoic acid,no_rxnorm_ingredient_evidence
213,(2s)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid,no_rxnorm_ingredient_evidence
214,"(2s)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol",no_rxnorm_ingredient_evidence
215,"(2s)-2-{[4-chloro-6-(ethylamino)-1,3,5-triazin-2-yl]amino}-2-methylbutanenitrile",no_rxnorm_ingredient_evidence
216,(2s)-2-{[hydroxy(4-iodobenzyl)phosphoryl]methyl}pentanedioic acid,no_rxnorm_ingredient_evidence
217,"(2s)-3-(1-{[2-(2-chlorophenyl)-5-methyl-1,3-oxazol-4-yl]methyl}-1h-indol-5-yl)-2-ethoxypropanoic acid",no_rxnorm_ingredient_evidence
218,(2s)-3-[(9h-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid,no_rxnorm_ingredient_evidence
219,(2s)-3-[(r)-[(1s)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid,no_rxnorm_ingredient_evidence
220,"(2s)-4-(2,5-difluorophenyl)-n,n-dimethyl-2-phenyl-2,5-dihydro-1h-pyrrole-1-carboxamide",no_rxnorm_ingredient_evidence
221,"(2s)-4-(2,5-difluorophenyl)-n-methyl-2-phenyl-n-piperidin-4-yl-2,5-dihydro-1h-pyrrole-1-carboxamide",no_rxnorm_ingredient_evidence
222,(2s)-4-(4-fluorobenzyl)-n-(2-sulfanylethyl)piperazine-2-carboxamide,no_rxnorm_ingredient_evidence
223,(2s)-4-(4-fluorobenzyl)-n-(3-sulfanylpropyl)piperazine-2-carboxamide,no_rxnorm_ingredient_evidence
224,(2s)-4-(beta-alanylamino)-2-aminobutanoic acid,no_rxnorm_ingredient_evidence
225,(2s)-4-methyl-2-(3-phenylthioureido)-n-((3s)-tetrahydro-2-hydroxy-3-furanyl)pentanamide,no_rxnorm_ingredient_evidence
226,"(2s)-6-(2,4-diamino-6-ethylpyrimidin-5-yl)-2-(3,5-difluorophenyl)-4-(3-methoxypropyl)-2h-1,4-benzoxazin-3(4h)-one",no_rxnorm_ingredient_evidence
227,(2s)-7-hydroxyflavanone,no_rxnorm_ingredient_evidence
228,(2s)-8-[(tert-butoxycarbonyl)amino]-2-(1h-indol-3-yl)octanoic acid,no_rxnorm_ingredient_evidence
229,(2s)-hydroxy(4-hydroxyphenyl)ethanoic acid,no_rxnorm_ingredient_evidence
230,(2s)-n-(4-cyano-3-iodophenyl)-3-(4-cyanophenoxy)-2-hydroxy-2-methylpropanamide,no_rxnorm_ingredient_evidence
231,(2s)-n-[(3e)-5-cyclopropyl-3h-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,no_rxnorm_ingredient_evidence
232,"(2s)-n-[(3s)-1-(2-amino-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-2-chloro-2h-thieno[2,3-b]pyrrole-5-carboxamide",no_rxnorm_ingredient_evidence
233,(2s)-pyrrolidin-2-ylmethylamine,no_rxnorm_ingredient_evidence
234,"(2s,2's)-2,2'-(1,2-hydrazinediylbis{methylene[(2s)-1-oxo-2,1-hexanediyl]imino})bis(6-amino-n-phenylhexanamide)",no_rxnorm_ingredient_evidence
235,"(2s,3r)-1-amino-2-methylbutane-2,3-diol",no_rxnorm_ingredient_evidence
236,"(2s,3r)-2-[[4-(tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid",no_rxnorm_ingredient_evidence
237,"(2s,3r)-3-(6-amino-9h-purin-9-yl)nonan-2-ol",no_rxnorm_ingredient_evidence
238,"(2s,3r)-3-amino-2-hydroxy-5-(ethylsulfanyl)pentanoyl-((s)-(-)-(1-naphthyl)ethyl)amide",no_rxnorm_ingredient_evidence
239,"(2s,3r,4s,5s)-3,4-dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1h-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",no_rxnorm_ingredient_evidence
240,"(2s,3s)-2-azanyl-3-methyl-pentanedioic acid",no_rxnorm_ingredient_evidence
241,"(2s,3s)-3-(4-fluorophenyl)-2,3-dihydroxypropanoic acid",no_rxnorm_ingredient_evidence
242,"(2s,3s)-3-amino-4-(3,3-difluoropyrrolidin-1-yl)-n,n-dimethyl-4-oxo-2-(trans-4-[1,2,4]triazolo[1,5-a]pyridin-6-ylcyclohexyl)butanamide",no_rxnorm_ingredient_evidence
243,"(2s,3s)-3-amino-4-[(3s)-3-fluoropyrrolidin-1-yl]-n,n-dimethyl-4-oxo-2-(trans-4-[1,2,4]triazolo[1,5-a]pyridin-5-ylcyclohexyl)butanamide",no_rxnorm_ingredient_evidence
244,"(2s,3s)-3-formyl-2-({[(4-methylphenyl)sulfonyl]amino}methyl)pentanoic acid",no_rxnorm_ingredient_evidence
245,"(2s,3s)-3-formyl-2-({[(4-nitrophenyl)sulfonyl]amino}methyl)pentanoic acid",no_rxnorm_ingredient_evidence
246,"(2s,3s)-3-{3-[2-chloro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine",no_rxnorm_ingredient_evidence
247,"(2s,3s)-3-{3-[4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-oxo-1-pyrrolidin-1-ylbutan-2-amine",no_rxnorm_ingredient_evidence
248,"(2s,3s)-4-cyclopropyl-3-{(3r,5r)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazolidin-5-yl}-1-[(3s)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine",no_rxnorm_ingredient_evidence
249,"(2s,3s)-trans-2,3-dihydro-3-hydroxyanthranilic acid",no_rxnorm_ingredient_evidence
250,"(2s,3s,4e,6e,8s,9s)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",no_rxnorm_ingredient_evidence
251,"(2s,3s,4r,5s)-2-(4-amino-4,5-dihydro-1h-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol",no_rxnorm_ingredient_evidence
252,"(2s,3s,8s,9s)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",no_rxnorm_ingredient_evidence
253,"(2s,4s)-alpha-campholinic acid",no_rxnorm_ingredient_evidence
254,"(2s,4s,5r)-1-(4-tert-butylbenzoyl)-2-isobutyl-5-(1,3-thiazol-2-yl)pyrrolidine-2,4-dicarboxylic acid",no_rxnorm_ingredient_evidence
255,"(2s,4s,5r)-2-isobutyl-5-(2-thienyl)-1-[4-(trifluoromethyl)benzoyl]pyrrolidine-2,4-dicarboxylic acid",no_rxnorm_ingredient_evidence
256,"(2s,5r,6r)-6-({(6s)-6-[(ammonioacetyl)amino]-6-carboxylatohexanoyl}amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",no_rxnorm_ingredient_evidence
257,"(2s,5s)-5-carboxymethylproline",no_rxnorm_ingredient_evidence
258,(2z)-1-(5-chloro-1h-indol-3-yl)-3-hydroxy-3-(1h-tetrazol-5-yl)-2-propen-1-one,no_rxnorm_ingredient_evidence
259,(2z)-2-(benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid,no_rxnorm_ingredient_evidence
260,"(2z)-2-cyano-n-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide",no_rxnorm_ingredient_evidence
261,(2z)-2-cyano-n-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,no_rxnorm_ingredient_evidence
262,(2z)-3-{[oxido(oxo)phosphoranyl]oxy}-2-phenylacrylate,no_rxnorm_ingredient_evidence
263,(2z)-n-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,no_rxnorm_ingredient_evidence
264,(2z)-n-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,no_rxnorm_ingredient_evidence
265,(2z)-n-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide,no_rxnorm_ingredient_evidence
266,"(2z,3e)-2,3'-biindole-2',3(1h,1'h)-dione 3-{o-[(3r)-3,4-dihydroxybutyl]oxime}",no_rxnorm_ingredient_evidence
267,"(2z,4e)-3-chloro-2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoic acid",no_rxnorm_ingredient_evidence
268,"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",no_rxnorm_ingredient_evidence
269,"(3,4,5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yl)-phosphoramidic acid dimethyl ester",no_rxnorm_ingredient_evidence
270,"(3,4,8b-trimethyl-3-oxido-2,3a-dihydro-1h-pyrrolo[2,3-b]indol-3-ium-7-yl) n-(2-ethylphenyl)carbamate",no_rxnorm_ingredient_evidence
271,"(3,4-dihydroxy-2-nitrophenyl)(phenyl)methanone",no_rxnorm_ingredient_evidence
272,"(3,4-dihydroxy-phenyl)-triphenyl-arsonium",no_rxnorm_ingredient_evidence
273,(3-carboxy-2-(r)-hydroxy-propyl)-trimethyl-ammonium,no_rxnorm_ingredient_evidence
274,(3-chloro-4-propoxy-phenyl)-acetic acid,no_rxnorm_ingredient_evidence
275,"(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 1h-pyrrolo[2,3-b]pyridine-3-carboxylate",no_rxnorm_ingredient_evidence
276,"(3-exo)-3-(10,11-dihydro-5h-dibenzo[a,d][7]annulen-5-yloxy)-8,8-dimethyl-8-azoniabicyclo[3.2.1]octane",no_rxnorm_ingredient_evidence
277,(3-formyl-but-3-enyl)-phosphonic acid,no_rxnorm_ingredient_evidence
278,"(3aalpha,4alpha,7alpha,7aalpha)- 3a,4,7,7a-tetrahydro-2-(4-nitro-1-naphthalenyl)-4,7-ethano-1h-isoindole-1,3(2h)-dione",no_rxnorm_ingredient_evidence
279,"(3ar,5r,6s,7r,7ar)-5-(hydroxymethyl)-2-propyl-5,6,7,7a-tetrahydro-3ah-pyrano[3,2-d][1,3]thiazole-6,7-diol",no_rxnorm_ingredient_evidence
280,"(3ar,6r,6as)-6-((s)-((s)-cyclohex-2-enyl)(hydroxy)methyl)-6a-methyl-4-oxo-hexahydro-2h-furo[3,2-c]pyrrole-6-carbaldehyde",no_rxnorm_ingredient_evidence
281,"(3as)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",no_rxnorm_ingredient_evidence
282,"(3as)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",no_rxnorm_ingredient_evidence
283,"(3as)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4h-pyrrolo[2,3-b]quinolin-4-one",no_rxnorm_ingredient_evidence
284,"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",no_rxnorm_ingredient_evidence
285,"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",no_rxnorm_ingredient_evidence
286,"(3as,4r,9br)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-9-ol",no_rxnorm_ingredient_evidence
287,"(3as,4r,9br)-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",no_rxnorm_ingredient_evidence
288,"(3asr,4rs,8asr,8brs)-4-(2-(4-fluorobenzyl)-1,3-dioxodeacahydropyrrolo[3,4-a] pyrrolizin-4-yl)benzamidine",no_rxnorm_ingredient_evidence
289,"(3e)-2,6-dioxo-6-phenylhex-3-enoate",no_rxnorm_ingredient_evidence
290,(3e)-3-[(4-hydroxyphenyl)imino]-1h-indol-2(3h)-one,no_rxnorm_ingredient_evidence
291,(3e)-3-[(phenylamino)methylidene]dihydrofuran-2(3h)-one,no_rxnorm_ingredient_evidence
292,(3e)-4-(1-methyl-1h-indol-3-yl)but-3-en-2-one,no_rxnorm_ingredient_evidence
293,"(3e)-5-fluoro-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-1h-indole-2,3-dione 3-oxime",no_rxnorm_ingredient_evidence
294,(3r)-1-acetyl-3-methylpiperidine,no_rxnorm_ingredient_evidence
295,"(3r)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5h-[1]benzothieno[3,2-e][1,4]diazepin-5-one",no_rxnorm_ingredient_evidence
296,"(3r)-3-(fluoromethyl)-7-(thiomorpholin-4-ylsulfonyl)-1,2,3,4-tetrahydroisoquinoline",no_rxnorm_ingredient_evidence
297,"(3r)-3-(fluoromethyl)-n-(3,3,3-trifluoropropyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",no_rxnorm_ingredient_evidence
298,"(3r)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",no_rxnorm_ingredient_evidence
299,"(3r)-3-[3,5-bis(trifluoromethyl)anilino]-2-cyano-3-sulfanylpropanamide",no_rxnorm_ingredient_evidence
300,"(3r)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",no_rxnorm_ingredient_evidence
301,"(3r)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2-benzothiazine 1,1-dioxide",no_rxnorm_ingredient_evidence
302,(3r)-3-ethyl-n-[(4-methylphenyl)sulfonyl]-l-aspartic acid,no_rxnorm_ingredient_evidence
303,"(3r)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate",no_rxnorm_ingredient_evidence
304,(3r)-3-hydroxydodecanoic acid,no_rxnorm_ingredient_evidence
305,(3r)-3-{[(benzyloxy)carbonyl]amino}-2-oxo-4-phenylbutane-1-diazonium,no_rxnorm_ingredient_evidence
306,"(3r)-4,4-difluoro-3-[(4-methoxyphenyl)sulfonyl]butanoic acid",no_rxnorm_ingredient_evidence
307,"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-leucine",no_rxnorm_ingredient_evidence
308,"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-phenylalanine ethyl ester",no_rxnorm_ingredient_evidence
309,"(3r)-4-[(3r)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-methyl-1,4-diazepan-2-one",no_rxnorm_ingredient_evidence
310,"(3r)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-n-(2-formylindolizin-3-yl)-3-sulfino-d-valine",no_rxnorm_ingredient_evidence
311,"(3r)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline",no_rxnorm_ingredient_evidence
312,"(3r)-methylcarbamoyl-7-sulfoamino-3,4-dihydro-1h-isoquinoline-2-carboxylic acid benzyl ester",no_rxnorm_ingredient_evidence
313,"(3r)-n-(4-chlorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide",no_rxnorm_ingredient_evidence
314,"(3r,4r)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)piperidin-3-amine",no_rxnorm_ingredient_evidence
315,"(3r,4r)-3-hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium",no_rxnorm_ingredient_evidence
316,"(3r,4r)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine",no_rxnorm_ingredient_evidence
317,"(3r,4r,5r)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol",no_rxnorm_ingredient_evidence
318,"(3r,4r,5s,6r)-6-fluoro-3,4,5-trihydroxytetrahydro-2h-pyran-2-olate",no_rxnorm_ingredient_evidence
319,"(3r,4s)-1-(3,4-dimethoxyphenyl)-3-(3-methylphenyl)piperidin-4-amine",no_rxnorm_ingredient_evidence
320,"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(benzylsulfanyl)methyl]pyrrolidin-3-ol",no_rxnorm_ingredient_evidence
321,"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(butylsulfanyl)methyl]pyrrolidin-3-ol",no_rxnorm_ingredient_evidence
322,"(3r,4s)-1-[(4-amino-5h-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]-4-[(methylsulfanyl)methyl]pyrrolidin-3-ol",no_rxnorm_ingredient_evidence
323,"(3r,4s)-1-[6-(6-methoxypyridin-3-yl)pyrimidin-4-yl]-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine",no_rxnorm_ingredient_evidence
324,"(3r,4s)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine",no_rxnorm_ingredient_evidence
325,"(3r,4s,5s,7r,9e,11r,12r)-12-ethyl-4-hydroxy-3,5,7,11-tetramethyloxacyclododec-9-ene-2,8-dione",no_rxnorm_ingredient_evidence
326,"(3r,5z,8s,9s,11e)-8,9,16-trihydroxy-14-methoxy-3-methyl-3,4,9,10-tetrahydro-1h-2-benzoxacyclotetradecine-1,7(8h)-dione",no_rxnorm_ingredient_evidence
327,"(3s)-1-(1,3-benzodioxol-5-ylmethyl)-3-[4-(1h-imidazol-1-yl)phenoxy]piperidine",no_rxnorm_ingredient_evidence
328,(3s)-1-(2-hydroxyphenyl)-5-oxopyrrolidine-3-carboxylic acid,no_rxnorm_ingredient_evidence
329,(3s)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,no_rxnorm_ingredient_evidence
330,(3s)-1-cyclohexyl-5-oxo-n-phenylpyrrolidine-3-carboxamide,no_rxnorm_ingredient_evidence
331,"(3s)-1-cyclohexyl-n-(3,5-dichlorophenyl)-5-oxopyrrolidine-3-carboxamide",no_rxnorm_ingredient_evidence
332,(3s)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol,no_rxnorm_ingredient_evidence
333,"(3s)-2,3,4,5-tetrahydropyridin-3-amine",no_rxnorm_ingredient_evidence
334,"(3s)-3,4-di-n-hexanoyloxybutyl-1-phosphocholine",no_rxnorm_ingredient_evidence
335,"(3s)-3-(dioxidosulfanyl)-n-[(1z)-3-oxoprop-1-en-1-yl]-4-(1h-1,2,3-triazol-1-yl)-d-valine",no_rxnorm_ingredient_evidence
336,"(3s)-3-amino-1-(cyclopropylamino)heptane-2,2-diol",no_rxnorm_ingredient_evidence
337,"(3s)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2h-1,2,4-benzothiadiazine 1,1-dioxide",no_rxnorm_ingredient_evidence
338,"(3s)-3-hydroxy-1-methyl-2,3-dihydro-1h-indole-5,6-dione",no_rxnorm_ingredient_evidence
339,(3s)-3-methyl-d-aspartic acid,no_rxnorm_ingredient_evidence
340,"(3s)-4-{[4-(but-2-ynyloxy)phenyl]sulfonyl}-n-hydroxy-2,2-dimethylthiomorpholine-3-carboxamide",no_rxnorm_ingredient_evidence
341,(3s)-n-(3-bromophenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,no_rxnorm_ingredient_evidence
342,(3s)-n-(3-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,no_rxnorm_ingredient_evidence
343,(3s)-n-(5-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide,no_rxnorm_ingredient_evidence
344,"(3s)-tetrahydro-3-furanyl {(2s,3s)-4-[(2s,4r)-4-{(1s,2r)-2-[(s)-amino(hydroxy)methoxy]-2,3-dihydro-1h-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate",no_rxnorm_ingredient_evidence
345,"(3s,5e)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2h)-imine",no_rxnorm_ingredient_evidence
346,"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",no_rxnorm_ingredient_evidence
347,"(3s,5r,7r,8s,9s,10r)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",no_rxnorm_ingredient_evidence
348,"(3s,6s)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione",no_rxnorm_ingredient_evidence
349,"(3s,8ar)-3-(4-hydroxybenzyl)hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",no_rxnorm_ingredient_evidence
350,"(3z)-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-4-[(e)-2-phenylethenyl]-1h-indole-2,3-dione 3-oxime",no_rxnorm_ingredient_evidence
351,"(3z)-1-[(6-fluoro-4h-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1h-indole-2,3-dione 3-oxime",no_rxnorm_ingredient_evidence
352,"(3z)-6-(4-hydroxy-3-methoxyphenyl)-3-(1h-pyrrol-2-ylmethylene)-1,3-dihydro-2h-indol-2-one",no_rxnorm_ingredient_evidence
353,"(3z)-n,n-dimethyl-2-oxo-3-(4,5,6,7-tetrahydro-1h-indol-2-ylmethylidene)-2,3-dihydro-1h-indole-5-sulfonamide",no_rxnorm_ingredient_evidence
354,"(3z,5s,6r,7s,8r,8ar)-3-(octylimino)hexahydro[1,3]oxazolo[3,4-a]pyridine-5,6,7,8-tetrol",no_rxnorm_ingredient_evidence
