legacy_anchor_drug_id,canonical_rxcui,anchor_drug_id,canonical_drug_name,canonical_tty,default_rule
25690,8133,3943,phenmetrazine,IN,direct_anchor_exact_rxnorm
25691,8133,3943,phenmetrazine,IN,direct_anchor_exact_rxnorm
25692,8134,3944,phenobarbital,IN,direct_anchor_exact_rxnorm
25694,8134,3944,phenobarbital,IN,direct_anchor_exact_rxnorm
25696,33290,3945,phenol,IN,direct_anchor_exact_rxnorm
25697,1495318,3946,phenolate,IN,direct_anchor_exact_rxnorm
25698,155122,3947,phenolphthalein,IN,direct_anchor_exact_rxnorm
25699,1651702,3948,phenolsulfonate,IN,direct_anchor_exact_rxnorm
25700,8141,3949,phenolsulfonphthalein,IN,direct_anchor_exact_rxnorm
25702,8143,3950,phenoperidine,IN,direct_anchor_exact_rxnorm
25705,33303,3951,phenothrin,IN,direct_anchor_exact_rxnorm
25706,1426336,3952,phenoxyacetate,IN,direct_anchor_exact_rxnorm
25707,8149,3953,phenoxybenzamine,IN,direct_anchor_exact_rxnorm
25708,89552,3954,phenoxyethanol,IN,direct_anchor_exact_rxnorm
25711,8150,3955,phenprocoumon,IN,direct_anchor_exact_rxnorm
25714,33309,3956,phensuximide,IN,direct_anchor_exact_rxnorm
25715,8152,3957,phentermine,IN,direct_anchor_exact_rxnorm
25717,8153,3958,phentolamine,IN,direct_anchor_exact_rxnorm
25722,36122,3959,phenyl salicylate,IN,direct_anchor_exact_rxnorm
25723,1310585,3960,phenyl trimethicone,IN,direct_anchor_exact_rxnorm
25727,1367159,3961,phenylacetaldehyde,IN,direct_anchor_exact_rxnorm
25728,70619,3962,phenylacetate,IN,direct_anchor_exact_rxnorm
25729,70619,3962,phenylacetate,IN,direct_anchor_exact_rxnorm
25732,8156,3963,phenylalanine,IN,direct_anchor_exact_rxnorm
25740,8160,3964,phenylbutazone,IN,direct_anchor_exact_rxnorm
25741,81647,3965,phenylbutyrate,IN,unique_convergent_term_evidence
25743,8163,3966,phenylephrine,IN,direct_anchor_exact_rxnorm
25747,8126,3967,phenylethyl alcohol,IN,direct_anchor_exact_rxnorm
25748,1313724,3968,phenylethyl resorcinol,IN,direct_anchor_exact_rxnorm
25751,1426779,3970,phenylmercury,IN,direct_anchor_exact_rxnorm
25754,89722,3969,phenylmercuric nitrate,IN,direct_anchor_exact_rxnorm
25756,8175,3971,phenylpropanolamine,IN,direct_anchor_exact_rxnorm
25757,1007119,108,acetaminophen / chlorpheniramine / dextromethorphan / phenylpropanolamine,MIN,direct_anchor_exact_rxnorm
25761,33408,3972,phenyltoloxamine,IN,direct_anchor_exact_rxnorm
25766,8183,3973,phenytoin,IN,direct_anchor_exact_rxnorm
25770,851994,5060,timothy grass pollen extract,IN,unique_convergent_term_evidence
25773,1368167,3974,phloretin,IN,direct_anchor_exact_rxnorm
25774,1362735,3975,phlorhizin,IN,unique_convergent_term_evidence
25775,8196,3976,phloroglucinol,IN,direct_anchor_exact_rxnorm
25776,1310707,1484,d&c red no. 28,IN,unique_convergent_term_evidence
25777,852704,1525,date palm pollen extract,IN,unique_convergent_term_evidence
25778,33431,3977,pholcodine,IN,direct_anchor_exact_rxnorm
25779,33432,3978,pholedrine,IN,direct_anchor_exact_rxnorm
25789,486961,3979,phosphate ion,IN,direct_anchor_exact_rxnorm
25792,89959,3980,phosphatidylserine,IN,unique_convergent_term_evidence
25799,8226,3981,phosphocysteamine,IN,direct_anchor_exact_rxnorm
25814,8259,3982,phosphoric acid,IN,direct_anchor_exact_rxnorm
25815,8263,3983,phosphorus,IN,direct_anchor_exact_rxnorm
25816,121070,1215,chromic phosphate p32,IN,unique_convergent_term_evidence
25823,23066,1670,dihematoporphyrin ether,IN,direct_anchor_exact_rxnorm
25829,1999764,3998,pigment blue 16,IN,unique_convergent_term_evidence
25831,89736,3984,phthalylsulfacetamide,IN,direct_anchor_exact_rxnorm
25833,33632,3985,phthalylsulfathiazole,IN,direct_anchor_exact_rxnorm
25836,966692,214,algal fungi allergenic extract,IN,unique_convergent_term_evidence
25838,8299,3986,physostigmine,IN,direct_anchor_exact_rxnorm
25839,392457,3987,physostigmine / pilocarpine,MIN,direct_anchor_exact_rxnorm
25840,8299,3986,physostigmine,IN,direct_anchor_exact_rxnorm
25843,8302,3988,phytic acid,IN,direct_anchor_exact_rxnorm
25849,1363444,3989,phytosphingosine,IN,direct_anchor_exact_rxnorm
25888,1940636,3990,pibrentasvir,IN,direct_anchor_exact_rxnorm
25894,900704,766,blue spruce pollen extract,IN,unique_convergent_term_evidence
25909,33684,3992,picolinic acid,IN,direct_anchor_exact_rxnorm
25914,1546458,3993,picosulfurate,IN,direct_anchor_exact_rxnorm
25918,1443000,3994,picrate,IN,direct_anchor_exact_rxnorm
25921,2539172,3995,picrotoxin,IN,direct_anchor_exact_rxnorm
25934,9036,4301,pyrrolidonecarboxylic acid,IN,unique_convergent_term_evidence
25935,40450,3996,pidotimod,IN,direct_anchor_exact_rxnorm
25939,2556617,3997,piflufolastat,IN,unique_convergent_term_evidence
25946,82910,4000,piketoprofen,IN,direct_anchor_exact_rxnorm
25949,8328,4001,pilocarpine,IN,direct_anchor_exact_rxnorm
25952,1311670,4002,pimagedine,IN,direct_anchor_exact_rxnorm
25953,1311670,4002,pimagedine,IN,direct_anchor_exact_rxnorm
25956,1791685,4003,pimavanserin,IN,direct_anchor_exact_rxnorm
25957,1791685,4003,pimavanserin,IN,direct_anchor_exact_rxnorm
25958,2673756,4004,pimeclone,IN,direct_anchor_exact_rxnorm
25959,321952,4005,pimecrolimus,IN,direct_anchor_exact_rxnorm
25964,33712,4006,pimethixene,IN,direct_anchor_exact_rxnorm
25975,1110783,4007,pimobendan,IN,direct_anchor_exact_rxnorm
25979,8331,4008,pimozide,IN,direct_anchor_exact_rxnorm
25981,33717,4010,pinacidil,IN,direct_anchor_exact_rxnorm
25985,33724,4011,pinaverium,IN,direct_anchor_exact_rxnorm
25986,33724,4011,pinaverium,IN,direct_anchor_exact_rxnorm
25989,8332,4012,pindolol,IN,direct_anchor_exact_rxnorm
25990,1360627,4014,pine needle oil (pinus mugo),IN,direct_anchor_exact_rxnorm
25991,8333,4015,pine tar,IN,direct_anchor_exact_rxnorm
26001,1014690,2837,jack pine pollen extract,IN,unique_convergent_term_evidence
26002,898324,3041,lodgepole pine pollen extract,IN,unique_convergent_term_evidence
26004,852709,4605,shortleaf pine pollen extract,IN,unique_convergent_term_evidence
26005,900731,4644,slash pine pollen extract,IN,unique_convergent_term_evidence
26006,900743,5386,western white pine pollen extract,IN,unique_convergent_term_evidence
26007,900750,521,austrian pine pollen extract,IN,unique_convergent_term_evidence
26008,1014360,3054,longleaf pine pollen extract,IN,unique_convergent_term_evidence
26009,852716,5421,yellow pine pollen extract,IN,unique_convergent_term_evidence
26010,900754,4367,red pine pollen extract,IN,unique_convergent_term_evidence
26011,900758,4050,pitch pine pollen extract,IN,unique_convergent_term_evidence
26012,852738,1819,eastern white pine pollen extract,IN,unique_convergent_term_evidence
26013,900764,4555,scotch pine pollen extract,IN,unique_convergent_term_evidence
26014,900770,3039,loblolly pine pollen extract,IN,unique_convergent_term_evidence
26015,900777,2838,japanese black pine pollen extract,IN,unique_convergent_term_evidence
26016,1013913,4556,scrub pine pollen extract,IN,unique_convergent_term_evidence
26017,33738,4016,pioglitazone,IN,direct_anchor_exact_rxnorm
26020,33739,4017,pipamperone,IN,direct_anchor_exact_rxnorm
26021,33740,4018,pipazethate,IN,direct_anchor_exact_rxnorm
26022,33740,4018,pipazethate,IN,direct_anchor_exact_rxnorm
26024,33742,4019,pipecuronium,IN,direct_anchor_exact_rxnorm
26025,33742,4019,pipecuronium,IN,direct_anchor_exact_rxnorm
26026,113831,4020,pipemidate,IN,direct_anchor_exact_rxnorm
26028,33743,4021,pipenzolate,IN,direct_anchor_exact_rxnorm
26029,33743,4021,pipenzolate,IN,direct_anchor_exact_rxnorm
26031,8338,4022,piperacetazine,IN,direct_anchor_exact_rxnorm
26032,8339,4023,piperacillin,IN,direct_anchor_exact_rxnorm
26036,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26037,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26039,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26040,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26041,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26042,8340,4024,piperazine,IN,direct_anchor_exact_rxnorm
26046,59064,4025,piperidolate,IN,direct_anchor_exact_rxnorm
26047,59064,4025,piperidolate,IN,direct_anchor_exact_rxnorm
26048,1311146,4026,piperine,IN,direct_anchor_exact_rxnorm
26049,8345,4027,piperonyl butoxide,IN,direct_anchor_exact_rxnorm
26055,8347,4029,pipobroman,IN,direct_anchor_exact_rxnorm
26059,8348,4030,pipothiazine,IN,unique_convergent_term_evidence
26060,8348,4030,pipothiazine,IN,direct_anchor_exact_rxnorm
26062,33758,4031,pipoxolan,IN,direct_anchor_exact_rxnorm
26063,33758,4031,pipoxolan,IN,direct_anchor_exact_rxnorm
26071,33761,4032,piprozoline,IN,unique_convergent_term_evidence
26075,8351,4033,piracetam,IN,direct_anchor_exact_rxnorm
26079,33764,4034,pirarubicin,IN,direct_anchor_exact_rxnorm
26086,33767,4035,pirbuterol,IN,direct_anchor_exact_rxnorm
26087,33767,4035,pirbuterol,IN,direct_anchor_exact_rxnorm
26091,228080,4036,pirenoxine,IN,direct_anchor_exact_rxnorm
26093,8352,4037,pirenzepine,IN,direct_anchor_exact_rxnorm
26094,8352,4037,pirenzepine,IN,direct_anchor_exact_rxnorm
26097,33770,4038,piretanide,IN,direct_anchor_exact_rxnorm
26098,1592254,4039,pirfenidone,IN,direct_anchor_exact_rxnorm
26099,8353,4040,piribedil,IN,direct_anchor_exact_rxnorm
26102,1947299,4041,piridocaine,IN,direct_anchor_exact_rxnorm
26103,1947299,4041,piridocaine,IN,direct_anchor_exact_rxnorm
26120,1367292,4042,pirlimycin,IN,direct_anchor_exact_rxnorm
26121,1367292,4042,pirlimycin,IN,direct_anchor_exact_rxnorm
26128,2058907,4043,piroctone,IN,direct_anchor_exact_rxnorm
26129,33783,4044,piroctone olamine,IN,direct_anchor_exact_rxnorm
26141,8356,4045,piroxicam,IN,direct_anchor_exact_rxnorm
26142,8356,4045,piroxicam,IN,direct_anchor_exact_rxnorm
26152,904606,4047,pistachio nut allergenic extract,IN,unique_convergent_term_evidence
26154,861634,4049,pitavastatin,IN,direct_anchor_exact_rxnorm
26155,861634,4049,pitavastatin,IN,direct_anchor_exact_rxnorm
26158,2197878,4051,pitolisant,IN,direct_anchor_exact_rxnorm
26159,2197878,4051,pitolisant,IN,direct_anchor_exact_rxnorm
26164,8372,4052,pivampicillin,IN,direct_anchor_exact_rxnorm
26165,8372,4052,pivampicillin,IN,direct_anchor_exact_rxnorm
26170,627,307,amdinocillin pivoxil,IN,unique_convergent_term_evidence
26178,8373,4054,pizotyline,IN,unique_convergent_term_evidence
26193,852742,1901,english plantain pollen extract,IN,unique_convergent_term_evidence
26195,82088,4056,plantago seed,IN,direct_anchor_exact_rxnorm
26196,33835,4057,plasma protein fraction,IN,unique_convergent_term_evidence
26202,2557200,4058,plasminogen,IN,direct_anchor_exact_rxnorm
26208,900788,3153,maple leaf sycamore pollen extract,IN,unique_convergent_term_evidence
26210,852750,5383,western sycamore pollen extract,IN,unique_convergent_term_evidence
26238,1307614,4060,platycodon grandiflorum root extract,IN,unique_convergent_term_evidence
26241,32968,1307,clopidogrel,IN,direct_anchor_exact_rxnorm
26243,2049549,4061,plazomicin,IN,direct_anchor_exact_rxnorm
26244,2049549,4061,plazomicin,IN,direct_anchor_exact_rxnorm
26245,1873752,4062,plecanatide,IN,direct_anchor_exact_rxnorm
26268,2727175,4065,plozasiran,IN,direct_anchor_exact_rxnorm
26269,2727175,4065,plozasiran,IN,direct_anchor_exact_rxnorm
26304,898404,397,annual bluegrass pollen extract,IN,unique_convergent_term_evidence
26305,1014731,951,canadian bluegrass pollen extract,IN,unique_convergent_term_evidence
26306,852834,2856,kentucky bluegrass pollen extract,IN,unique_convergent_term_evidence
26313,8463,4066,podofilox,IN,direct_anchor_exact_rxnorm
26314,8462,4067,podophyllin,IN,direct_anchor_exact_rxnorm
26316,1314376,4068,polacrilin,IN,direct_anchor_exact_rxnorm
26317,2179843,4069,polaprezinc,IN,direct_anchor_exact_rxnorm
26319,2174090,4070,polatuzumab vedotin,IN,direct_anchor_exact_rxnorm
26320,33926,4071,poldine,IN,direct_anchor_exact_rxnorm
26321,33926,4071,poldine,IN,direct_anchor_exact_rxnorm
26323,2668059,4072,policapram,IN,direct_anchor_exact_rxnorm
26324,54908,4073,policresulen,IN,direct_anchor_exact_rxnorm
26326,968170,4074,polidocanol,IN,direct_anchor_exact_rxnorm
26327,1426892,4075,polidronium,IN,direct_anchor_exact_rxnorm
26328,1426339,4076,polifeprosan 20,IN,direct_anchor_exact_rxnorm
26332,1541249,4077,polignate sodium,IN,direct_anchor_exact_rxnorm
26333,1373041,4078,polihexanide,IN,direct_anchor_exact_rxnorm
26338,763096,4079,"poliovirus vaccine inactivated, type 1 (mahoney)",IN,unique_convergent_term_evidence
26340,763098,4080,"poliovirus vaccine inactivated, type 2 (mef-1)",IN,unique_convergent_term_evidence
26342,763100,4081,"poliovirus vaccine inactivated, type 3 (saukett)",IN,unique_convergent_term_evidence
26345,1294634,4366,red paper wasp venom protein,IN,unique_convergent_term_evidence
26346,1294628,1371,common paper wasp venom protein,IN,unique_convergent_term_evidence
26347,1294632,3626,northern paper wasp venom protein,IN,unique_convergent_term_evidence
26348,1294630,3338,metricus paper wasp venom protein,IN,unique_convergent_term_evidence
26350,1549143,4082,polixetonium,IN,direct_anchor_exact_rxnorm
26358,1314414,4083,poloxalene,IN,direct_anchor_exact_rxnorm
26359,155152,4084,poloxamer 188,IN,direct_anchor_exact_rxnorm
26360,1492190,4085,poloxamer 237,IN,direct_anchor_exact_rxnorm
26361,1486516,4086,poloxamer 331,IN,direct_anchor_exact_rxnorm
26362,155155,4087,poloxamer 407,IN,direct_anchor_exact_rxnorm
26370,1993232,4088,polyacrylamide (crosslinked; 2 mole percent bisacrylamide),IN,direct_anchor_exact_rxnorm
26372,1314381,4089,polyaminopropyl biguanide,IN,direct_anchor_exact_rxnorm
26375,2049679,4090,polybutester,IN,direct_anchor_exact_rxnorm
26378,1364277,4091,polydatin,IN,direct_anchor_exact_rxnorm
26379,1363053,4092,polydextrose,IN,direct_anchor_exact_rxnorm
26381,34119,4093,polyestradiol,IN,direct_anchor_exact_rxnorm
26384,1367110,4094,polyethylene glycol 1450,IN,direct_anchor_exact_rxnorm
26385,1314382,4095,polyethylene glycol 1500,IN,direct_anchor_exact_rxnorm
26387,1368864,4096,polyethylene glycol 200,IN,direct_anchor_exact_rxnorm
26388,8513,4097,polyethylene glycol 300,IN,direct_anchor_exact_rxnorm
26389,1312707,4099,polyethylene glycol 3500,IN,direct_anchor_exact_rxnorm
26390,8514,4100,polyethylene glycol 400,IN,direct_anchor_exact_rxnorm
26392,1358490,4102,polyethylene glycol 4500,IN,direct_anchor_exact_rxnorm
26393,1310598,4103,polyethylene glycol 600,IN,direct_anchor_exact_rxnorm
26395,1307313,4105,polyethylene glycol 800,IN,direct_anchor_exact_rxnorm
26396,1314204,4106,polyethylene glycol 900,IN,direct_anchor_exact_rxnorm
26399,1310087,4107,polygala senega root extract,IN,unique_convergent_term_evidence
26401,8521,4108,polygeline,IN,direct_anchor_exact_rxnorm
26404,2466982,4109,polyglycolate,IN,direct_anchor_exact_rxnorm
26410,8536,4111,polymyxin b,IN,direct_anchor_exact_rxnorm
26416,34188,4112,polynoxylin,IN,direct_anchor_exact_rxnorm
26417,1309246,4113,polyoxyl 35 castor oil,IN,direct_anchor_exact_rxnorm
26419,1426432,4114,polyoxyl 40 stearate,IN,direct_anchor_exact_rxnorm
26421,1367143,4115,polyquaternium-10 (400 cps at 2%),IN,direct_anchor_exact_rxnorm
26422,1804843,4116,polysaccharide-k,IN,direct_anchor_exact_rxnorm
26424,1367142,4117,polysilicone-15,IN,direct_anchor_exact_rxnorm
26425,8559,4118,polysorbate 20,IN,direct_anchor_exact_rxnorm
26426,1368867,4119,polysorbate 60,IN,direct_anchor_exact_rxnorm
26427,1426405,4120,polysorbate 65,IN,direct_anchor_exact_rxnorm
26428,8560,4121,polysorbate 80,IN,direct_anchor_exact_rxnorm
26429,1368887,4122,polysorbate 85,IN,direct_anchor_exact_rxnorm
26430,1085955,4124,polysulfated glycosaminoglycan,IN,direct_anchor_exact_rxnorm
26431,1358182,4125,polytetrafluoroethylene,IN,direct_anchor_exact_rxnorm
26432,8565,4126,polythiazide,IN,direct_anchor_exact_rxnorm
26436,8570,4128,polyvinyl alcohol,IN,direct_anchor_exact_rxnorm
26443,1369713,4129,pomalidomide,IN,direct_anchor_exact_rxnorm
26444,725206,4130,pomegranate extract,IN,unique_convergent_term_evidence
26451,298983,4132,ponazuril,IN,direct_anchor_exact_rxnorm
26452,2532300,4133,ponesimod,IN,direct_anchor_exact_rxnorm
26457,852382,5395,white poplar pollen extract,IN,unique_convergent_term_evidence
26459,852363,1818,eastern cottonwood pollen extract,IN,unique_convergent_term_evidence
26460,867297,4055,plains cottonwood pollen extract,IN,unique_convergent_term_evidence
26461,852355,2306,fremont cottonwood pollen extract,IN,unique_convergent_term_evidence
26463,852339,478,aspen pollen extract,IN,unique_convergent_term_evidence
26464,236381,4134,poractant alfa,IN,direct_anchor_exact_rxnorm
26481,282446,4135,posaconazole,IN,direct_anchor_exact_rxnorm
26493,8588,4137,potassium,IN,direct_anchor_exact_rxnorm
26495,54987,4138,potassium acetate,IN,direct_anchor_exact_rxnorm
26498,8589,4139,potassium aspartate,IN,direct_anchor_exact_rxnorm
26499,34296,4140,potassium bicarbonate,IN,direct_anchor_exact_rxnorm
26500,1366859,2585,hydrogen sulfite,IN,direct_anchor_exact_rxnorm
26501,223779,4141,potassium bitartrate,IN,direct_anchor_exact_rxnorm
26502,34300,4142,potassium carbonate,IN,direct_anchor_exact_rxnorm
26503,1318915,4150,potassium ion,IN,unique_convergent_term_evidence
26504,8591,4143,potassium chloride,IN,direct_anchor_exact_rxnorm
26507,54993,4144,potassium citrate,IN,direct_anchor_exact_rxnorm
26508,1923817,1447,cyanide,IN,direct_anchor_exact_rxnorm
26509,8595,4145,potassium dichromate,IN,direct_anchor_exact_rxnorm
26512,89903,4146,potassium gluconate,IN,direct_anchor_exact_rxnorm
26514,636827,2475,guaiacolsulfonate,IN,direct_anchor_exact_rxnorm
26516,34311,4147,potassium hydroxide,IN,direct_anchor_exact_rxnorm
26517,34312,4148,potassium iodate,IN,direct_anchor_exact_rxnorm
26518,8597,4149,potassium iodide,IN,direct_anchor_exact_rxnorm
26519,314797,4151,potassium lactate,IN,direct_anchor_exact_rxnorm
26520,314797,4151,potassium lactate,IN,direct_anchor_exact_rxnorm
26521,1362899,4152,potassium metabisulfite,IN,direct_anchor_exact_rxnorm
26522,1364922,4110,polymetaphosphate,IN,direct_anchor_exact_rxnorm
26523,34316,4153,potassium nitrate,IN,direct_anchor_exact_rxnorm
26525,70616,3671,oleate,IN,direct_anchor_exact_rxnorm
26527,34318,4154,potassium perchlorate,IN,direct_anchor_exact_rxnorm
26528,8604,4155,potassium permanganate,IN,direct_anchor_exact_rxnorm
26533,9525,4515,salicylic acid,IN,direct_anchor_exact_rxnorm
26535,1311363,4157,potassium sodium tartrate,IN,direct_anchor_exact_rxnorm
26536,34323,4158,potassium sulfate,IN,direct_anchor_exact_rxnorm
26538,1376155,4159,potassium triiodide,IN,direct_anchor_exact_rxnorm
26544,8610,4161,povidone,IN,direct_anchor_exact_rxnorm
26545,8610,4161,povidone,IN,direct_anchor_exact_rxnorm
26546,8611,4163,povidone-iodine,IN,direct_anchor_exact_rxnorm
26553,2663938,4164,pozelimab,IN,direct_anchor_exact_rxnorm
26562,1313178,4165,ppg-15 stearyl ether,IN,direct_anchor_exact_rxnorm
26574,8620,4166,practolol,IN,direct_anchor_exact_rxnorm
26575,1037042,1488,dabigatran etexilate,IN,unique_convergent_term_evidence
26576,1037042,1488,dabigatran etexilate,IN,direct_anchor_exact_rxnorm
26579,2713314,4167,prademagene zamikeracel,IN,direct_anchor_exact_rxnorm
26583,1367269,4168,pradofloxacin,IN,direct_anchor_exact_rxnorm
26585,8622,4170,prajmaline,IN,direct_anchor_exact_rxnorm
26586,8622,4170,prajmaline,IN,direct_anchor_exact_rxnorm
26588,34345,4172,pralidoxime,IN,direct_anchor_exact_rxnorm
26589,465370,515,atropine / pralidoxime,MIN,direct_anchor_exact_rxnorm
26590,34345,4172,pralidoxime,IN,direct_anchor_exact_rxnorm
26591,34345,4172,pralidoxime,IN,direct_anchor_exact_rxnorm
26592,1492039,4173,pralmorelin,IN,direct_anchor_exact_rxnorm
26593,1492039,4173,pralmorelin,IN,direct_anchor_exact_rxnorm
26598,746741,4175,pramipexole,IN,direct_anchor_exact_rxnorm
26602,190433,4176,pramiverine,IN,direct_anchor_exact_rxnorm
26603,139953,4177,pramlintide,IN,direct_anchor_exact_rxnorm
26604,139953,4177,pramlintide,IN,direct_anchor_exact_rxnorm
26605,34347,4178,pramoxine,IN,unique_convergent_term_evidence
26617,3143,4179,prasterone,IN,direct_anchor_exact_rxnorm
26619,3143,4179,prasterone,IN,direct_anchor_exact_rxnorm
26622,613391,4180,prasugrel,IN,direct_anchor_exact_rxnorm
26625,42463,4181,pravastatin,IN,direct_anchor_exact_rxnorm
26629,34347,4178,pramoxine,IN,direct_anchor_exact_rxnorm
26631,1716191,2643,idarucizumab,IN,direct_anchor_exact_rxnorm
26634,8627,4182,prazepam,IN,direct_anchor_exact_rxnorm
26636,8628,4183,praziquantel,IN,direct_anchor_exact_rxnorm
26639,8629,4185,prazosin,IN,direct_anchor_exact_rxnorm
26660,168651,4186,prednazoline,IN,direct_anchor_exact_rxnorm
26666,34369,4187,prednicarbate,IN,direct_anchor_exact_rxnorm
26671,8637,4188,prednimustine,IN,direct_anchor_exact_rxnorm
26675,8638,4189,prednisolone,IN,direct_anchor_exact_rxnorm
26685,12473,4193,prednylidene,IN,direct_anchor_exact_rxnorm
26692,187832,4194,pregabalin,IN,direct_anchor_exact_rxnorm
26695,114052,4195,pregnenolone,IN,direct_anchor_exact_rxnorm
26702,214156,111,acetaminophen / pamabrom / pyrilamine,MIN,direct_anchor_exact_rxnorm
26711,8674,4196,prenylamine,IN,direct_anchor_exact_rxnorm
26721,2198359,4197,pretomanid,IN,direct_anchor_exact_rxnorm
26722,17128,2914,lansoprazole,IN,direct_anchor_exact_rxnorm
26725,2566305,4745,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 10a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 11a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 12f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 15b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 8 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,MIN,direct_anchor_exact_rxnorm
26729,1368533,4198,prezatide,IN,direct_anchor_exact_rxnorm
26730,1314233,4199,prezatide copper,IN,direct_anchor_exact_rxnorm
26731,1314596,4200,prezatide copper acetate,IN,direct_anchor_exact_rxnorm
26732,1598380,1336,cobicistat / darunavir,MIN,direct_anchor_exact_rxnorm
26744,34479,4201,pridinol,IN,direct_anchor_exact_rxnorm
26749,236174,4202,prifinium,IN,direct_anchor_exact_rxnorm
26753,7646,3691,omeprazole,IN,direct_anchor_exact_rxnorm
26756,8687,4204,primaquine,IN,direct_anchor_exact_rxnorm
26763,34482,1233,cilastatin / imipenem,MIN,direct_anchor_exact_rxnorm
26767,8691,4205,primidone,IN,direct_anchor_exact_rxnorm
26771,1311310,4206,primula veris extract,IN,direct_anchor_exact_rxnorm
26772,2479689,4207,primycin,IN,direct_anchor_exact_rxnorm
26783,66958,4208,pristinamycin,IN,direct_anchor_exact_rxnorm
26813,8699,4212,probucol,IN,direct_anchor_exact_rxnorm
26815,8700,4213,procainamide,IN,direct_anchor_exact_rxnorm
26816,8700,4213,procainamide,IN,direct_anchor_exact_rxnorm
26817,8701,4214,procaine,IN,direct_anchor_exact_rxnorm
26820,8701,4214,procaine,IN,direct_anchor_exact_rxnorm
26824,34530,4216,procaterol,IN,direct_anchor_exact_rxnorm
26825,34530,4216,procaterol,IN,direct_anchor_exact_rxnorm
26827,8704,4217,prochlorperazine,IN,direct_anchor_exact_rxnorm
26835,34347,4178,pramoxine,IN,direct_anchor_exact_rxnorm
26836,8718,4218,procyclidine,IN,direct_anchor_exact_rxnorm
26837,8718,4218,procyclidine,IN,direct_anchor_exact_rxnorm
26852,4134,4219,profenamine,IN,direct_anchor_exact_rxnorm
26855,1670383,2094,factor ix complex,IN,direct_anchor_exact_rxnorm
26856,8723,4220,proflavine,IN,direct_anchor_exact_rxnorm
26858,8723,4220,proflavine,IN,direct_anchor_exact_rxnorm
26863,34568,4221,progabide,IN,direct_anchor_exact_rxnorm
26867,34769,4223,proglumetacin,IN,direct_anchor_exact_rxnorm
26868,8730,4224,proglumide,IN,direct_anchor_exact_rxnorm
26870,2382,4225,proguanil,IN,direct_anchor_exact_rxnorm
26878,8737,4226,proline,IN,direct_anchor_exact_rxnorm
26879,8737,4226,proline,IN,direct_anchor_exact_rxnorm
26882,34604,4227,prolintane,IN,direct_anchor_exact_rxnorm
26883,34604,4227,prolintane,IN,direct_anchor_exact_rxnorm
26886,8742,4228,promazine,IN,direct_anchor_exact_rxnorm
26887,8742,4228,promazine,IN,direct_anchor_exact_rxnorm
26890,8744,4229,promegestone,IN,direct_anchor_exact_rxnorm
26891,34625,4230,promestriene,IN,direct_anchor_exact_rxnorm
26892,8745,4231,promethazine,IN,direct_anchor_exact_rxnorm
26893,8745,4231,promethazine,IN,direct_anchor_exact_rxnorm
26901,8754,4232,propafenone,IN,direct_anchor_exact_rxnorm
26902,8754,4232,propafenone,IN,direct_anchor_exact_rxnorm
26903,158660,4275,proxigermanium,IN,unique_convergent_term_evidence
26904,34633,4233,propamidine,IN,direct_anchor_exact_rxnorm
26905,1362877,4234,propane,IN,direct_anchor_exact_rxnorm
26907,8758,4235,propanidid,IN,direct_anchor_exact_rxnorm
26909,34658,4244,propionic acid,IN,unique_convergent_term_evidence
26911,8761,4236,propantheline,IN,direct_anchor_exact_rxnorm
