legacy_regimen_id,legacy_anchor_drug_id,source_id,quarantine_reason
1607,10266,7,drug_anchor_not_uniquely_validated
1608,3438,7,drug_anchor_not_uniquely_validated
1608,10266,7,drug_anchor_not_uniquely_validated
1609,10266,1,drug_anchor_not_uniquely_validated
1610,3438,1,drug_anchor_not_uniquely_validated
1610,3438,7,drug_anchor_not_uniquely_validated
1610,10266,1,drug_anchor_not_uniquely_validated
1610,10266,7,drug_anchor_not_uniquely_validated
1610,13255,1,drug_anchor_not_uniquely_validated
1610,13255,7,drug_anchor_not_uniquely_validated
1611,3438,7,drug_anchor_not_uniquely_validated
1611,10266,7,drug_anchor_not_uniquely_validated
1611,13255,7,drug_anchor_not_uniquely_validated
1612,3438,1,drug_anchor_not_uniquely_validated
1612,10266,1,drug_anchor_not_uniquely_validated
1612,13255,1,drug_anchor_not_uniquely_validated
1613,10266,7,drug_anchor_not_uniquely_validated
1617,10266,1,drug_anchor_not_uniquely_validated
1618,10266,1,drug_anchor_not_uniquely_validated
1618,10266,7,drug_anchor_not_uniquely_validated
1619,10266,1,drug_anchor_not_uniquely_validated
1619,13255,1,drug_anchor_not_uniquely_validated
1619,13255,7,drug_anchor_not_uniquely_validated
1620,3477,1,drug_anchor_not_uniquely_validated
1622,3438,7,drug_anchor_not_uniquely_validated
1624,3438,1,drug_anchor_not_uniquely_validated
1624,3438,7,drug_anchor_not_uniquely_validated
1624,13255,1,drug_anchor_not_uniquely_validated
1624,13255,7,drug_anchor_not_uniquely_validated
1625,3438,1,drug_anchor_not_uniquely_validated
1625,13255,1,drug_anchor_not_uniquely_validated
1626,3414,1,drug_anchor_not_uniquely_validated
1627,13255,1,drug_anchor_not_uniquely_validated
1629,13255,1,drug_anchor_not_uniquely_validated
1630,10266,1,drug_anchor_not_uniquely_validated
1630,10266,7,drug_anchor_not_uniquely_validated
1630,13255,1,drug_anchor_not_uniquely_validated
1630,13255,7,drug_anchor_not_uniquely_validated
1632,10266,7,drug_anchor_not_uniquely_validated
1632,13255,7,drug_anchor_not_uniquely_validated
1634,3438,1,drug_anchor_not_uniquely_validated
1634,13255,1,drug_anchor_not_uniquely_validated
1642,3438,7,drug_anchor_not_uniquely_validated
1646,5536,1,drug_anchor_not_uniquely_validated
1648,3438,1,drug_anchor_not_uniquely_validated
1649,3438,1,drug_anchor_not_uniquely_validated
1653,3729,1,drug_anchor_not_uniquely_validated
1653,9253,1,drug_anchor_not_uniquely_validated
1653,10266,1,drug_anchor_not_uniquely_validated
1655,23500,1,drug_anchor_not_uniquely_validated
1663,3438,1,drug_anchor_not_uniquely_validated
1664,3438,1,drug_anchor_not_uniquely_validated
1665,3477,1,drug_anchor_not_uniquely_validated
1665,3729,1,drug_anchor_not_uniquely_validated
1665,13255,1,drug_anchor_not_uniquely_validated
1666,3477,1,drug_anchor_not_uniquely_validated
1666,3729,1,drug_anchor_not_uniquely_validated
1666,13255,1,drug_anchor_not_uniquely_validated
1667,10266,7,drug_anchor_not_uniquely_validated
1667,13255,7,drug_anchor_not_uniquely_validated
1668,3438,1,drug_anchor_not_uniquely_validated
1669,3438,1,drug_anchor_not_uniquely_validated
1672,3438,1,drug_anchor_not_uniquely_validated
1672,10266,1,drug_anchor_not_uniquely_validated
1673,3438,7,drug_anchor_not_uniquely_validated
1673,12020,7,drug_anchor_not_uniquely_validated
1674,3477,1,drug_anchor_not_uniquely_validated
1674,3729,1,drug_anchor_not_uniquely_validated
1675,3414,1,drug_anchor_not_uniquely_validated
1675,3729,1,drug_anchor_not_uniquely_validated
1678,3438,1,drug_anchor_not_uniquely_validated
1678,10266,1,drug_anchor_not_uniquely_validated
1679,3729,7,drug_anchor_not_uniquely_validated
1679,10266,7,drug_anchor_not_uniquely_validated
1680,3729,7,drug_anchor_not_uniquely_validated
1680,10266,7,drug_anchor_not_uniquely_validated
1683,10266,1,drug_anchor_not_uniquely_validated
1684,24013,1,drug_anchor_not_uniquely_validated
1686,3438,1,drug_anchor_not_uniquely_validated
1686,3438,7,drug_anchor_not_uniquely_validated
1686,10266,1,drug_anchor_not_uniquely_validated
1686,10266,7,drug_anchor_not_uniquely_validated
1687,3729,1,drug_anchor_not_uniquely_validated
1692,9206,1,drug_anchor_not_uniquely_validated
1694,10266,7,drug_anchor_not_uniquely_validated
1695,10266,7,drug_anchor_not_uniquely_validated
1696,3438,1,drug_anchor_not_uniquely_validated
1696,3438,7,drug_anchor_not_uniquely_validated
1696,10266,1,drug_anchor_not_uniquely_validated
1696,10266,7,drug_anchor_not_uniquely_validated
1698,10266,1,drug_anchor_not_uniquely_validated
1705,3438,7,drug_anchor_not_uniquely_validated
1705,13255,7,drug_anchor_not_uniquely_validated
1706,3438,1,drug_anchor_not_uniquely_validated
1706,10266,1,drug_anchor_not_uniquely_validated
1707,3438,7,drug_anchor_not_uniquely_validated
1708,3438,1,drug_anchor_not_uniquely_validated
1708,10266,1,drug_anchor_not_uniquely_validated
1709,3438,1,drug_anchor_not_uniquely_validated
1709,10266,1,drug_anchor_not_uniquely_validated
1715,30772,1,drug_anchor_not_uniquely_validated
1721,3438,1,drug_anchor_not_uniquely_validated
1721,3477,1,drug_anchor_not_uniquely_validated
1722,3438,1,drug_anchor_not_uniquely_validated
1722,3438,7,drug_anchor_not_uniquely_validated
1727,3729,7,drug_anchor_not_uniquely_validated
1727,10266,7,drug_anchor_not_uniquely_validated
1728,13255,7,drug_anchor_not_uniquely_validated
1732,13255,7,drug_anchor_not_uniquely_validated
1735,10266,1,drug_anchor_not_uniquely_validated
1738,3438,7,drug_anchor_not_uniquely_validated
1739,3477,1,drug_anchor_not_uniquely_validated
1739,3729,1,drug_anchor_not_uniquely_validated
1741,3477,1,drug_anchor_not_uniquely_validated
1744,3438,1,drug_anchor_not_uniquely_validated
1745,3438,1,drug_anchor_not_uniquely_validated
1746,3438,1,drug_anchor_not_uniquely_validated
1752,10266,1,drug_anchor_not_uniquely_validated
1756,10266,7,drug_anchor_not_uniquely_validated
1757,10266,1,drug_anchor_not_uniquely_validated
1762,13255,1,drug_anchor_not_uniquely_validated
1770,3438,7,drug_anchor_not_uniquely_validated
1772,25973,1,drug_anchor_not_uniquely_validated
1775,26174,1,drug_anchor_not_uniquely_validated
1780,3438,7,drug_anchor_not_uniquely_validated
1780,10266,7,drug_anchor_not_uniquely_validated
1781,10266,1,drug_anchor_not_uniquely_validated
1782,3438,7,drug_anchor_not_uniquely_validated
1782,3729,7,drug_anchor_not_uniquely_validated
1782,10266,7,drug_anchor_not_uniquely_validated
1784,3438,1,drug_anchor_not_uniquely_validated
1784,10266,1,drug_anchor_not_uniquely_validated
1785,3477,1,drug_anchor_not_uniquely_validated
1786,10266,1,drug_anchor_not_uniquely_validated
1787,3477,1,drug_anchor_not_uniquely_validated
1789,10266,1,drug_anchor_not_uniquely_validated
1792,3477,1,drug_anchor_not_uniquely_validated
1795,10266,1,drug_anchor_not_uniquely_validated
1796,10266,1,drug_anchor_not_uniquely_validated
1797,10266,1,drug_anchor_not_uniquely_validated
1798,10266,1,drug_anchor_not_uniquely_validated
1799,14014,7,drug_anchor_not_uniquely_validated
1802,3438,7,drug_anchor_not_uniquely_validated
1802,10266,7,drug_anchor_not_uniquely_validated
1803,3438,1,drug_anchor_not_uniquely_validated
1803,3438,7,drug_anchor_not_uniquely_validated
1803,3729,1,drug_anchor_not_uniquely_validated
1803,3729,7,drug_anchor_not_uniquely_validated
1803,10266,1,drug_anchor_not_uniquely_validated
1803,10266,7,drug_anchor_not_uniquely_validated
1804,3438,1,drug_anchor_not_uniquely_validated
1804,3438,7,drug_anchor_not_uniquely_validated
1804,10266,1,drug_anchor_not_uniquely_validated
1804,10266,7,drug_anchor_not_uniquely_validated
1805,4367,1,drug_anchor_not_uniquely_validated
1805,4367,7,drug_anchor_not_uniquely_validated
1806,3438,1,drug_anchor_not_uniquely_validated
1806,10266,1,drug_anchor_not_uniquely_validated
1806,13255,1,drug_anchor_not_uniquely_validated
1807,3477,1,drug_anchor_not_uniquely_validated
1807,9253,7,drug_anchor_not_uniquely_validated
1807,10266,7,drug_anchor_not_uniquely_validated
1809,3438,1,drug_anchor_not_uniquely_validated
1809,10266,1,drug_anchor_not_uniquely_validated
1810,3438,1,drug_anchor_not_uniquely_validated
1810,10266,1,drug_anchor_not_uniquely_validated
1810,13255,1,drug_anchor_not_uniquely_validated
1811,3729,1,drug_anchor_not_uniquely_validated
1813,3438,1,drug_anchor_not_uniquely_validated
1813,10266,1,drug_anchor_not_uniquely_validated
1814,10266,1,drug_anchor_not_uniquely_validated
1815,10266,1,drug_anchor_not_uniquely_validated
1816,10266,1,drug_anchor_not_uniquely_validated
1817,3438,1,drug_anchor_not_uniquely_validated
1817,10266,1,drug_anchor_not_uniquely_validated
1818,3438,1,drug_anchor_not_uniquely_validated
1818,10266,1,drug_anchor_not_uniquely_validated
1819,3438,1,drug_anchor_not_uniquely_validated
1819,3438,7,drug_anchor_not_uniquely_validated
1819,10266,1,drug_anchor_not_uniquely_validated
1819,10266,7,drug_anchor_not_uniquely_validated
1820,3438,1,drug_anchor_not_uniquely_validated
1820,10266,1,drug_anchor_not_uniquely_validated
1821,3438,1,drug_anchor_not_uniquely_validated
1821,3477,1,drug_anchor_not_uniquely_validated
1821,3729,1,drug_anchor_not_uniquely_validated
1821,10266,1,drug_anchor_not_uniquely_validated
1822,3438,1,drug_anchor_not_uniquely_validated
1822,3477,1,drug_anchor_not_uniquely_validated
1822,3729,1,drug_anchor_not_uniquely_validated
1822,10266,1,drug_anchor_not_uniquely_validated
1823,3438,1,drug_anchor_not_uniquely_validated
1823,10266,1,drug_anchor_not_uniquely_validated
1824,3477,1,drug_anchor_not_uniquely_validated
1825,3438,1,drug_anchor_not_uniquely_validated
1826,3438,1,drug_anchor_not_uniquely_validated
1826,3729,1,drug_anchor_not_uniquely_validated
1827,3438,1,drug_anchor_not_uniquely_validated
1827,10266,1,drug_anchor_not_uniquely_validated
1828,3414,1,drug_anchor_not_uniquely_validated
1828,10266,1,drug_anchor_not_uniquely_validated
1829,10266,1,drug_anchor_not_uniquely_validated
1830,10266,1,drug_anchor_not_uniquely_validated
1830,10266,7,drug_anchor_not_uniquely_validated
1831,3477,1,drug_anchor_not_uniquely_validated
1831,3729,1,drug_anchor_not_uniquely_validated
1832,3477,1,drug_anchor_not_uniquely_validated
1832,3729,1,drug_anchor_not_uniquely_validated
1833,3477,1,drug_anchor_not_uniquely_validated
1833,3729,1,drug_anchor_not_uniquely_validated
1834,3477,1,drug_anchor_not_uniquely_validated
1834,3477,7,drug_anchor_not_uniquely_validated
1834,3729,1,drug_anchor_not_uniquely_validated
1834,3729,7,drug_anchor_not_uniquely_validated
1835,3477,1,drug_anchor_not_uniquely_validated
1835,3729,1,drug_anchor_not_uniquely_validated
1836,3477,7,drug_anchor_not_uniquely_validated
1836,3729,7,drug_anchor_not_uniquely_validated
1837,3438,1,drug_anchor_not_uniquely_validated
1837,10266,1,drug_anchor_not_uniquely_validated
1838,3414,1,drug_anchor_not_uniquely_validated
1838,3729,1,drug_anchor_not_uniquely_validated
1840,3477,1,drug_anchor_not_uniquely_validated
1841,10266,1,drug_anchor_not_uniquely_validated
1842,3477,1,drug_anchor_not_uniquely_validated
1844,3729,1,drug_anchor_not_uniquely_validated
1845,3438,1,drug_anchor_not_uniquely_validated
1845,3477,1,drug_anchor_not_uniquely_validated
1845,3729,1,drug_anchor_not_uniquely_validated
1846,3438,7,drug_anchor_not_uniquely_validated
1846,3477,7,drug_anchor_not_uniquely_validated
1850,10266,1,drug_anchor_not_uniquely_validated
1851,3438,1,drug_anchor_not_uniquely_validated
1851,10266,1,drug_anchor_not_uniquely_validated
1852,3438,1,drug_anchor_not_uniquely_validated
1852,10266,1,drug_anchor_not_uniquely_validated
1853,10266,1,drug_anchor_not_uniquely_validated
1853,13255,1,drug_anchor_not_uniquely_validated
1854,3438,1,drug_anchor_not_uniquely_validated
1854,10266,1,drug_anchor_not_uniquely_validated
1857,10266,1,drug_anchor_not_uniquely_validated
1859,10266,1,drug_anchor_not_uniquely_validated
1860,3438,1,drug_anchor_not_uniquely_validated
1860,3477,1,drug_anchor_not_uniquely_validated
1861,3438,1,drug_anchor_not_uniquely_validated
1861,10266,1,drug_anchor_not_uniquely_validated
1862,3438,1,drug_anchor_not_uniquely_validated
1862,13255,1,drug_anchor_not_uniquely_validated
1864,27489,1,drug_anchor_not_uniquely_validated
1875,3438,1,drug_anchor_not_uniquely_validated
1875,3477,1,drug_anchor_not_uniquely_validated
1880,3729,7,drug_anchor_not_uniquely_validated
1880,10266,7,drug_anchor_not_uniquely_validated
1880,33933,7,drug_anchor_not_uniquely_validated
1886,10266,1,drug_anchor_not_uniquely_validated
1890,3477,1,drug_anchor_not_uniquely_validated
1890,3477,7,drug_anchor_not_uniquely_validated
1891,3477,1,drug_anchor_not_uniquely_validated
1893,30772,1,drug_anchor_not_uniquely_validated
1894,30772,1,drug_anchor_not_uniquely_validated
1896,3438,7,drug_anchor_not_uniquely_validated
1896,28973,7,drug_anchor_not_uniquely_validated
1897,16318,1,drug_anchor_not_uniquely_validated
1898,3438,1,drug_anchor_not_uniquely_validated
1898,10266,1,drug_anchor_not_uniquely_validated
1899,3438,1,drug_anchor_not_uniquely_validated
1899,3438,7,drug_anchor_not_uniquely_validated
1900,3477,1,drug_anchor_not_uniquely_validated
1901,3477,1,drug_anchor_not_uniquely_validated
1905,29057,1,drug_anchor_not_uniquely_validated
1906,3729,1,drug_anchor_not_uniquely_validated
1908,3729,7,drug_anchor_not_uniquely_validated
1908,10266,7,drug_anchor_not_uniquely_validated
1909,3729,7,drug_anchor_not_uniquely_validated
1909,10266,7,drug_anchor_not_uniquely_validated
1910,3729,7,drug_anchor_not_uniquely_validated
1910,9253,7,drug_anchor_not_uniquely_validated
1910,10266,7,drug_anchor_not_uniquely_validated
1911,29256,1,drug_anchor_not_uniquely_validated
1913,10266,1,drug_anchor_not_uniquely_validated
1918,3438,7,drug_anchor_not_uniquely_validated
1919,3477,1,drug_anchor_not_uniquely_validated
1921,3477,1,drug_anchor_not_uniquely_validated
1921,3477,7,drug_anchor_not_uniquely_validated
1926,30772,1,drug_anchor_not_uniquely_validated
1927,30772,1,drug_anchor_not_uniquely_validated
1929,3438,1,drug_anchor_not_uniquely_validated
1929,3438,7,drug_anchor_not_uniquely_validated
1929,10266,1,drug_anchor_not_uniquely_validated
1929,10266,7,drug_anchor_not_uniquely_validated
1929,13255,1,drug_anchor_not_uniquely_validated
1929,13255,7,drug_anchor_not_uniquely_validated
1930,29965,7,drug_anchor_not_uniquely_validated
1931,9136,1,drug_anchor_not_uniquely_validated
1936,3477,1,drug_anchor_not_uniquely_validated
1937,3438,7,drug_anchor_not_uniquely_validated
1938,3438,7,drug_anchor_not_uniquely_validated
1939,3438,1,drug_anchor_not_uniquely_validated
1940,3438,7,drug_anchor_not_uniquely_validated
1940,6582,7,drug_anchor_not_uniquely_validated
1941,3477,7,drug_anchor_not_uniquely_validated
1942,3438,1,drug_anchor_not_uniquely_validated
1944,5644,1,drug_anchor_not_uniquely_validated
1944,16228,1,drug_anchor_not_uniquely_validated
1946,3438,1,drug_anchor_not_uniquely_validated
1948,10266,7,drug_anchor_not_uniquely_validated
1949,30388,1,drug_anchor_not_uniquely_validated
1950,3438,1,drug_anchor_not_uniquely_validated
1957,3729,1,drug_anchor_not_uniquely_validated
1958,30507,1,drug_anchor_not_uniquely_validated
1959,13472,1,drug_anchor_not_uniquely_validated
1960,10266,1,drug_anchor_not_uniquely_validated
1970,10266,7,drug_anchor_not_uniquely_validated
1971,3438,1,drug_anchor_not_uniquely_validated
1974,10266,1,drug_anchor_not_uniquely_validated
1978,30771,1,drug_anchor_not_uniquely_validated
1993,3438,1,drug_anchor_not_uniquely_validated
1994,3438,1,drug_anchor_not_uniquely_validated
1997,3477,1,drug_anchor_not_uniquely_validated
1998,10266,1,drug_anchor_not_uniquely_validated
1999,10266,1,drug_anchor_not_uniquely_validated
2009,3729,7,drug_anchor_not_uniquely_validated
2011,3890,1,drug_anchor_not_uniquely_validated
2013,3729,7,drug_anchor_not_uniquely_validated
2013,10266,7,drug_anchor_not_uniquely_validated
2020,3438,1,drug_anchor_not_uniquely_validated
2020,3477,1,drug_anchor_not_uniquely_validated
2023,21851,7,drug_anchor_not_uniquely_validated
2024,21851,7,drug_anchor_not_uniquely_validated
2027,3729,7,drug_anchor_not_uniquely_validated
2027,9253,7,drug_anchor_not_uniquely_validated
2027,10266,7,drug_anchor_not_uniquely_validated
2028,5644,1,drug_anchor_not_uniquely_validated
2028,16228,1,drug_anchor_not_uniquely_validated
2039,3477,1,drug_anchor_not_uniquely_validated
2042,3438,1,drug_anchor_not_uniquely_validated
2042,3477,1,drug_anchor_not_uniquely_validated
2044,15505,7,drug_anchor_not_uniquely_validated
2045,30771,1,drug_anchor_not_uniquely_validated
2046,30771,1,drug_anchor_not_uniquely_validated
2048,3729,1,drug_anchor_not_uniquely_validated
2050,3438,1,drug_anchor_not_uniquely_validated
2050,3477,1,drug_anchor_not_uniquely_validated
2052,3438,7,drug_anchor_not_uniquely_validated
2052,10266,7,drug_anchor_not_uniquely_validated
2053,13255,7,drug_anchor_not_uniquely_validated
2054,13255,7,drug_anchor_not_uniquely_validated
2055,13255,7,drug_anchor_not_uniquely_validated
2056,13255,1,drug_anchor_not_uniquely_validated
2057,13255,7,drug_anchor_not_uniquely_validated
2058,3438,7,drug_anchor_not_uniquely_validated
2058,13255,7,drug_anchor_not_uniquely_validated
2059,3438,1,drug_anchor_not_uniquely_validated
2059,3438,7,drug_anchor_not_uniquely_validated
2060,3438,1,drug_anchor_not_uniquely_validated
2061,3438,7,drug_anchor_not_uniquely_validated
2062,3438,1,drug_anchor_not_uniquely_validated
2062,10266,1,drug_anchor_not_uniquely_validated
2063,3438,1,drug_anchor_not_uniquely_validated
2063,3477,1,drug_anchor_not_uniquely_validated
2064,3438,1,drug_anchor_not_uniquely_validated
2064,3477,1,drug_anchor_not_uniquely_validated
2065,3438,1,drug_anchor_not_uniquely_validated
2065,3477,1,drug_anchor_not_uniquely_validated
2065,10266,1,drug_anchor_not_uniquely_validated
2066,3438,1,drug_anchor_not_uniquely_validated
2066,3477,1,drug_anchor_not_uniquely_validated
2066,10266,1,drug_anchor_not_uniquely_validated
2067,3438,7,drug_anchor_not_uniquely_validated
2067,3477,7,drug_anchor_not_uniquely_validated
2068,3438,7,drug_anchor_not_uniquely_validated
2070,3438,1,drug_anchor_not_uniquely_validated
2071,32751,1,drug_anchor_not_uniquely_validated
2072,3438,7,drug_anchor_not_uniquely_validated
2073,3414,1,drug_anchor_not_uniquely_validated
2073,3438,1,drug_anchor_not_uniquely_validated
2073,10266,1,drug_anchor_not_uniquely_validated
2073,13255,1,drug_anchor_not_uniquely_validated
2075,3438,1,drug_anchor_not_uniquely_validated
2075,10266,1,drug_anchor_not_uniquely_validated
2076,13255,7,drug_anchor_not_uniquely_validated
2077,3729,7,drug_anchor_not_uniquely_validated
2077,9253,7,drug_anchor_not_uniquely_validated
2078,3438,7,drug_anchor_not_uniquely_validated
2078,13255,7,drug_anchor_not_uniquely_validated
2078,14061,7,drug_anchor_not_uniquely_validated
2079,3438,7,drug_anchor_not_uniquely_validated
2080,13255,7,drug_anchor_not_uniquely_validated
2081,3438,7,drug_anchor_not_uniquely_validated
2082,3438,7,drug_anchor_not_uniquely_validated
2082,10266,7,drug_anchor_not_uniquely_validated
2084,10266,1,drug_anchor_not_uniquely_validated
2084,10266,7,drug_anchor_not_uniquely_validated
2085,3438,1,drug_anchor_not_uniquely_validated
2085,3477,1,drug_anchor_not_uniquely_validated
2085,10266,1,drug_anchor_not_uniquely_validated
2087,3438,1,drug_anchor_not_uniquely_validated
2087,10266,1,drug_anchor_not_uniquely_validated
2087,13255,1,drug_anchor_not_uniquely_validated
2089,3438,1,drug_anchor_not_uniquely_validated
2089,3477,1,drug_anchor_not_uniquely_validated
2090,3438,1,drug_anchor_not_uniquely_validated
2091,13255,1,drug_anchor_not_uniquely_validated
2092,10266,7,drug_anchor_not_uniquely_validated
2092,14122,7,drug_anchor_not_uniquely_validated
2094,3477,1,drug_anchor_not_uniquely_validated
2097,3438,1,drug_anchor_not_uniquely_validated
2097,10266,1,drug_anchor_not_uniquely_validated
2098,10266,1,drug_anchor_not_uniquely_validated
2098,13255,1,drug_anchor_not_uniquely_validated
2101,3438,1,drug_anchor_not_uniquely_validated
2103,10266,1,drug_anchor_not_uniquely_validated
2103,13255,1,drug_anchor_not_uniquely_validated
2104,13255,1,drug_anchor_not_uniquely_validated
2107,13255,1,drug_anchor_not_uniquely_validated
2108,18766,1,drug_anchor_not_uniquely_validated
2115,3477,1,drug_anchor_not_uniquely_validated
2118,10266,7,drug_anchor_not_uniquely_validated
2119,3438,7,drug_anchor_not_uniquely_validated
2121,10266,1,drug_anchor_not_uniquely_validated
2121,10266,7,drug_anchor_not_uniquely_validated
2122,3438,1,drug_anchor_not_uniquely_validated
2122,10266,1,drug_anchor_not_uniquely_validated
2123,3438,1,drug_anchor_not_uniquely_validated
2123,10266,1,drug_anchor_not_uniquely_validated
2124,3477,1,drug_anchor_not_uniquely_validated
2125,3477,1,drug_anchor_not_uniquely_validated
2125,10266,1,drug_anchor_not_uniquely_validated
2126,3477,1,drug_anchor_not_uniquely_validated
2126,10266,1,drug_anchor_not_uniquely_validated
2127,10266,1,drug_anchor_not_uniquely_validated
2127,10266,7,drug_anchor_not_uniquely_validated
2128,3438,1,drug_anchor_not_uniquely_validated
2129,3438,1,drug_anchor_not_uniquely_validated
2130,10266,1,drug_anchor_not_uniquely_validated
2130,10266,7,drug_anchor_not_uniquely_validated
2131,3438,7,drug_anchor_not_uniquely_validated
2134,10266,7,drug_anchor_not_uniquely_validated
2134,13255,7,drug_anchor_not_uniquely_validated
2136,13255,7,drug_anchor_not_uniquely_validated
2137,3438,1,drug_anchor_not_uniquely_validated
2137,10266,1,drug_anchor_not_uniquely_validated
2138,3438,1,drug_anchor_not_uniquely_validated
2138,10266,1,drug_anchor_not_uniquely_validated
2139,10266,1,drug_anchor_not_uniquely_validated
2141,3477,1,drug_anchor_not_uniquely_validated
2141,3477,7,drug_anchor_not_uniquely_validated
2142,3438,1,drug_anchor_not_uniquely_validated
2142,3438,7,drug_anchor_not_uniquely_validated
2142,3477,1,drug_anchor_not_uniquely_validated
2142,3477,7,drug_anchor_not_uniquely_validated
2144,10266,1,drug_anchor_not_uniquely_validated
2147,3729,1,drug_anchor_not_uniquely_validated
2150,33781,1,drug_anchor_not_uniquely_validated
2151,3477,1,drug_anchor_not_uniquely_validated
