legacy_anchor_drug_id,canonical_rxcui,canonical_name,canonical_tty,default_rule
16436,5036,guanethidine,IN,direct_anchor_exact_rxnorm
16437,40114,guanfacine,IN,direct_anchor_exact_rxnorm
16438,40114,guanfacine,IN,direct_anchor_exact_rxnorm
16441,1372539,guanine,IN,direct_anchor_exact_rxnorm
16448,1591890,guanosine,IN,direct_anchor_exact_rxnorm
16468,26344,guar gum,IN,direct_anchor_exact_rxnorm
16482,1928588,guselkumab,IN,direct_anchor_exact_rxnorm
16532,50937,haemophilus influenzae type b,IN,direct_anchor_exact_rxnorm
16537,,,,ambiguous_legacy_anchor_evidence
16538,798279,"haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",IN,unique_convergent_term_evidence
16540,26412,halazepam,IN,direct_anchor_exact_rxnorm
16541,59838,halazone,IN,direct_anchor_exact_rxnorm
16542,5084,halcinonide,IN,direct_anchor_exact_rxnorm
16543,5093,haloperidol,IN,direct_anchor_exact_rxnorm
16548,2166088,halobetasol / tazarotene,MIN,direct_anchor_exact_rxnorm
16550,50749,halofantrine,IN,direct_anchor_exact_rxnorm
16551,50749,halofantrine,IN,direct_anchor_exact_rxnorm
16555,26416,halometasone,IN,direct_anchor_exact_rxnorm
16559,5093,haloperidol,IN,direct_anchor_exact_rxnorm
16560,5093,haloperidol,IN,direct_anchor_exact_rxnorm
16564,26422,haloprogin,IN,direct_anchor_exact_rxnorm
16565,5095,halothane,IN,direct_anchor_exact_rxnorm
16577,1368196,hard fat,IN,direct_anchor_exact_rxnorm
16580,1591942,ledipasvir / sofosbuvir,MIN,direct_anchor_exact_rxnorm
16582,798361,hepatitis a vaccine (inactivated) strain hm175,IN,direct_anchor_exact_rxnorm
16583,,,,ambiguous_legacy_anchor_evidence
16604,1309795,hedera helix leaf extract,IN,direct_anchor_exact_rxnorm
16607,852509,sunflower pollen extract,IN,unique_convergent_term_evidence
16609,5140,helium,IN,direct_anchor_exact_rxnorm
16611,4257,factor viii,IN,direct_anchor_exact_rxnorm
16628,1087405,ascorbic acid / biotin / copper sulfate / docusate / folic acid / iron carbonyl / vitamin b12 / vitamin e,MIN,direct_anchor_exact_rxnorm
16629,26506,heme arginate,IN,direct_anchor_exact_rxnorm
16631,978673,heme iron polypeptide,IN,direct_anchor_exact_rxnorm
16634,26514,hemicellulase,IN,direct_anchor_exact_rxnorm
16636,5175,hemin,IN,direct_anchor_exact_rxnorm
16637,1989794,emicizumab,IN,direct_anchor_exact_rxnorm
16649,5164,hematoporphyrin,IN,unique_convergent_term_evidence
16662,5224,heparin,IN,direct_anchor_exact_rxnorm
16666,5224,heparin,IN,direct_anchor_exact_rxnorm
16670,26744,hepatitis b immune globulin,IN,direct_anchor_exact_rxnorm
16671,797752,hepatitis b surface antigen vaccine,IN,unique_convergent_term_evidence
16681,1312611,hydroxyethylpiperazine ethane sulfonic acid,IN,unique_convergent_term_evidence
16688,5254,heptaminol,IN,direct_anchor_exact_rxnorm
16691,991260,heptanoic acid,IN,direct_anchor_exact_rxnorm
16697,2462498,heptyl glucoside,IN,direct_anchor_exact_rxnorm
16698,6718,melphalan,IN,direct_anchor_exact_rxnorm
16719,224905,trastuzumab,IN,direct_anchor_exact_rxnorm
16720,2119713,hyaluronidase / trastuzumab,MIN,direct_anchor_exact_rxnorm
16721,224905,trastuzumab,IN,direct_anchor_exact_rxnorm
16727,3304,heroin,IN,direct_anchor_exact_rxnorm
16737,1314255,hesperetin,IN,direct_anchor_exact_rxnorm
16738,5281,hesperidin,IN,direct_anchor_exact_rxnorm
16739,1009064,diosmin / hesperidin,MIN,direct_anchor_exact_rxnorm
16740,26797,hetacillin,IN,direct_anchor_exact_rxnorm
16741,733,ampicillin,IN,direct_anchor_exact_rxnorm
16746,1372928,heterotheca inuloides flower extract,IN,unique_convergent_term_evidence
16751,1997246,hexacosanoate,IN,direct_anchor_exact_rxnorm
16759,2049630,hexadecanal,IN,direct_anchor_exact_rxnorm
16770,1306181,cetyl octanoate,IN,unique_convergent_term_evidence
16773,26826,hexafluorenium,IN,direct_anchor_exact_rxnorm
16775,26826,hexafluorenium,IN,unique_convergent_term_evidence
16781,1311540,hexamethyldisiloxane,IN,direct_anchor_exact_rxnorm
16784,26849,hexamidine,IN,direct_anchor_exact_rxnorm
16785,1426872,hexyl 5-aminolevulinate,IN,unique_convergent_term_evidence
16793,8302,phytic acid,IN,direct_anchor_exact_rxnorm
16799,5301,hexetidine,IN,direct_anchor_exact_rxnorm
16801,5302,hexobarbital,IN,direct_anchor_exact_rxnorm
16803,5303,hexobendine,IN,direct_anchor_exact_rxnorm
16804,26867,hexocyclium,IN,direct_anchor_exact_rxnorm
16805,26867,hexocyclium,IN,direct_anchor_exact_rxnorm
16806,5307,hexoprenaline,IN,direct_anchor_exact_rxnorm
16807,5307,hexoprenaline,IN,direct_anchor_exact_rxnorm
16812,1367126,hexyl laurate,IN,direct_anchor_exact_rxnorm
16813,26879,hexylcaine,IN,direct_anchor_exact_rxnorm
16814,26879,hexylcaine,IN,direct_anchor_exact_rxnorm
16817,5321,hexylresorcinol,IN,direct_anchor_exact_rxnorm
16837,1310511,high fructose corn syrup,IN,direct_anchor_exact_rxnorm
16843,1923620,hippurate,IN,direct_anchor_exact_rxnorm
16844,6832,methenamine,IN,direct_anchor_exact_rxnorm
16846,5333,histamine,IN,direct_anchor_exact_rxnorm
16851,5340,histidine,IN,direct_anchor_exact_rxnorm
16852,5340,histidine,IN,direct_anchor_exact_rxnorm
16853,5340,histidine,IN,direct_anchor_exact_rxnorm
16857,50975,histrelin,IN,direct_anchor_exact_rxnorm
16888,852514,velvet grass pollen extract,IN,unique_convergent_term_evidence
16894,27084,homatropine,IN,direct_anchor_exact_rxnorm
16895,107610,cocaine / homatropine,MIN,direct_anchor_exact_rxnorm
16896,214614,homatropine / hydrocodone,MIN,direct_anchor_exact_rxnorm
16906,91326,homosalate,IN,direct_anchor_exact_rxnorm
16909,285279,honey preparation,IN,unique_convergent_term_evidence
16920,1098118,cultivated barley pollen extract,IN,unique_convergent_term_evidence
17007,1099937,adenovirus type 7 vaccine live,IN,unique_convergent_term_evidence
17008,1099933,adenovirus type 4 vaccine live,IN,unique_convergent_term_evidence
17009,828529,"albumin human, usp",IN,unique_convergent_term_evidence
17014,544488,botulism immune globulin iv human,IN,unique_convergent_term_evidence
17015,1599832,c1 esterase inhibitor,IN,unique_convergent_term_evidence
17016,235481,human calcitonin,IN,direct_anchor_exact_rxnorm
17020,1307732,human cord blood hematopoietic progenitor cell,IN,direct_anchor_exact_rxnorm
17030,,,,ambiguous_legacy_anchor_evidence
17043,1597093,"l1 protein, human papillomavirus type 11 vaccine / l1 protein, human papillomavirus type 16 vaccine / l1 protein, human papillomavirus type 18 vaccine / l1 protein, human papillomavirus type 31 vaccine / l1 protein, human papillomavirus type 33 vaccine / l1 protein, human papillomavirus type 45 vaccine / l1 protein, human papillomavirus type 52 vaccine / l1 protein, human papillomavirus type 58 vaccine / l1 protein, human papillomavirus type 6 vaccine",MIN,unique_convergent_term_evidence
17053,1007132,"l1 protein, human papillomavirus type 11 vaccine / l1 protein, human papillomavirus type 16 vaccine / l1 protein, human papillomavirus type 18 vaccine / l1 protein, human papillomavirus type 6 vaccine",MIN,unique_convergent_term_evidence
17054,798262,"l1 protein, human papillomavirus type 11 vaccine",IN,unique_convergent_term_evidence
17055,798264,"l1 protein, human papillomavirus type 16 vaccine",IN,unique_convergent_term_evidence
17057,798266,"l1 protein, human papillomavirus type 18 vaccine",IN,unique_convergent_term_evidence
17059,1596930,"l1 protein, human papillomavirus type 31 vaccine",IN,unique_convergent_term_evidence
17060,1596931,"l1 protein, human papillomavirus type 33 vaccine",IN,unique_convergent_term_evidence
17061,1596932,"l1 protein, human papillomavirus type 45 vaccine",IN,unique_convergent_term_evidence
17062,1596933,"l1 protein, human papillomavirus type 52 vaccine",IN,unique_convergent_term_evidence
17063,1596934,"l1 protein, human papillomavirus type 58 vaccine",IN,unique_convergent_term_evidence
17064,798268,"l1 protein, human papillomavirus type 6 vaccine",IN,unique_convergent_term_evidence
17066,1329960,human placenta hydrolysate,IN,direct_anchor_exact_rxnorm
17081,597392,human vaccinia immune globulin,IN,unique_convergent_term_evidence
17082,39385,varicella-zoster immune globulin,IN,unique_convergent_term_evidence
17090,226623,factor viii / von willebrand factor,MIN,direct_anchor_exact_rxnorm
17091,7934,paromomycin,IN,direct_anchor_exact_rxnorm
17096,2267703,huperzine a,IN,direct_anchor_exact_rxnorm
17102,62372,hyaluronate,IN,unique_convergent_term_evidence
17106,5464,hyaluronidase,IN,direct_anchor_exact_rxnorm
17108,5464,hyaluronidase,IN,unique_convergent_term_evidence
17111,57308,topotecan,IN,direct_anchor_exact_rxnorm
17115,214614,homatropine / hydrocodone,MIN,direct_anchor_exact_rxnorm
17119,2673464,hydracrylic acid,IN,direct_anchor_exact_rxnorm
17120,5470,hydralazine,IN,direct_anchor_exact_rxnorm
17134,5486,hydrochloric acid,IN,direct_anchor_exact_rxnorm
17136,5487,hydrochlorothiazide,IN,direct_anchor_exact_rxnorm
17138,5489,hydrocodone,IN,direct_anchor_exact_rxnorm
17139,214392,chlorpheniramine / hydrocodone,MIN,direct_anchor_exact_rxnorm
17143,5492,hydrocortisone,IN,direct_anchor_exact_rxnorm
17144,106990,chlorquinaldol / hydrocortisone,MIN,direct_anchor_exact_rxnorm
17145,5492,hydrocortisone,IN,direct_anchor_exact_rxnorm
17148,5492,hydrocortisone,IN,direct_anchor_exact_rxnorm
17150,5492,hydrocortisone,IN,unique_convergent_term_evidence
17152,5495,hydroflumethiazide,IN,direct_anchor_exact_rxnorm
17154,5497,hydrogen,IN,direct_anchor_exact_rxnorm
17155,5496,hydrofluoric acid,IN,unique_convergent_term_evidence
17157,5499,hydrogen peroxide,IN,direct_anchor_exact_rxnorm
17160,1309218,hydrogenated castor oil,IN,direct_anchor_exact_rxnorm
17161,1307683,hydrogenated coconut oil,IN,direct_anchor_exact_rxnorm
17162,1309360,hydrogenated palm kernel oil,IN,direct_anchor_exact_rxnorm
17163,1426418,hydrogenated soybean lecithin,IN,direct_anchor_exact_rxnorm
17164,1309222,hydrogenated soybean oil,IN,direct_anchor_exact_rxnorm
17168,1721695,hydrolyzed soy protein (enzymatic; 2000 mw),IN,unique_convergent_term_evidence
17173,3423,hydromorphone,IN,direct_anchor_exact_rxnorm
17175,27220,hydroquinidine,IN,direct_anchor_exact_rxnorm
17176,2468435,hydroquinine,IN,direct_anchor_exact_rxnorm
17177,5509,hydroquinone,IN,direct_anchor_exact_rxnorm
17178,27221,hydrotalcite,IN,direct_anchor_exact_rxnorm
17180,1314279,hydroxide ion,IN,direct_anchor_exact_rxnorm
17183,5514,hydroxocobalamin,IN,direct_anchor_exact_rxnorm
17184,5514,hydroxocobalamin,IN,direct_anchor_exact_rxnorm
17190,7839,p-hydroxyamphetamine,IN,unique_convergent_term_evidence
17191,7839,p-hydroxyamphetamine,IN,direct_anchor_exact_rxnorm
17194,5521,hydroxychloroquine,IN,direct_anchor_exact_rxnorm
17195,5521,hydroxychloroquine,IN,direct_anchor_exact_rxnorm
17196,1362893,hydroxycitronellal,IN,direct_anchor_exact_rxnorm
17199,27244,hydroxyethyl cellulose,IN,direct_anchor_exact_rxnorm
17201,27244,hydroxyethyl cellulose,IN,direct_anchor_exact_rxnorm
17202,2204929,"hydroxyethyl cellulose, unspecified",IN,direct_anchor_exact_rxnorm
17203,1722035,hydroxyethyl ethylcellulose,IN,direct_anchor_exact_rxnorm
17204,5531,hetastarch,IN,unique_convergent_term_evidence
17216,1311548,hydroxyproline,IN,direct_anchor_exact_rxnorm
17218,,,,ambiguous_legacy_anchor_evidence
17219,1804020,"hydroxypropyl cellulose, unspecified",IN,direct_anchor_exact_rxnorm
17221,1747475,hydroxypropyl tetrahydropyrantriol,IN,direct_anchor_exact_rxnorm
17228,1314227,hydroxytyrosol,IN,direct_anchor_exact_rxnorm
17229,5553,hydroxyzine,IN,direct_anchor_exact_rxnorm
17230,1426887,hygromycin b,IN,direct_anchor_exact_rxnorm
17231,5556,hymecromone,IN,direct_anchor_exact_rxnorm
17233,852526,burrobrush pollen extract,IN,unique_convergent_term_evidence
17236,153970,hyoscyamine,IN,direct_anchor_exact_rxnorm
17237,153970,hyoscyamine,IN,direct_anchor_exact_rxnorm
17238,153970,hyoscyamine,IN,unique_convergent_term_evidence
17239,314674,hyoscyamus extract,IN,direct_anchor_exact_rxnorm
17244,1546455,hypericin,IN,direct_anchor_exact_rxnorm
17246,1352522,hypericum oil,IN,direct_anchor_exact_rxnorm
17251,1363609,hypnea musciformis extract,IN,direct_anchor_exact_rxnorm
17252,1483317,hypochlorite,IN,direct_anchor_exact_rxnorm
17253,1483317,hypochlorite,IN,direct_anchor_exact_rxnorm
17257,1546440,hypophosphite ion,IN,unique_convergent_term_evidence
17266,27334,hypromellose,IN,direct_anchor_exact_rxnorm
17267,27334,hypromellose,IN,direct_anchor_exact_rxnorm
17268,27334,hypromellose,IN,direct_anchor_exact_rxnorm
17271,1362137,hyssop oil,IN,direct_anchor_exact_rxnorm
17274,9884,sodium iodide,IN,unique_convergent_term_evidence
17282,2043283,ibalizumab,IN,direct_anchor_exact_rxnorm
17292,51253,ibopamine,IN,direct_anchor_exact_rxnorm
17294,1601374,palbociclib,IN,direct_anchor_exact_rxnorm
17295,2560213,ibrexafungerp,IN,direct_anchor_exact_rxnorm
17296,2560213,ibrexafungerp,IN,direct_anchor_exact_rxnorm
17298,262323,ibritumomab tiuxetan,IN,direct_anchor_exact_rxnorm
17302,1442981,ibrutinib,IN,direct_anchor_exact_rxnorm
17307,5640,ibuprofen,IN,direct_anchor_exact_rxnorm
17309,5640,ibuprofen,IN,direct_anchor_exact_rxnorm
17315,1805438,ibutamoren,IN,direct_anchor_exact_rxnorm
17316,1805438,ibutamoren,IN,direct_anchor_exact_rxnorm
17318,41289,ibutilide,IN,direct_anchor_exact_rxnorm
17327,1737729,picaridin,IN,unique_convergent_term_evidence
17328,1788871,icariin,IN,direct_anchor_exact_rxnorm
17330,1148138,icatibant,IN,direct_anchor_exact_rxnorm
17337,5645,ichthammol,IN,direct_anchor_exact_rxnorm
17343,1364347,ponatinib,IN,direct_anchor_exact_rxnorm
17345,140480,icodextrin,IN,direct_anchor_exact_rxnorm
17354,1376156,riboprine,IN,unique_convergent_term_evidence
17355,1304974,icosapent ethyl,IN,direct_anchor_exact_rxnorm
17364,5650,idarubicin,IN,direct_anchor_exact_rxnorm
17368,1716191,idarucizumab,IN,direct_anchor_exact_rxnorm
17376,51296,idebenone,IN,direct_anchor_exact_rxnorm
17377,1544460,idelalisib,IN,direct_anchor_exact_rxnorm
17408,5653,idoxuridine,IN,direct_anchor_exact_rxnorm
17417,19729,idrocilamide,IN,direct_anchor_exact_rxnorm
17423,644101,idursulfase,IN,direct_anchor_exact_rxnorm
17436,27403,ifenprodil,IN,direct_anchor_exact_rxnorm
17440,5657,ifosfamide,IN,direct_anchor_exact_rxnorm
17520,1305743,ilex paraguariensis leaf extract,IN,unique_convergent_term_evidence
17526,2604685,ilodecakin,IN,direct_anchor_exact_rxnorm
17527,1368877,ilomastat,IN,direct_anchor_exact_rxnorm
17529,73178,iloperidone,IN,direct_anchor_exact_rxnorm
17530,40138,iloprost,IN,direct_anchor_exact_rxnorm
17535,2693414,ilunocitinib,IN,direct_anchor_exact_rxnorm
17561,2682954,tarlatamab,IN,direct_anchor_exact_rxnorm
17562,2465249,imdevimab,IN,direct_anchor_exact_rxnorm
17567,2600779,imepitoin,IN,direct_anchor_exact_rxnorm
17568,2685236,imetelstat,IN,direct_anchor_exact_rxnorm
17569,2685236,imetelstat,IN,direct_anchor_exact_rxnorm
17573,2744296,pivekimab sunirine,IN,unique_convergent_term_evidence
17576,1251576,imidacloprid,IN,direct_anchor_exact_rxnorm
17578,60245,imidapril,IN,direct_anchor_exact_rxnorm
17579,60245,imidapril,IN,direct_anchor_exact_rxnorm
17582,2472898,imidazole,IN,direct_anchor_exact_rxnorm
17583,27438,imidazole-2-hydroxybenzoate,IN,unique_convergent_term_evidence
17588,1740237,imidocarb,IN,direct_anchor_exact_rxnorm
17589,1740237,imidocarb,IN,direct_anchor_exact_rxnorm
17593,1368885,imidurea,IN,direct_anchor_exact_rxnorm
17596,84959,imiglucerase,IN,direct_anchor_exact_rxnorm
17601,5690,imipenem,IN,direct_anchor_exact_rxnorm
17602,5691,imipramine,IN,direct_anchor_exact_rxnorm
17604,5691,imipramine,IN,direct_anchor_exact_rxnorm
17606,5691,imipramine,IN,direct_anchor_exact_rxnorm
17607,59943,imiquimod,IN,direct_anchor_exact_rxnorm
17610,2619313,tremelimumab,IN,direct_anchor_exact_rxnorm
17613,2725912,imlunestrant,IN,direct_anchor_exact_rxnorm
17614,2725912,imlunestrant,IN,direct_anchor_exact_rxnorm
17615,1316105,"herpesvirus 1, human",IN,direct_anchor_exact_rxnorm
17650,6468,loperamide,IN,direct_anchor_exact_rxnorm
17653,2367441,impacarzine,IN,direct_anchor_exact_rxnorm
17677,738,inamrinone,IN,direct_anchor_exact_rxnorm
17684,2695422,inavolisib,IN,direct_anchor_exact_rxnorm
17699,2588243,inclisiran,IN,direct_anchor_exact_rxnorm
17701,1487514,umeclidinium,IN,direct_anchor_exact_rxnorm
17703,1114326,indacaterol,IN,direct_anchor_exact_rxnorm
17704,1114326,indacaterol,IN,direct_anchor_exact_rxnorm
17707,27492,indanazoline,IN,direct_anchor_exact_rxnorm
17708,27492,indanazoline,IN,direct_anchor_exact_rxnorm
17713,5764,indapamide,IN,direct_anchor_exact_rxnorm
17719,1311673,indeloxazine,IN,direct_anchor_exact_rxnorm
17720,1311673,indeloxazine,IN,direct_anchor_exact_rxnorm
17728,1426889,indigo,IN,direct_anchor_exact_rxnorm
17729,1607314,indigofera tinctoria leaf extract,IN,unique_convergent_term_evidence
17730,325514,indigotindisulfonate,IN,direct_anchor_exact_rxnorm
17734,114289,indinavir,IN,direct_anchor_exact_rxnorm
17742,1362699,indium,IN,direct_anchor_exact_rxnorm
17743,1362699,indium,IN,direct_anchor_exact_rxnorm
17753,1362699,indium,IN,direct_anchor_exact_rxnorm
17755,1362699,indium,IN,direct_anchor_exact_rxnorm
17757,618371,pentetate,IN,direct_anchor_exact_rxnorm
17758,1362699,indium,IN,direct_anchor_exact_rxnorm
17762,27518,indobufen,IN,direct_anchor_exact_rxnorm
17764,5781,indomethacin,IN,unique_convergent_term_evidence
17766,5775,indocyanine green,IN,direct_anchor_exact_rxnorm
17767,5775,indocyanine green,IN,direct_anchor_exact_rxnorm
17771,1311224,indole,IN,direct_anchor_exact_rxnorm
17773,2598119,indole-3-carbinol,IN,direct_anchor_exact_rxnorm
17781,5781,indomethacin,IN,direct_anchor_exact_rxnorm
17787,5784,indoramin,IN,direct_anchor_exact_rxnorm
17788,5784,indoramin,IN,direct_anchor_exact_rxnorm
17796,2463933,indican,IN,unique_convergent_term_evidence
17804,2373951,inebilizumab,IN,direct_anchor_exact_rxnorm
17814,59744,interferon alfacon-1,IN,unique_convergent_term_evidence
17816,2550729,infigratinib,IN,direct_anchor_exact_rxnorm
17819,191831,infliximab,IN,direct_anchor_exact_rxnorm
17820,1657128,influenza a virus (h1n1) antigen,IN,unique_convergent_term_evidence
17825,1657128,influenza a virus (h1n1) antigen,IN,unique_convergent_term_evidence
17838,1657128,influenza a virus (h1n1) antigen,IN,unique_convergent_term_evidence
17852,1657128,influenza a virus (h1n1) antigen,IN,unique_convergent_term_evidence
17920,1657131,influenza a virus (h3n2) antigen,IN,unique_convergent_term_evidence
17928,1657131,influenza a virus (h3n2) antigen,IN,unique_convergent_term_evidence
17967,1657131,influenza a virus (h3n2) antigen,IN,unique_convergent_term_evidence
18030,1657134,influenza b virus antigen,IN,direct_anchor_exact_rxnorm
18055,1657134,influenza b virus antigen,IN,unique_convergent_term_evidence
18064,1657134,influenza b virus antigen,IN,unique_convergent_term_evidence
18096,1657138,influenza a virus (h1n1) antigen / influenza a virus (h3n2) antigen / influenza b virus antigen,MIN,unique_convergent_term_evidence
18103,1657134,influenza b virus antigen,IN,unique_convergent_term_evidence
18137,1242806,ingenol mebutate,IN,direct_anchor_exact_rxnorm
18177,1311610,inonotus obliquus fruiting body extract,IN,unique_convergent_term_evidence
18179,1483575,inosine,IN,direct_anchor_exact_rxnorm
18182,6048,inosine pranobex,IN,direct_anchor_exact_rxnorm
18183,5832,inosinic acid,IN,direct_anchor_exact_rxnorm
18184,5833,inositol,IN,direct_anchor_exact_rxnorm
18188,1007270,inositol / niacin,MIN,unique_convergent_term_evidence
18190,2099289,inotersen,IN,direct_anchor_exact_rxnorm
18191,2099289,inotersen,IN,direct_anchor_exact_rxnorm
18200,1740938,insulin argine,IN,direct_anchor_exact_rxnorm
18201,51428,"insulin aspart, human",IN,unique_convergent_term_evidence
18206,1670007,insulin degludec,IN,direct_anchor_exact_rxnorm
18207,139825,insulin detemir,IN,direct_anchor_exact_rxnorm
18209,274783,insulin glargine,IN,direct_anchor_exact_rxnorm
18210,400008,"insulin glulisine, human",IN,unique_convergent_term_evidence
18211,631657,"insulin human, rdna origin",IN,unique_convergent_term_evidence
18212,2740394,insulin icodec,IN,direct_anchor_exact_rxnorm
18213,86009,insulin lispro,IN,direct_anchor_exact_rxnorm
18215,221109,"insulin, regular, pork",IN,unique_convergent_term_evidence
18218,1728770,insulin-like growth factor 2,IN,unique_convergent_term_evidence
18228,5879,interferon alfa-2a,IN,direct_anchor_exact_rxnorm
18230,202912,interferon alfa-n1,IN,direct_anchor_exact_rxnorm
18231,612937,interferon alfa-n3,IN,direct_anchor_exact_rxnorm
18236,1314240,interferon gamma-1a,IN,direct_anchor_exact_rxnorm
18251,1311299,interleukin-10,IN,direct_anchor_exact_rxnorm
18252,1309680,interleukin-12,IN,direct_anchor_exact_rxnorm
18261,1367185,interleukin-6,IN,direct_anchor_exact_rxnorm
18262,1367202,interleukin-7,IN,direct_anchor_exact_rxnorm
18284,,,,ambiguous_legacy_anchor_evidence
18285,5924,inulin,IN,direct_anchor_exact_rxnorm
18289,27712,invert sugar,IN,direct_anchor_exact_rxnorm
18297,14448,3-iodobenzylguanidine,IN,unique_convergent_term_evidence
18299,14448,3-iodobenzylguanidine,IN,direct_anchor_exact_rxnorm
18301,14448,3-iodobenzylguanidine,IN,direct_anchor_exact_rxnorm
18304,87639,iobitridol,IN,direct_anchor_exact_rxnorm
18306,183830,iocetamic acid,IN,direct_anchor_exact_rxnorm
18307,5928,iodamide,IN,direct_anchor_exact_rxnorm
18308,1546275,iodide ion,IN,unique_convergent_term_evidence
18309,1546275,iodide ion,IN,unique_convergent_term_evidence
18310,1546275,iodide ion,IN,direct_anchor_exact_rxnorm
18311,,,,ambiguous_legacy_anchor_evidence
18312,5933,iodine,IN,direct_anchor_exact_rxnorm
18335,692863,iodine povacrylex,IN,direct_anchor_exact_rxnorm
18338,5936,iodipamide,IN,direct_anchor_exact_rxnorm
18340,27729,iodixanol,IN,direct_anchor_exact_rxnorm
18347,27748,iodoform,IN,direct_anchor_exact_rxnorm
18351,314691,iodohippurate,IN,unique_convergent_term_evidence
18358,2571854,ioflupane,IN,direct_anchor_exact_rxnorm
18363,5956,iohexol,IN,direct_anchor_exact_rxnorm
18365,2606484,iomeprol,IN,direct_anchor_exact_rxnorm
18371,5966,iopamidol,IN,direct_anchor_exact_rxnorm
18372,5967,iopanoic acid,IN,direct_anchor_exact_rxnorm
18373,27779,iopentol,IN,direct_anchor_exact_rxnorm
18374,5968,iophendylate,IN,direct_anchor_exact_rxnorm
18375,5976,ipodate,IN,unique_convergent_term_evidence
18378,27781,iopromide,IN,direct_anchor_exact_rxnorm
18380,2565488,iota-carrageenan,IN,direct_anchor_exact_rxnorm
18382,1546451,iothalamic acid,IN,direct_anchor_exact_rxnorm
18383,1546451,iothalamic acid,IN,direct_anchor_exact_rxnorm
18386,51474,iotrolan,IN,direct_anchor_exact_rxnorm
18389,27792,ioversol,IN,direct_anchor_exact_rxnorm
18391,5973,ioxaglate,IN,direct_anchor_exact_rxnorm
18392,27793,ioxilan,IN,direct_anchor_exact_rxnorm
18401,5975,ipecac,IN,direct_anchor_exact_rxnorm
18410,1094833,ipilimumab,IN,direct_anchor_exact_rxnorm
18417,7213,ipratropium,IN,direct_anchor_exact_rxnorm
18418,7213,ipratropium,IN,direct_anchor_exact_rxnorm
18420,51486,iprazochrome,IN,direct_anchor_exact_rxnorm
18421,51487,ipriflavone,IN,direct_anchor_exact_rxnorm
18422,5979,iprindole,IN,direct_anchor_exact_rxnorm
18428,5981,iproniazid,IN,direct_anchor_exact_rxnorm
18442,2671061,iptacopan,IN,direct_anchor_exact_rxnorm
18443,2671061,iptacopan,IN,direct_anchor_exact_rxnorm
18454,83818,irbesartan,IN,direct_anchor_exact_rxnorm
18480,17050,adipic acid,IN,unique_convergent_term_evidence
18484,219315,iron polysaccharide,IN,direct_anchor_exact_rxnorm
18485,27823,iron protein succinylate,IN,direct_anchor_exact_rxnorm
18486,90176,iron,IN,unique_convergent_term_evidence
18487,24909,iron sucrose,IN,direct_anchor_exact_rxnorm
18517,2282018,isatuximab,IN,direct_anchor_exact_rxnorm
18518,1720882,isavuconazole,IN,direct_anchor_exact_rxnorm
18519,1608322,isavuconazonium,IN,direct_anchor_exact_rxnorm
18529,2602134,iscotrizinol,IN,direct_anchor_exact_rxnorm
18532,719872,raltegravir,IN,direct_anchor_exact_rxnorm
18540,2741688,islatravir,IN,direct_anchor_exact_rxnorm
18547,27866,isoaminile,IN,direct_anchor_exact_rxnorm
18549,1356146,erythorbate,IN,direct_anchor_exact_rxnorm
18554,1363040,isobutane,IN,direct_anchor_exact_rxnorm
18555,1653517,isobutyramide,IN,direct_anchor_exact_rxnorm
18558,6011,isocarboxazid,IN,direct_anchor_exact_rxnorm
18561,27901,isoconazole,IN,direct_anchor_exact_rxnorm
18562,27901,isoconazole,IN,direct_anchor_exact_rxnorm
18566,6023,isoetharine,IN,direct_anchor_exact_rxnorm
18567,6023,isoetharine,IN,direct_anchor_exact_rxnorm
18568,6023,isoetharine,IN,direct_anchor_exact_rxnorm
18569,1363706,isoeugenol,IN,direct_anchor_exact_rxnorm
18573,1546449,isoflupredone,IN,direct_anchor_exact_rxnorm
18574,1551411,isoflupredone / neomycin / tetracaine,MIN,direct_anchor_exact_rxnorm
18575,6026,isoflurane,IN,direct_anchor_exact_rxnorm
18576,6027,isoflurophate,IN,direct_anchor_exact_rxnorm
18581,6033,isoleucine,IN,direct_anchor_exact_rxnorm
18591,27946,isometheptene,IN,direct_anchor_exact_rxnorm
18594,27946,isometheptene,IN,direct_anchor_exact_rxnorm
18600,6038,isoniazid,IN,direct_anchor_exact_rxnorm
18604,1368703,isopentane,IN,direct_anchor_exact_rxnorm
18612,6054,isoproterenol,IN,unique_convergent_term_evidence
18613,1364275,isoprene,IN,direct_anchor_exact_rxnorm
18617,89784,isopropamide,IN,direct_anchor_exact_rxnorm
18618,89784,isopropamide,IN,direct_anchor_exact_rxnorm
18620,797541,isopropyl alcohol,IN,direct_anchor_exact_rxnorm
18622,27985,isopropyl myristate,IN,direct_anchor_exact_rxnorm
18623,1311179,isopropyl palmitate,IN,direct_anchor_exact_rxnorm
18625,6054,isoproterenol,IN,direct_anchor_exact_rxnorm
18633,6057,isosorbide,IN,direct_anchor_exact_rxnorm
18634,6058,isosorbide dinitrate,IN,direct_anchor_exact_rxnorm
18635,6057,isosorbide,IN,direct_anchor_exact_rxnorm
18636,236303,isospaglumic acid,IN,direct_anchor_exact_rxnorm
18637,1362928,isostearyl alcohol,IN,direct_anchor_exact_rxnorm
18639,1546453,isosulfan blue inner salt,IN,unique_convergent_term_evidence
